element_type,osmid,geometry,addr:country,amenity,name,religion,toilets:wheelchair,wheelchair,wikidata,wikipedia,denomination,service_times,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,wikimedia_commons,website,image,opening_hours,note,contact:website,phone,start_date,deanery,diocese,parish,addr:suburb,building,heritage,heritage:operator,ref:BLfD,alt_name,name:de,name:tr,fixme,email,level,opening_hours:covid19,polling_station,name:ar,operator,source,artwork_type,description,tourism,height,historic,fax,name:ro,name:en,contact:email,contact:phone,lastcheck,wheelchair:description,name:pt,short_name,contact:facebook,artist_name,name:bs,air_conditioning,inscription,internet_access,service_times:url,source_ref,baby_feeding,name:hr,nodes,building:architecture,building:colour,heritage:ref,name:es,name:zh,architect,architect:wikidata,building:levels,building:part,roof:shape,layer,roof:colour,url,scouts:group,scouts:organisation,scouts:website,BLfD:criteria,loc_name,roof:levels,name:ja,name:pl,name:ru,official_name,roof:material,type,roof:height,building:material,contact:fax,operator:type,capacity,old_name,source:height,maxheight,colour,addr:housename,place_of_worship,club,est_height,building:shape,building:year,name:bar,name:el,official_name:de,official_name:ru,official_name:es,designation,indoor,ways
way,327101856,"POLYGON ((11.5724399 48.0978852, 11.5724113 48.0978781, 11.5723452 48.0978616, 11.5723521 48.0978493, 11.5723148 48.09784, 11.5723204 48.0978299, 11.5723086 48.0978269, 11.5723251 48.0977974, 11.5723141 48.0977947, 11.57198 48.0977114, 11.5719955 48.0976836, 11.5719645 48.0976759, 11.5719319 48.0976677, 11.5719003 48.0976599, 11.5718692 48.0976521, 11.5718269 48.0977277, 11.5717961 48.0977828, 11.5717563 48.097854, 11.572048 48.0979267, 11.5722394 48.0979745, 11.5722498 48.0979559, 11.572382 48.0979888, 11.5724253 48.0979112, 11.5724399 48.0978852))",DE,place_of_worship,Heilige Familie,christian,,yes,Q1595064,de:Heilige Familie (München),catholic,,München,4,,Am Bienenkorb,,Category:Heilige Familie (Munich),https://www.erzbistum-muenchen.de/pfarrei/pv-harlaching/cont/71064,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[595783397, 1330515280, 1330515275, 1330515270, 3338183448, 3338183447, 1330515267, 1330515258, 1330515256, 3338183446, 3338183445, 1330515250, 3366333442, 1330515248, 595783392, 3366333444, 3366333449, 595783393, 3366333455, 595783394, 595783395, 595783396, 3366333453, 595783397]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329675286,"POLYGON ((11.5678094 48.1050625, 11.567862 48.1050386, 11.5677494 48.1049281, 11.5677356 48.1049344, 11.5676433 48.1049763, 11.567555 48.1050165, 11.567515 48.1050701, 11.5675722 48.1051273, 11.5676677 48.105127, 11.5678094 48.1050625))",,place_of_worship,Kirche der Landesschule,christian,,,,,nondenominational,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[369086155, 3365956537, 3365956534, 3365956535, 3365956536, 369086144, 3365956539, 3365956543, 369086147, 369086155]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,335966682,"POLYGON ((11.6773368 48.0835172, 11.6772907 48.0833618, 11.677282 48.0833325, 11.6774805 48.0833062, 11.6774878 48.083331, 11.6776518 48.0833093, 11.6777085 48.0835002, 11.6775206 48.0835251, 11.6775321 48.0835638, 11.67747 48.083572, 11.6773575 48.0835869, 11.6773438 48.0835407, 11.6773368 48.0835172))",,place_of_worship,Bruder Klaus,christian,,limited,Q98650364,,roman_catholic,,,,,,,Category:St. Bruder Klaus (München-Waldperlach),https://www.pfarrverband-neubiberg-waldperlach.de/,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[305918977, 305918986, 3430571612, 2647883970, 2647883974, 305919023, 305919024, 305919025, 305919026, 8768001919, 305919029, 305919030, 305918977]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,362750940,"POLYGON ((11.5254259 48.1105004, 11.5254421 48.1103724, 11.5256534 48.1103668, 11.5258483 48.110373, 11.5258774 48.1105001, 11.5257781 48.1107237, 11.52566 48.1107383, 11.5255377 48.1107267, 11.5255099 48.1106698, 11.5254701 48.1105882, 11.5254259 48.1105004))",,place_of_worship,St. Thomas Morus,christian,,limited,Q19949066,de:St. Thomas Morus (München),catholic,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10086423897, 569752268, 3670084705, 569752272, 569752275, 569752278, 1397591150, 569752280, 3670084719, 10086423896, 10086423897]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,368177559,"POLYGON ((11.5635934 48.1241437, 11.5636071 48.1241628, 11.5636088 48.1241839, 11.5635983 48.1242039, 11.5635771 48.1242197, 11.5635485 48.1242288, 11.5635168 48.12423, 11.5634868 48.1242229, 11.5634632 48.1242088, 11.5634495 48.1241897, 11.5634478 48.1241685, 11.5634583 48.1241486, 11.5634795 48.1241328, 11.5635081 48.1241236, 11.5635398 48.1241225, 11.5635698 48.1241295, 11.5635934 48.1241437))",,place_of_worship,Schmerzhafte Kapelle,christian,,,Q1669848,de:Schmerzhafte Kapelle,catholic,,,,,,,Category:Schmerzhafte Kapelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3720343397, 3720343399, 3720343401, 3720343403, 3720343405, 3720343407, 3720343408, 3720343406, 3720343404, 3720343402, 3720343400, 3720343398, 3720343396, 3720343394, 3720343393, 3720343395, 3720343397]",,,,,,,,,chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,386567817,"POLYGON ((11.4838734 48.0923333, 11.4839323 48.0923239, 11.4839862 48.0923153, 11.4839877 48.0923194, 11.4840854 48.0923039, 11.4841791 48.092289, 11.4841778 48.0922855, 11.4842366 48.0922761, 11.4842958 48.0922667, 11.4842674 48.092187, 11.4842657 48.0921824, 11.4843335 48.0921716, 11.4843132 48.0921147, 11.4842454 48.0921255, 11.4842423 48.0921166, 11.4841941 48.0921243, 11.4841435 48.0921324, 11.4841418 48.0921276, 11.4840301 48.0921454, 11.483922 48.0921626, 11.4839235 48.0921666, 11.4839139 48.0921682, 11.4838961 48.092113, 11.4837767 48.0921305, 11.4837444 48.0921353, 11.4837425 48.0921322, 11.4837293 48.0921101, 11.4836971 48.0921186, 11.4836643 48.0921273, 11.4836776 48.0921495, 11.4836915 48.092173, 11.4837252 48.092164, 11.4837438 48.0921591, 11.4837788 48.0922547, 11.4837869 48.0922777, 11.4837945 48.0923019, 11.4838588 48.0922925, 11.4838734 48.0923333))",,place_of_worship,Andreaskirche,christian,,,,,protestant,,München,11,81475,Walliser Straße,,Category:Andreaskirche (Munich),https://www.ev-andreasgemeinde.de/,,,,,+49 89 7451590,,,,,,church,,,,,,,,pfarramt.andreaskirche.m@elkb.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1195747623, 4031987016, 3899532515, 3913098863, 3899532514, 3913098862, 3899532513, 4031987014, 1195747626, 3899532508, 3913098861, 3913098860, 3913096256, 3913098857, 1195747628, 4031987009, 3899532505, 3913098858, 3899532506, 3913098859, 3899532507, 3899074825, 3899074819, 3899409738, 3899074822, 4031959621, 2833636329, 4031959620, 2833636330, 4031959623, 2833636334, 4031959624, 3899074824, 3899074826, 3899532512, 3899074830, 3899074828, 1195747623]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,388187792,"POLYGON ((11.5796925 48.1406002, 11.5796183 48.1404324, 11.5800965 48.1403404, 11.5801363 48.1404337, 11.5801888 48.1405586, 11.5801252 48.1405709, 11.5797146 48.14065, 11.5796925 48.1406002))",,place_of_worship,Allerheiligen Hofkirche,christian,,,Q2648512,de:Allerheiligen-Hofkirche,catholic,,München,,80539,Marstallplatz,,Category:Exterior of Allerheiligen-Hofkirche,https://www.residenz-muenchen.de/deutsch/ahkirche/,,,,,,1837,,,,,,4,BLfD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[642040532, 3914074551, 3914074552, 596049510, 642040530, 6680745342, 10906716627, 642040532]",rundbogenstil,,D-1-62-000-4351,,,Leo von Klenze,Q60163,,yes,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,396763935,"POLYGON ((11.5365831 48.1023012, 11.5365647 48.1021397, 11.5363107 48.102152, 11.5363175 48.1022223, 11.5364168 48.1022208, 11.5364212 48.1023059, 11.5365831 48.1023012))",DE,place_of_worship,"Neuapostolische Kirche, Gemeinde München-Mittersendling",christian,,,,,new_apostolic,,München,20,81379,Waakirchner Straße,,Category:Neuapostolische Kirche München-Sendling,https://www.nak-muenchen.de/muenchen-mittersendling,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2396602462, 1842057839, 8397946717, 8397946718, 8397946719, 1842057847, 2396602462]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400412297,"POLYGON ((11.5689525 48.1323661, 11.5689852 48.1323539, 11.5690056 48.1323782, 11.5691488 48.1323249, 11.5691188 48.1322889, 11.5691796 48.1322663, 11.5692123 48.1323054, 11.5691586 48.1323254, 11.569176 48.1323462, 11.5692612 48.1323154, 11.5693039 48.1323667, 11.5692193 48.1323979, 11.5692329 48.1324142, 11.5690532 48.1324812, 11.5690179 48.1324943, 11.56898 48.1324489, 11.568941 48.1324023, 11.5689728 48.1323904, 11.5689525 48.1323661))",DE,place_of_worship,St. Willibrord,christian,,no,Q24307552,de:St. Willibrord (München),old_catholic,,München,36,80331,Blumenstraße,,Category:St. Willibrord (Munich),http://www.foncl.de/Glocke.html,,,,,,1912,,Katholisches Bistum der Alt-Katholiken in Deutschland,,,church,4,BLfD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1154680623, 1154680621, 1154680619, 441857854, 1092494605, 1092494897, 1092495384, 3607037947, 2048049880, 2048049884, 2048049888, 2048049885, 441857855, 2048049877, 441857856, 9707723371, 441857852, 1154680613, 1154680623]",neo-gothic,,D-1-62-000-809,,,Heinrich Bergthold,,,,,,,,,,,,,,,,,,,,,,,,,Englische Kirche St. Georg,,,,,,,,,,,,,,,,,
way,422309053,"POLYGON ((11.5172431 48.0772616, 11.5172536 48.0771714, 11.5172647 48.0770783, 11.5173144 48.0770806, 11.5175248 48.0770909, 11.5175454 48.0770806, 11.517572 48.0770749, 11.5175767 48.0770315, 11.5175827 48.0769769, 11.5176227 48.0769789, 11.5176626 48.0769808, 11.5176566 48.0770348, 11.517654 48.0770589, 11.5176518 48.0770788, 11.5176767 48.077088, 11.5176954 48.0771004, 11.5177999 48.0771057, 11.5178019 48.0770862, 11.5179111 48.0770917, 11.5180033 48.0770967, 11.5180017 48.0771171, 11.5180257 48.0771184, 11.5181072 48.0771766, 11.5180992 48.0772531, 11.5180454 48.0772799, 11.5179983 48.077303, 11.5178774 48.0772969, 11.5178741 48.0773226, 11.5177757 48.077317, 11.5177791 48.0772904, 11.5176795 48.0772842, 11.5176539 48.0772956, 11.5176225 48.0773017, 11.5175459 48.0772972, 11.5175176 48.0772882, 11.5174955 48.0772739, 11.5172431 48.0772616))",DE,place_of_worship,St. Johann Baptist,christian,,limited,Q1147290,de:St. Johann Baptist (Solln),catholic,,München,8,81479,Fellererplatz,,Category:St. Johann Baptist (Solln),https://www.pfarrverband-solln.de/st-johann-baptist/st-johann-baptist.html,,,,,,,,,,,church,4,BLfD,D-1-62-000-1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1014961132, 1609386181, 1014961113, 4421856044, 4220530771, 4220530768, 1014961141, 9136877380, 1014961169, 2145844136, 1014961152, 9136877379, 2148138096, 1014961029, 4220530770, 4220530772, 4220530773, 4220530769, 2148138099, 1014961031, 4220530774, 4220530775, 1014961058, 1014961088, 1733863396, 1014961089, 1014961086, 1014961037, 1014960979, 1014961003, 1014961008, 4220530777, 1734989009, 1014961013, 4220530776, 1014960992, 1014961132]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,434772657,"POLYGON ((11.4674784 48.1106388, 11.4676699 48.1106565, 11.4676972 48.1105195, 11.4675109 48.1105019, 11.4674784 48.1106388))",,place_of_worship,Klinikkirche,christian,,,,,roman_catholic;lutheran,"Tu 18:30; Sa 18:30; Su 09:30, 18:30",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4327036762, 4327036760, 4327036725, 4327036773, 4327036762]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,
way,445460529,"POLYGON ((11.5671072 48.1251575, 11.5671697 48.1251855, 11.5671902 48.1251651, 11.5672052 48.1251502, 11.5672293 48.125161, 11.5672878 48.1251029, 11.5672013 48.1250641, 11.5671072 48.1251575))",,place_of_worship,Ev. Kapelle St. Martin,christian,,,,,protestant,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4428857494, 4428857495, 8662748395, 7694422793, 7694422794, 1299524570, 4428857492, 4428857494]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,445652700,"POLYGON ((11.5748176 48.1237101, 11.5748088 48.123722, 11.574826 48.1237277, 11.5748349 48.1237158, 11.5748176 48.1237101))",,place_of_worship,Ölbergkapelle,christian,,,Q98644269,,,,,,,,,Category:Ölbergkapelle (Au),,https://commons.wikimedia.org/wiki/File:Oelbergkapelle_Eduard-Schmid-Strasse_Muenchen-1.jpg,,,,,1905,,,,,chapel,4,BLfD,D-1-62-000-1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[963836257, 4430507625, 4430507626, 4430507624, 963836257]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,454040051,"POLYGON ((11.5148203 48.1280241, 11.5148992 48.1279455, 11.5148766 48.1278726, 11.5147606 48.1278207, 11.5147896 48.1277918, 11.5146883 48.1277465, 11.514515 48.1277655, 11.514396 48.1278841, 11.514463 48.127914, 11.5144352 48.1279417, 11.5146569 48.1280408, 11.5148203 48.1280241))",,place_of_worship,St. Philippus,christian,,yes,,,roman_catholic,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[334335868, 334335873, 1077792277, 1077791481, 1077792291, 1077791876, 334335878, 334335883, 334335889, 334335894, 334335900, 334335868]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,471919264,"POLYGON ((11.5538696 48.1264378, 11.5539659 48.1264933, 11.5541035 48.1263689, 11.5542003 48.1262811, 11.554111 48.1262372, 11.5541492 48.1262026, 11.5538025 48.1260323, 11.5537623 48.1260687, 11.5536727 48.12615, 11.5536533 48.1261676, 11.5539921 48.1263341, 11.5538696 48.1264378))",DE,place_of_worship,St. Andreas,christian,,limited,Q2317005,,roman_catholic,,München,44,80337,Zenettistraße,,,http://www.st-andreas-muenchen.de/,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1152551198, 1152551235, 4660674489, 1099753049, 4660674288, 4660674287, 4660674285, 9253003294, 2449481215, 1099753237, 1099752919, 1152551198]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,545884410,"POLYGON ((11.4198678 48.1579531, 11.4198806 48.1579495, 11.4198861 48.1579403, 11.4198817 48.1579309, 11.419914 48.1579178, 11.4199289 48.1578934, 11.4199203 48.157869, 11.4199338 48.1578645, 11.4199391 48.1578553, 11.4199347 48.1578459, 11.4199382 48.1578403, 11.419658 48.1577647, 11.4196072 48.157751, 11.4195343 48.1578683, 11.4198646 48.1579584, 11.4198678 48.1579531))",,place_of_worship,Heilig-Kreuz Kirche,christian,,,,,romanian_orthodox,,,,,,,,,,,,https://cbrom.de/index.php/kontakt/kirchenzentrum,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5275673446, 5275673447, 5275673448, 5275673449, 5275673450, 5275673451, 5275673452, 5275673453, 5275673454, 5275673455, 5275673457, 10831844775, 5275673456, 5275673459, 5275673458, 5275673446]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,555660728,"POLYGON ((11.4567004 48.1458844, 11.4567948 48.1458811, 11.4567923 48.1458497, 11.4566979 48.145853, 11.4567004 48.1458844))",,place_of_worship,,christian,,,,,catholic,,,,,,,,,,,,,,,,,,,chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5360669045, 5360669044, 5360669043, 5360669042, 5360669045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,572387218,"POLYGON ((11.3864665 48.1504811, 11.3864192 48.1504687, 11.3864422 48.1504296, 11.3864895 48.1504419, 11.3864665 48.1504811))",,place_of_worship,,christian,,,,,catholic,,,,,,,,,,,,,,,,,,,chapel,,,,,,,rough estimate of size and position: improve them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5499050117, 5499050116, 5499050115, 5499050114, 5499050117]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,579846037,"POLYGON ((11.5038413 48.1588235, 11.5038396 48.1588442, 11.5038285 48.1589816, 11.5037012 48.158977, 11.5037141 48.1588189, 11.5038413 48.1588235))",,place_of_worship,Schlosskapelle,christian,,,,,catholic,,,,,,,,,,,,,,,,,,,,,,,St. Maria-Magdalena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1653874145, 5552442765, 5552442769, 5552442768, 5552442767, 1653874145]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,632164164,"POLYGON ((11.562516 48.2082264, 11.5620209 48.2082007, 11.5620368 48.2080902, 11.5625319 48.2081174, 11.562516 48.2082264))",,place_of_worship,Hasenbergl Camii,muslim,,,,,Salafismus,,München,443,80935,Schleißheimer Straße,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5969012403, 5969012404, 5969012405, 5969012406, 5969012403]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719861774,"POLYGON ((11.62934 48.1270156, 11.6295816 48.1269638, 11.6295665 48.1269324, 11.6295944 48.1269264, 11.629577 48.1268901, 11.6295471 48.1268955, 11.629534 48.1268703, 11.6292957 48.1269236, 11.62934 48.1270156))",,place_of_worship,Lorettokirche,christian,,no,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2892540904, 5617336435, 5617336436, 5617336437, 5617336438, 5617336439, 5617336440, 5617336441, 2892540904]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,805480977,"POLYGON ((11.6381177 48.1085898, 11.6381179 48.1085388, 11.6381181 48.1085049, 11.6380788 48.1085048, 11.6380793 48.1084019, 11.6382441 48.1084023, 11.6382441 48.1084137, 11.6383986 48.108414, 11.6383977 48.1085895, 11.6382364 48.1085891, 11.6382362 48.1086252, 11.6381475 48.108625, 11.6381477 48.1085898, 11.6381177 48.1085898))",,place_of_worship,Sankt Jakobus,christian,,yes,,,roman_catholic,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[493925901, 2969439352, 493925902, 493925903, 493925904, 7533386101, 7533386104, 7533386102, 10846610055, 493925905, 493925906, 493925907, 2903407404, 493925901]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846742286,"POLYGON ((11.5411855 48.1213763, 11.5411902 48.1213571, 11.5411956 48.1213573, 11.5412269 48.1213572, 11.5412263 48.1213661, 11.5412251 48.1213766, 11.5411906 48.1213765, 11.5411855 48.1213763))",,place_of_worship,Seelenkapelle,christian,,,,,catholic,,,,,,,,,https://commons.m.wikimedia.org/wiki/File:Alte_Pfarrkirche_St._Margaret_Kapelle_Muenchen-1.jpg,24/7,,,,,,,,,chapel,,,,,,,,,,,,,,,,Altar mit Statue der Muttergottes als Patrona Bavariae sowie Totenschädel hinter schmiedeeisernen Gittertüren.,,,,,,,,,,,,,,,,,,,,,,,"[7900444724, 7900444725, 9246386855, 7900444726, 7900444728, 7900444727, 9246386856, 7900444724]",,white,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,852045139,"POLYGON ((11.3949568 48.154552, 11.3948855 48.1545284, 11.3948788 48.1545131, 11.3948897 48.1544984, 11.3949121 48.1544927, 11.3949834 48.1545163, 11.3949568 48.154552))",,place_of_worship,Holzknecht-Kapelle,christian,,yes,,,,,,,,,,,,,,,,,,,,,,chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7947809621, 7947809620, 7947809619, 7947809618, 7947809617, 7947809616, 7947809621]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,982771309,"POLYGON ((11.5020371 48.1091973, 11.5020133 48.1091974, 11.5020129 48.1091617, 11.5020367 48.1091616, 11.5020371 48.1091973))",,place_of_worship,,christian,,,,,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Mauerkapelle_Waldfriedhof_Mchn_Stra%C3%9Fenseite_1.jpg,,,,,,,,,,yes,,,,,,,,,,,,,,,,Von der Straßenseite her einsehbar.,,,,,,,,,,,,,,,,,,,,,,,"[9087728097, 9087728098, 9087728099, 9087728100, 9087728097]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1056880825,"POLYGON ((11.4828822 48.0967065, 11.4828707 48.0967224, 11.4828488 48.0967324, 11.4828223 48.0967337, 11.4827985 48.096726, 11.4827836 48.0967113, 11.4827816 48.0966937, 11.4827931 48.0966777, 11.482815 48.0966678, 11.4828415 48.0966665, 11.4828654 48.0966742, 11.4828803 48.0966888, 11.4828822 48.0967065))",,place_of_worship,Zum Heiligen Kreuz,christian,,,,,,,,,,,,Category:Zum Heiligen Kreuz (Munich Waldfriedhof),,,,,,,,,,,,chapel,,,,,,,,,,,,,,,,"Kreisförmige Grabkapelle mit breiter, durch ein Tor verschlossener Öffnung. In der Kapelle eine lebensgroße Kreuzabnahme (von außen gut sichtbar).",,,,,,,,,,,,,,,,,,,,,,,"[9711417092, 9711417091, 9711417090, 9711417089, 9711417088, 9711417087, 9711417086, 9711417085, 9711417084, 9711417083, 9711417082, 9711417081, 9711417092]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123862068,"POLYGON ((11.5515354 48.0922877, 11.5515356 48.0922415, 11.5516444 48.0922418, 11.5516441 48.092288, 11.5515354 48.0922877))",,place_of_worship,Marienklause,christian,,no,Q1659088,de:Marienklause (München),catholic,,,,,,,Category:Marienklause (München),,,,,,,,,,,,chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10277821448, 10277821449, 10277821450, 10277821451, 10277821448]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1167599066,"POLYGON ((11.5691945 48.139942, 11.5691395 48.1398365, 11.5692139 48.1398206, 11.5692667 48.1399288, 11.5691945 48.139942))",,place_of_worship,Kapelle im Erzbischöflichen Ordinariat,christian,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[429586815, 2810072025, 10858669381, 10858669380, 429586815]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1173859710,"POLYGON ((11.5838228 48.1507779, 11.5838385 48.1508327, 11.583648 48.1508576, 11.5836227 48.1508601, 11.5836065 48.1508575, 11.5835927 48.1508493, 11.5835848 48.1508375, 11.5835856 48.1508242, 11.5835927 48.1508133, 11.58361 48.1508045, 11.5838228 48.1507779))",,place_of_worship,"Klosterkirche ""Zum Heiligsten Erlöser""",christian,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10907343511, 10907343510, 956202456, 10907343512, 10907343513, 10907343514, 10907343515, 10907343516, 10907343517, 10907343518, 10907343511]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1175727479,"POLYGON ((11.5937645 48.1436507, 11.5937726 48.1436625, 11.5938058 48.1436753, 11.5938528 48.1436674, 11.5938719 48.1436476, 11.5938718 48.1436339, 11.5938934 48.1436304, 11.5938817 48.1435919, 11.5938501 48.1434794, 11.5936837 48.1435017, 11.5937335 48.1436548, 11.5937645 48.1436507))",,place_of_worship,Maria Immaculata,christian,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1446175935, 4625806037, 1446175921, 1446175924, 4625806038, 4625806039, 4625806040, 1446175898, 1606681277, 10924913904, 10924932405, 1446175935]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1175736880,"POLYGON ((11.5181157 48.1144194, 11.5181163 48.1143789, 11.5181212 48.1139385, 11.5183854 48.1139412, 11.5183906 48.1143776, 11.518392 48.1144214, 11.5182406 48.1144201, 11.5181157 48.1144194))",,place_of_worship,Katholische Hauskirche,christian,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[569920351, 569920350, 10925007761, 10925007762, 569920353, 569920352, 8658292323, 569920351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1175736881,"POLYGON ((11.5175884 48.1141324, 11.5174943 48.1141312, 11.5174961 48.1139811, 11.5175926 48.1139811, 11.5175884 48.1141324))",,place_of_worship,Evangelische Hauskirche,christian,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10925007763, 10925007764, 10925007765, 10925007766, 10925007763]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1175737564,"POLYGON ((11.5334885 48.1609579, 11.5335409 48.1609569, 11.5335693 48.1609308, 11.5335698 48.1608956, 11.5335547 48.1608667, 11.5334914 48.1608664, 11.5334924 48.1608158, 11.5332745 48.1608123, 11.5332072 48.1608114, 11.5332 48.1609897, 11.5332456 48.1609904, 11.5334073 48.1609902, 11.5334093 48.1609568, 11.5334885 48.1609579))",,place_of_worship,Hauskirche,christian,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2286207371, 2286207370, 1092997820, 2286207366, 1092997770, 1092997702, 1092997950, 1092997867, 10924991617, 10924991618, 1092997669, 2286207375, 10924991616, 2286207371]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
