element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,wheelchair,description,image,tourism,wheelchair:description,amenity,name,brand,brand:wikidata,brand:wikipedia,operator,level,source,layer,disused:shop,architect,heritage,heritage:operator,heritage:ref,start_date,building:architecture,note,addr:suburb,ref,indoor,check_date,contact:email,cuisine,opening_hours,opening_hours:covid19,phone,website,height,fixme,operator:type,historic,drive_through,location,nodes,building,building:levels,roof:colour,building:colour,roof:shape,email,fax,roof:levels,shop,contact:phone,toilets,toilets:wheelchair,check_date:opening_hours,internet_access,payment:cash,payment:mastercard,payment:visa,changing_table,wikidata,contact:fax,architect:wikidata,brewery,diet:vegan,diet:vegetarian,indoor_seating,name:bar,name:de,name:en,name:ja,name:ru,name:zh,outdoor_seating,smoking,takeaway,wikimedia_commons,wikipedia,payment:credit_cards,payment:debit_cards,diet:halal,diet:kosher,roof:height,internet_access:fee,self_checkout,loc_name,access:covid19,delivery:covid19,contact:website,short_name,ref:shop:num,compressed_air,est_height,roof:material,old_name,building:material,nohousenumber,noaddress,roof:angle,addr:housename,type,drive_through:covid19,origin,biergarten,source:building:height,source:shape,service,opening_hours:url,url,payment:contactless,not:brand:wikidata,opening_hours:bakery,organic,payment:american_express,payment:coins,payment:sodexo_pass,building:use,roof:orientation,franchise:wikidata,contact:facebook,alt_name,construction,note:building_type,trade,branch,drink:coffee,drink:coffee:portafilter,drink:coffee:togo,payment:girocard,source_ref,payment:diners_club,payment:discover_card,payment:maestro,payment:v_pay,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,gambling,building:facade:color,ref:BLfD,source:addr,reservation,website:menu,payment:alipay,payment:jcb,payment:sepa,payment:wechat,craft,club,community_centre,dog,payment:visa_debit,payment:visa_electron,beer_garden,delivery,opening_hours:kitchen,roof,roof:direction,survey:date,source:building:levels,golf,opening_hours:signed,source:outline,disused:tourism,highway,levelpart,brand:website,playground,name:signed,ways,castle_type
way,474176046,"POLYGON ((11.4790921 48.088384, 11.4790707 48.0883625, 11.4791192 48.0883409, 11.4790421 48.0882636, 11.4790416 48.088264, 11.4789911 48.0882693, 11.4790149 48.088365, 11.478953 48.0883719, 11.478778 48.0883913, 11.4787995 48.0884136, 11.4790181 48.088389, 11.4790373 48.0884083, 11.4790921 48.088384))",,,24,,Steinkirchner Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4681824092, 4681824091, 4681824090, 4681824083, 4681824089, 4681824088, 1530292347, 8300594818, 4681824087, 4681824086, 4681824085, 4681824084, 4681824092]",retail,1,grey,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,474176047,"POLYGON ((11.4786894 48.08835, 11.4786719 48.0882795, 11.4788215 48.0882628, 11.4787373 48.0881738, 11.4786674 48.0882041, 11.4786492 48.0881853, 11.4785258 48.0882412, 11.4785944 48.088361, 11.4786894 48.08835))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4681824103, 1530292342, 2663011966, 4681824102, 2543868944, 4681824101, 4681824100, 4681824099, 4681824103]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,487842158,"POLYGON ((11.6719505 48.0813622, 11.6719374 48.081328, 11.6719032 48.0813134, 11.6717912 48.0813313, 11.6718125 48.081385, 11.6719505 48.0813622))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4802496717, 4802496720, 4802496719, 4802496718, 4802496716, 4802496717]",retail,1,,,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,498300589,"POLYGON ((11.5129375 48.1425781, 11.5133356 48.1425296, 11.5132865 48.1423499, 11.5132669 48.1423523, 11.5127154 48.1424195, 11.5127646 48.1425992, 11.5127761 48.1426414, 11.5129491 48.1426203, 11.5129375 48.1425781))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4897510373, 4897510378, 4897510377, 4897510380, 4897510375, 4897510376, 4897510372, 4897510374, 4897510373]",retail,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,498300590,"POLYGON ((11.5126107 48.1422865, 11.5126493 48.1424275, 11.5127154 48.1424195, 11.5132669 48.1423523, 11.5132283 48.1422113, 11.5129195 48.1422489, 11.5126107 48.1422865))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4897510382, 4897510379, 4897510375, 4897510380, 4897510381, 2469387835, 4897510382]",retail,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,509532446,"POLYGON ((11.663842 48.1214418, 11.6642615 48.1212963, 11.6642779 48.1212756, 11.6642699 48.1212532, 11.6641151 48.1211618, 11.6637239 48.1213026, 11.663842 48.1214418))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4987572414, 4987572413, 8068293608, 8068293607, 4987572412, 4987572411, 4987572414]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,511174865,"POLYGON ((11.5839578 48.121535, 11.5835472 48.1217038, 11.5831153 48.1218846, 11.5831036 48.1218719, 11.5828703 48.121968, 11.5828491 48.121945, 11.5828109 48.1219037, 11.5828628 48.1218823, 11.5828741 48.1218945, 11.5831299 48.1217884, 11.5830643 48.1217147, 11.5829982 48.1217414, 11.5829414 48.1217643, 11.5827483 48.1215562, 11.5830234 48.1214429, 11.5834859 48.1212525, 11.5833007 48.1210521, 11.5835141 48.1209643, 11.5835226 48.1209608, 11.5838055 48.1212725, 11.5837362 48.121301, 11.5839578 48.121535))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4155295857, 4155474038, 4155474051, 4155295870, 4155295876, 1346352045, 4155295874, 4155295871, 4155295872, 4155295867, 4155295863, 7125925397, 4155295865, 4155295858, 4155295849, 1346257778, 4155295806, 10870219440, 4155295799, 4155295829, 4155295833, 4155295857]",retail,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,511518865,"POLYGON ((11.6622926 48.1218245, 11.6622269 48.1218458, 11.6618755 48.1219595, 11.6618296 48.1218979, 11.6617812 48.1218329, 11.6624181 48.1216236, 11.6625163 48.1217603, 11.6625996 48.1218765, 11.6626214 48.1219069, 11.6624055 48.1219856, 11.6623583 48.1219183, 11.6622926 48.1218245))",München,,210,81825,Kreillerstraße,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,"[5003313518, 6689587113, 6652741004, 6689587111, 5003313517, 5003313516, 6689581982, 6689581979, 5003313515, 6652741005, 7075444609, 5003313518]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,513711744,"POLYGON ((11.6329767 48.127511, 11.6332484 48.1274473, 11.6331895 48.1273352, 11.6330746 48.1273621, 11.6330951 48.1274013, 11.6329383 48.127438, 11.6329767 48.127511))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2923895373, 1033938040, 1033937855, 1033937911, 1033937838, 2923895357, 2923895373]",retail,1,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,521663456,"POLYGON ((11.5743596 48.1424137, 11.57437 48.1424131, 11.5743702 48.1423843, 11.5745029 48.1424024, 11.5744636 48.142524, 11.5744303 48.1425482, 11.574396 48.1425482, 11.5743577 48.1425482, 11.5743596 48.1424137))",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"[5082610907, 3670228581, 1056892730, 1056892667, 1056892889, 1056892910, 10100766577, 2810105218, 5082610907]",retail,6,grey,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,525328977,"POLYGON ((11.7078446 48.1114898, 11.7076213 48.1115309, 11.7075299 48.1113092, 11.7084365 48.1111427, 11.7085037 48.1113056, 11.7085432 48.1114016, 11.7085579 48.1114373, 11.7085253 48.1114433, 11.7083854 48.111469, 11.7078747 48.1115628, 11.7078446 48.1114898))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5110691779, 7660570812, 5110691778, 5110691777, 7794068756, 7794068759, 5110691776, 7688720225, 7688720224, 7660570811, 5110691779]",retail,3,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,529251387,"POLYGON ((11.4204192 48.1508663, 11.4205547 48.1509023, 11.420566 48.1508833, 11.420591 48.1508414, 11.4206376 48.1507632, 11.4205021 48.1507272, 11.4204192 48.1508663))",München,DE,39,81243,Limesstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5141673828, 5141673825, 5141673822, 5141673821, 5141673826, 5141673827, 5141673828]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531350220,"POLYGON ((11.5343326 48.1035328, 11.5344239 48.1035397, 11.5344343 48.1034785, 11.534343 48.1034716, 11.5343338 48.103526, 11.5343326 48.1035328))",,,6,,Zielstattstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5158012892, 1426120478, 5158012891, 5158012890, 122444744, 5158012892]",retail,1,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,537252493,"POLYGON ((11.6177043 48.2034406, 11.6179407 48.20339, 11.6179147 48.2033361, 11.6176783 48.2033868, 11.6177043 48.2034406))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5202999448, 5202999447, 5202999446, 5202999445, 5202999448]",retail,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,560388101,"POLYGON ((11.6639091 48.125298, 11.6639447 48.1253532, 11.664367 48.1252587, 11.6642675 48.1251517, 11.6639091 48.125298))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5404244797, 5404244794, 5404244795, 5404244796, 5404244797]",retail,3,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,564748543,"POLYGON ((11.5083767 48.0951214, 11.5082197 48.0948897, 11.5082032 48.0948653, 11.5082059 48.0948243, 11.5081617 48.0948231, 11.5081647 48.0947762, 11.5081805 48.0945332, 11.5084783 48.0945418, 11.5090139 48.0945573, 11.5092534 48.0945642, 11.5092498 48.0946198, 11.5093355 48.0946222, 11.5094078 48.0946243, 11.5096634 48.0946317, 11.5096478 48.0948722, 11.5084541 48.0948378, 11.508449 48.094917, 11.5085518 48.095069, 11.5086263 48.0951799, 11.5084512 48.0952324, 11.5083767 48.0951214))",München,,172,81379,Kistlerhofstraße,,,,,,,Südwink Zentrum Kistlerhofstraße,,,,SÜDWINK Betriebs GmbH,,,,,,,,,,,,,,,,suedwink@hvschlamp.com,,,,,,,,,,,,"[5440478284, 5931636078, 5440478309, 5440478308, 5440478307, 8417833518, 5440478306, 5732721434, 5732721433, 5440478305, 5440478304, 5931636069, 5732721432, 5440478303, 5440478302, 5440478301, 5440478290, 5440478285, 5440478286, 5440478287, 5440478284]",retail,6,,,flat,,,,mall,+49 (0)89 55 27 97-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://suedwink.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,565849231,"POLYGON ((11.5260262 48.138117, 11.5253316 48.1381516, 11.5253428 48.1382515, 11.5253556 48.138366, 11.5254481 48.1391926, 11.525456 48.1392636, 11.5261506 48.139229, 11.5260445 48.1382802, 11.5260262 48.138117))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[442539013, 442539010, 2469387564, 2469388002, 2469387984, 442539011, 442539012, 2469387520, 442539013]",retail,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,587586710,"POLYGON ((11.4611946 48.1475093, 11.461193 48.1474713, 11.4612252 48.1474707, 11.4612267 48.1475087, 11.4611946 48.1475093))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5612544402, 5612544401, 5612544400, 5612544399, 5612544402]",retail,1,white,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,590250445,"POLYGON ((11.4644527 48.2104919, 11.4650616 48.2104929, 11.4650617 48.2104495, 11.4650628 48.2101622, 11.4644539 48.2101612, 11.4644527 48.2104919))",,,11,,Rhoda-Erdmann-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5635793473, 5635793472, 5635793451, 5635793471, 5635793470, 5635793473]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,595821555,"POLYGON ((11.5717293 48.1169734, 11.5715501 48.1166461, 11.5718284 48.1165673, 11.5720206 48.116896, 11.5717293 48.1169734))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5677699265, 5677699266, 1312223740, 1312223927, 5677699265]",retail,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,598274881,"POLYGON ((11.4627274 48.1461739, 11.4627287 48.1462245, 11.4626988 48.1462248, 11.4627213 48.1463242, 11.4625772 48.1463378, 11.4625518 48.1462001, 11.4625901 48.1461971, 11.4625863 48.1461715, 11.4627274 48.1461739))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,"[5694423192, 5694423193, 1073069276, 1073069553, 344892361, 1073071981, 1073068824, 1073072471, 5694423192]",retail,1,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,598274882,"POLYGON ((11.4616745 48.1462901, 11.4615842 48.1462877, 11.4615763 48.1463262, 11.461505 48.1463197, 11.4615201 48.1462481, 11.4616726 48.1462471, 11.4616745 48.1462901))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,"[1073071274, 1073071720, 1073073146, 1073068985, 344893520, 5694423194, 1073071274]",retail,1,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,600781735,"POLYGON ((11.6048795 48.1250347, 11.6049843 48.1249596, 11.6048493 48.1248757, 11.6047446 48.1249509, 11.6048795 48.1250347))",,,12,,Friedenstraße,,,,,,restaurant,KnödelAlm,,,,,,,,,,,,,,,,,,,,,,"""Nur exklusiv buchbar!""",,+49 89 62834827,https://www.knoedelalm.de/,,,,,,,"[5711575854, 5711575855, 5711575856, 5711575857, 5711575854]",retail,1,,,flat,feiern@knoedelalm.de,+49 89 62834833,1,,,,,,,,,,,,,,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,600963939,"POLYGON ((11.4599339 48.1462737, 11.4599921 48.1462699, 11.4600291 48.1462674, 11.460038 48.1463269, 11.4599427 48.1463332, 11.4599339 48.1462737))",München,DE,525,81241,Landsberger Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,"[5712865133, 1073069984, 1073069430, 1073070754, 1073071005, 5712865133]",retail,2,,#ffeecc,skillion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,
way,615232101,"POLYGON ((11.5277652 48.1231198, 11.5276843 48.1231175, 11.5276903 48.1230262, 11.5278015 48.1230294, 11.5278002 48.1230488, 11.5277837 48.1230483, 11.527779 48.1231202, 11.5277652 48.1231198))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1575511974, 1575511986, 1575512002, 1575511975, 7298920942, 1575512061, 7298939480, 1575511974]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,617145179,"POLYGON ((11.6308403 48.1284271, 11.6308657 48.1284649, 11.6309175 48.1284513, 11.6308925 48.1284119, 11.6308403 48.1284271))",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5834064350, 5834064351, 5834064352, 5834064353, 5834064350]",retail,1,,,flat,,,0,kiosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,no,,
way,622839876,"POLYGON ((11.6336376 48.1278916, 11.6336693 48.1279577, 11.6336851 48.1279906, 11.6338464 48.1279562, 11.633799 48.1278571, 11.6336376 48.1278916))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[288691387, 5882614620, 5882614616, 5882614617, 5882614618, 288691387]",retail,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,625809972,"POLYGON ((11.5727708 48.1374898, 11.5727735 48.1374997, 11.5727918 48.1375086, 11.572905 48.1374707, 11.5728846 48.1374519, 11.5727708 48.1374898))",,,11,,Kaufingerstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3961270295, 3961270297, 3961270298, 995536814, 5908548207, 3961270295]",retail,5,,,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,625809973,"POLYGON ((11.572905 48.1374707, 11.5728846 48.1374519, 11.5726063 48.1371954, 11.5726147 48.1371906, 11.573003 48.1374284, 11.5729658 48.1374567, 11.572905 48.1374707))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[995536814, 5908548207, 4257285528, 995536665, 995536693, 3447924913, 995536814]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,638572287,"POLYGON ((11.5824353 48.1923347, 11.582438 48.192426, 11.5825225 48.1924867, 11.5835323 48.1924921, 11.5836088 48.1924456, 11.5836101 48.1923437, 11.5824353 48.1923347))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6018159695, 6018159696, 6018159697, 6018159698, 6018159700, 6018159699, 6018159695]",retail,4,,,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,667105227,"POLYGON ((11.4671038 48.1892959, 11.4671468 48.1893032, 11.4678261 48.1894231, 11.4678699 48.1893139, 11.4677645 48.1892979, 11.4672563 48.1892119, 11.4671481 48.1891936, 11.467143 48.1891927, 11.4671038 48.1892959))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6246193564, 9173348015, 6246193565, 6246193566, 6247109854, 1593303997, 6246193567, 6247119170, 6246193564]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,667219540,"POLYGON ((11.4672563 48.1892119, 11.4677645 48.1892979, 11.4678278 48.1891482, 11.4679845 48.1891741, 11.4680764 48.1889463, 11.4680267 48.1889376, 11.4680812 48.1887838, 11.4681339 48.1887945, 11.4683205 48.1883385, 11.4682667 48.1883298, 11.4683226 48.188183, 11.4683741 48.1881905, 11.4686169 48.1875909, 11.4685898 48.1875517, 11.4683954 48.1875169, 11.4685189 48.1872055, 11.4681965 48.1871461, 11.4681388 48.1871355, 11.4680338 48.1874025, 11.4679494 48.1873882, 11.4678237 48.1877191, 11.4677116 48.188014, 11.4675997 48.1883085, 11.4674871 48.1886046, 11.4673752 48.188899, 11.4672563 48.1892119))",,,,,,,,,,,,Evers,,,,,,,,,,,,,,,,,,,,,,,,,https://www.evers-allach.de,,,,,,,"[1593303997, 6247109854, 6247109855, 6247109856, 6247109857, 6247109858, 6247109859, 6247109860, 6247109861, 6247109862, 6247109863, 6247109864, 9963787964, 6247109865, 6247109866, 6247109867, 9963787971, 6247109868, 6247109869, 6246196174, 6246196173, 6246196163, 6246196151, 6246196128, 6246196127, 1593303997]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,667382673,"POLYGON ((11.4676162 48.1894684, 11.4678072 48.1894998, 11.4677056 48.1897694, 11.4675192 48.1897377, 11.4676162 48.1894684))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6248685463, 6248685464, 6248685465, 6248685466, 6248685463]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,672278680,"POLYGON ((11.6686044 48.1224521, 11.6685161 48.1223885, 11.6684437 48.1224333, 11.6683693 48.1224793, 11.6684563 48.122542, 11.6686044 48.1224521))",München,DE,18,81825,Rothuberweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[561362138, 561361997, 2959084324, 561362030, 6295423167, 561362138]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,672278681,"POLYGON ((11.668818 48.1224441, 11.6687346 48.1223785, 11.6688685 48.1223107, 11.6689395 48.1223805, 11.6688634 48.1224193, 11.668818 48.1224441))",München,DE,300a,,Truderinger Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6295423168, 561362120, 561362098, 561362081, 2925130422, 6295423168]",retail,2,,,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,672278682,"POLYGON ((11.668818 48.1224441, 11.6687346 48.1223785, 11.6686145 48.1224466, 11.668698 48.1225122, 11.6687612 48.1224763, 11.668818 48.1224441))",München,DE,300,,Truderinger Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6295423168, 561362120, 6295423169, 6295423170, 561362069, 6295423168]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
