element_type,osmid,barrier,geometry,created_by,highway,access,note,bicycle,name,opening_hours,wheelchair,source,alt_name,old_name,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,description,check_date,operator,leisure,wikidata,wikimedia_commons,historic,natural,nodes,landuse,wikipedia,image,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,website,dogs,leaf_type,naturism,nudism,sport,surface,contact:website,layer,dog,name:etymology:wikidata,alcohol,openfire,area,architect:landscape,start_date,protection_title,name:ru,name:zh,heritage,heritage:operator,heritage:ref,name:de,opening_hours:covid19,name:es,garden:style,name:ar,name:bar,name:fr,name:it,opening_date,landcover,loc_name,operator:type,fee,fence_type,height,garden:type,ways,type,short_name,email,fax,phone,BLfD:criteria,ref:BLfD
way,750942886,,"POLYGON ((11.6032368 48.1170291, 11.6037542 48.117152, 11.6038798 48.1169166, 11.6033624 48.1167936, 11.6032368 48.1170291))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7020727963, 7020727964, 7020727965, 7020727966, 7020727963]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,759941765,,"POLYGON ((11.4212812 48.147607, 11.4209027 48.1475502, 11.4209237 48.1474758, 11.4212322 48.1475153, 11.4212751 48.1475341, 11.4212959 48.1475618, 11.4212812 48.147607))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7099058113, 7099058114, 7099058115, 7099058116, 9299580456, 9299580455, 7099058113]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,761774952,,"POLYGON ((11.4995352 48.0810521, 11.500242 48.0806394, 11.5006028 48.0804699, 11.5000083 48.0793536, 11.4998616 48.0788641, 11.4998107 48.0785322, 11.4998084 48.0778792, 11.4998922 48.0767579, 11.499663 48.0767599, 11.4992376 48.0767546, 11.4989004 48.0767496, 11.4989321 48.0767747, 11.4989359 48.0767961, 11.4989199 48.0768214, 11.4987098 48.076971, 11.498704 48.0770314, 11.4984372 48.0772557, 11.4984303 48.0773174, 11.4983437 48.0774027, 11.4982597 48.0774141, 11.4982853 48.0775089, 11.4983985 48.0779275, 11.4984103 48.077971, 11.4983662 48.0780631, 11.4983015 48.0780822, 11.4984244 48.0786461, 11.4984451 48.0787187, 11.4985581 48.0791241, 11.4986851 48.0794267, 11.4987477 48.0794157, 11.4987608 48.0794509, 11.498848 48.0796844, 11.4989068 48.0798574, 11.4988567 48.079966, 11.4988674 48.0801123, 11.4989238 48.0801882, 11.4990359 48.080343, 11.4995352 48.0810521))",,,,,,Grünanlage Herterichstraße,,,,,,,,,,,,,,park,,,,,"[1646302778, 7117458957, 1646302689, 1646302637, 1646302610, 1646302528, 1646302431, 1646302371, 1646302383, 1646302377, 1646302378, 4335385061, 4335385062, 1646302375, 1646302399, 1839800294, 4335385052, 4335385054, 4335385051, 4335385053, 8307074896, 8307074897, 4335386296, 4335385084, 1741392311, 4333969554, 4333969559, 8568560819, 4335077843, 4335077848, 4335077846, 3738755735, 3732915913, 3738755738, 6017540416, 3008428209, 1646302715, 1646302778]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,791440280,,"POLYGON ((11.666357 48.1289838, 11.6665934 48.1292804, 11.6670778 48.1291084, 11.6670647 48.129092, 11.6670425 48.1290641, 11.6668413 48.1288118, 11.6664422 48.1289535, 11.6663851 48.1289738, 11.666357 48.1289838))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7398809533, 7398809532, 7398809531, 9155421969, 9155421971, 7398809530, 9155421972, 9155421970, 7398809533]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,796448692,fence,"POLYGON ((11.5581241 48.0859619, 11.5581322 48.0859167, 11.5581778 48.0858683, 11.5582395 48.0858414, 11.5582073 48.0857698, 11.5579686 48.0857966, 11.5580101 48.085983, 11.5580584 48.0859946, 11.5580799 48.0860045, 11.5581241 48.0859619))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7448619684, 7448619683, 7448619682, 7448619681, 7448619680, 7448619679, 7448619678, 7448619677, 7448619676, 7448619684]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,split_rail,2,,,,,,,,,
way,803828502,,"POLYGON ((11.593709 48.1876902, 11.5936708 48.1875185, 11.5978248 48.1870873, 11.5978604 48.1872454, 11.593709 48.1876902))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7519103930, 7519103929, 7519103928, 7519103927, 7519103930]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,804688834,,"POLYGON ((11.6449419 48.0860744, 11.6450559 48.0854544, 11.6452195 48.0849644, 11.6453321 48.084641, 11.6454166 48.0844537, 11.6456057 48.0840971, 11.6458739 48.0836035, 11.6452709 48.0834128, 11.6455727 48.0829212, 11.6456191 48.0829011, 11.6460056 48.0829493, 11.6463822 48.0830615, 11.6468304 48.0832719, 11.6474202 48.08359, 11.6480219 48.0839133, 11.6477649 48.0839753, 11.6474296 48.0837549, 11.6470957 48.0835721, 11.6468275 48.0834593, 11.6466477 48.0834476, 11.6463634 48.0834843, 11.646114 48.0835345, 11.646004 48.0837119, 11.6457003 48.0841168, 11.6455946 48.0842806, 11.6460121 48.0844528, 11.6462991 48.0846391, 11.6464815 48.0846642, 11.6462065 48.0849016, 11.6460698 48.0849769, 11.6459678 48.0847691, 11.6458839 48.0847449, 11.6455177 48.0846726, 11.6454253 48.0846544, 11.6454119 48.0846517, 11.645312 48.0849031, 11.6451377 48.0854607, 11.6450327 48.0860853, 11.6449419 48.0860744))",,,,,,Grünanlage Carl-Wery-Straße,,,,,,,,,,,,,,park,,,,,"[7526753547, 7526753546, 7744013110, 7526753545, 7526753544, 7526753543, 7526753542, 6011975936, 5180613829, 7744074357, 570763838, 6011975935, 6011975934, 7744074356, 1365672702, 7526753536, 7744030585, 7744030586, 7526753535, 7526753534, 7744030587, 7526753533, 7744003573, 7526753532, 7526753531, 7526753530, 7526753529, 7526753528, 7744025170, 7526753526, 7744003548, 7526753525, 7744003549, 7744003552, 7526753524, 7744003553, 7526753523, 7526753522, 7526753547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,808112444,,"POLYGON ((11.5710277 48.1136411, 11.5705978 48.1137168, 11.5704981 48.1137306, 11.5705187 48.113563, 11.5705325 48.113439, 11.570529 48.1134, 11.570529 48.1132071, 11.5706322 48.1131796, 11.5706941 48.1132186, 11.5708832 48.1131566, 11.5709933 48.1133839, 11.5709142 48.1134023, 11.5709623 48.1135148, 11.5710655 48.1134964, 11.5710277 48.1136411))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7556760858, 7556760859, 7556760860, 7556760861, 7556760862, 7556760863, 7556760864, 7556760865, 7556760866, 7556760867, 7556760868, 7556760869, 7556760870, 7556760871, 7556760858]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,823166451,,"POLYGON ((11.4110826 48.1545069, 11.4119685 48.1545121, 11.4124811 48.1548373, 11.4125191 48.155274, 11.4125937 48.1553376, 11.4129402 48.1551738, 11.4135149 48.1551547, 11.4135408 48.1550231, 11.412721 48.1549808, 11.4123445 48.1543268, 11.4127364 48.154054, 11.4128506 48.1539709, 11.4129507 48.1539023, 11.4129648 48.1538821, 11.4123497 48.1536969, 11.4124304 48.153566, 11.4120105 48.1534533, 11.4113477 48.153294, 11.4107431 48.1531759, 11.4101602 48.1531173, 11.4101546 48.1531653, 11.4103563 48.1535046, 11.4104212 48.1534926, 11.4104403 48.1534875, 11.4104841 48.1534814, 11.4112898 48.1534139, 11.4121147 48.1536659, 11.4121385 48.1543158, 11.4110167 48.1543616, 11.4109752 48.1543211, 11.4109304 48.1543225, 11.4109562 48.1543652, 11.4110826 48.1545069))",,,,,,Grünanlage am Freihamer Weg,,,,,,,,,,,,,,park,,,,,"[7685268134, 7685268135, 7685268136, 7685268137, 7685268138, 7685268139, 7685268140, 7685268141, 7685268142, 7685268143, 7685268153, 7702060915, 9918570064, 7685268144, 7685268145, 9918570063, 7685268146, 9918570062, 9918570061, 7685268147, 301111471, 10616783581, 10559421387, 10559421388, 7685268148, 7685268149, 7685268150, 7685268151, 10559477763, 10559477762, 7685268152, 10559477761, 7685268134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,826550614,,"POLYGON ((11.4749412 48.1045879, 11.4749929 48.1049298, 11.4746569 48.1050302, 11.4750327 48.1070344, 11.4741966 48.1070971, 11.4745466 48.1053375, 11.4740228 48.1053171, 11.4727865 48.1057613, 11.4723893 48.1058913, 11.4716906 48.1061418, 11.4692442 48.1073437, 11.4691576 48.1078241, 11.4691416 48.1079128, 11.4693032 48.1079247, 11.4694797 48.1078105, 11.4724612 48.1081083, 11.4723387 48.1085271, 11.4722521 48.10851, 11.4717729 48.1084615, 11.4716158 48.1084625, 11.4715963 48.1084609, 11.4672538 48.1081051, 11.4679952 48.1079967, 11.4685508 48.1076459, 11.4691544 48.1073213, 11.4701502 48.106814, 11.4707467 48.1065247, 11.4711427 48.1062926, 11.471719 48.1060636, 11.472245 48.1058645, 11.4725268 48.1057233, 11.4724589 48.1056169, 11.4721393 48.1051933, 11.4720688 48.1050677, 11.4749412 48.1045879))",,,,,,,,,,,,,,,,,,,,park,,,,,"[30782942, 7717125953, 7717125952, 7717125942, 7717125941, 7717125943, 7717125944, 7717125954, 7717125955, 7717125956, 7717125960, 7717244629, 7717125961, 7717125959, 7717125958, 7717244681, 7717244680, 7717125913, 7717125957, 7992597288, 7717125923, 30782964, 3878362532, 7717125946, 7717125948, 7717125947, 7717125945, 464782554, 7717125891, 7717125890, 7717125889, 30782962, 7717125949, 30782963, 30782942]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,833770089,,"POLYGON ((11.526881 48.0940174, 11.5268255 48.0938494, 11.5263825 48.093864, 11.5258356 48.0938697, 11.5258441 48.0941547, 11.5264485 48.0941063, 11.526881 48.0940174))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7783203370, 1397591130, 1397591152, 1749051684, 1749051690, 7783203371, 7783203370]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,836997616,,"POLYGON ((11.6699659 48.1204027, 11.6700058 48.1203078, 11.6701667 48.1202684, 11.6703545 48.12052, 11.6715223 48.1201372, 11.6715553 48.1201841, 11.6702875 48.1208295, 11.6701007 48.1208946, 11.6693721 48.1211015, 11.6693171 48.1209981, 11.6693587 48.1209641, 11.6700862 48.1208512, 11.6699659 48.1204027))",,,,,,Offentl. Grünanlage am Scharerweg,,,,,,,,,,,,,,park,,,,,"[7811674024, 8387676440, 8387676439, 8387676438, 7811674025, 7811674026, 7811674028, 7811674029, 8387676435, 8387676434, 8387676436, 8387676437, 7811674024]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,839394644,,"POLYGON ((11.6222781 48.1029759, 11.6222185 48.1024718, 11.6226648 48.1024483, 11.6226672 48.1024686, 11.6226947 48.102701, 11.6227245 48.1029524, 11.6222781 48.1029759))",,,,"Der 'name' stimmt, es stehen dort enstprechende Schilder",,Öffentliche Grünfläche Hochäckerstraße,24/7,,,,,,,,,,,,Stadt München,park,,,,,"[7832972379, 7832972377, 7832972376, 1756262173, 2967993551, 7832972375, 7832972379]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,845857014,,"POLYGON ((11.5048494 48.0841186, 11.504868 48.0832489, 11.5053648 48.0833296, 11.5049025 48.0841151, 11.5048494 48.0841186))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7891402578, 7891402577, 7891402576, 7891402575, 7891402578]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,845857015,,"POLYGON ((11.5066674 48.0822783, 11.5066661 48.0819423, 11.5066073 48.0819422, 11.5066076 48.0819143, 11.506595 48.0814856, 11.5065942 48.0814287, 11.506577 48.0807119, 11.5065746 48.0806374, 11.5065946 48.0795601, 11.5064938 48.0795587, 11.5064851 48.0798672, 11.5064839 48.0799123, 11.5064771 48.0801651, 11.5064766 48.0801854, 11.5064757 48.0805971, 11.5064756 48.0806387, 11.5064748 48.080986, 11.5064747 48.0810327, 11.5064742 48.0812426, 11.5064757 48.0815452, 11.5064749 48.0817041, 11.5064468 48.0819414, 11.5064228 48.0821147, 11.5064006 48.0821683, 11.5063523 48.0822185, 11.5066674 48.0822783))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7891428689, 7891428688, 3359474607, 3359474611, 3359474606, 2390518196, 2390518190, 1705448604, 1705448596, 6547874838, 6547874833, 6547874865, 6547874866, 7891428686, 6547874860, 9065509652, 9065509649, 9065509668, 9065509665, 7891428685, 7891402583, 7891402582, 7891402581, 9065509671, 7891402580, 7891428689]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,845857016,,"POLYGON ((11.5054192 48.0832136, 11.5054277 48.0829051, 11.5056735 48.0829041, 11.5057912 48.0822586, 11.5061154 48.0823142, 11.5059662 48.0826403, 11.5057815 48.0830532, 11.5057161 48.0832658, 11.5054192 48.0832136))",,,,,,,,,,,,,,,,,,,,park,,,,,"[7891428696, 7891428695, 7891428694, 3056470210, 7891428693, 7891428692, 7891428691, 7891428690, 7891428696]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846744687,,"POLYGON ((11.5425438 48.1203227, 11.5425411 48.1203103, 11.5425367 48.1202898, 11.5425776 48.1202861, 11.5426346 48.1202801, 11.5425676 48.1199745, 11.5426966 48.1199635, 11.5426754 48.1198533, 11.5430054 48.1198384, 11.5430115 48.1199129, 11.5429728 48.119916, 11.5430055 48.1200957, 11.5430338 48.1202513, 11.5430382 48.1202754, 11.5429281 48.1202861, 11.5425438 48.1203227))",,,,,,,,,,,,,,,,,,,,park,,,,,"[1657638231, 7900460964, 1657638229, 1282823898, 7900415317, 7900415318, 1282823777, 1282823910, 3760057014, 7900415319, 1282823870, 1282823842, 8223032490, 8223032488, 1282823749, 1657638231]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,852053902,,"POLYGON ((11.628375 48.1466772, 11.6316477 48.1458686, 11.6317421 48.1457598, 11.6324792 48.1458114, 11.6325425 48.1458155, 11.6325862 48.1455458, 11.6325982 48.1446242, 11.6317182 48.1446393, 11.6317764 48.1437325, 11.6311756 48.1437554, 11.631096 48.1439354, 11.6311627 48.1448477, 11.629787 48.1453126, 11.629022 48.1454185, 11.628667 48.1457803, 11.6282477 48.1458242, 11.628375 48.1466772))",,,,,,Denninger Anger Mitte,,,,,,,,,,,,,,park,,,,,"[539081938, 539085633, 539085636, 539085644, 539081643, 539081642, 539080716, 9313014897, 9313014896, 539083805, 539081951, 7947922453, 7947922455, 7947922456, 7947922454, 7947922457, 539081938]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,854154493,,"POLYGON ((11.514956 48.095293, 11.5150857 48.0952957, 11.5156463 48.0952965, 11.5157043 48.095263, 11.5157055 48.0948549, 11.5156691 48.0948282, 11.5156393 48.0948281, 11.5156161 48.094828, 11.5153962 48.0948272, 11.5153963 48.0948056, 11.5153231 48.0948054, 11.5152577 48.0948051, 11.5152581 48.0947504, 11.5152756 48.0947504, 11.515276 48.0946996, 11.5152374 48.0946997, 11.5152336 48.0947183, 11.5151507 48.0947106, 11.5151389 48.0947558, 11.5150156 48.0950489, 11.5149719 48.0951868, 11.5149668 48.095221, 11.514956 48.095293))",,,,,,,,,,,,,,,,,,,Holiday Inn Hotel,park,,,,,"[7965834315, 692768121, 692768122, 692768123, 692768125, 692768126, 7965821064, 7965821040, 6518893308, 6518893309, 7965821037, 692768127, 6518893314, 692768128, 6518893313, 7965834316, 7965820989, 7965820988, 3336181112, 692768974, 692768973, 8173386259, 7965834315]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,854154495,,"POLYGON ((11.514956 48.095293, 11.5149203 48.0955311, 11.5158699 48.0955319, 11.5159571 48.0955362, 11.5162313 48.0950389, 11.5159723 48.0950337, 11.5159715 48.0953013, 11.515722 48.0954643, 11.5152575 48.0954636, 11.5152575 48.095441, 11.515174 48.0954409, 11.5150442 48.0954407, 11.5150444 48.095373, 11.5150855 48.095373, 11.5150857 48.0952957, 11.514956 48.095293))",,,,,,,,,,,,,,,,,,,Holiday Inn Hotel,park,,,,,"[7965834315, 692769175, 692769172, 7965821042, 7965834320, 7965834321, 692768134, 692768135, 692768136, 692768137, 8196291158, 692768138, 692768145, 692768146, 692768121, 7965834315]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,858538916,,"POLYGON ((11.4984128 48.1472528, 11.4983807 48.1471049, 11.4967325 48.1472716, 11.496703 48.1471322, 11.4951336 48.147271, 11.4950919 48.1473349, 11.4970803 48.1474108, 11.4987895 48.1474015, 11.4991465 48.1473856, 11.4992485 48.1474773, 11.4999836 48.1482025, 11.4997819 48.1489121, 11.4995594 48.148985, 11.4997258 48.1491529, 11.4995229 48.1498772, 11.4998267 48.1498284, 11.4998075 48.1494267, 11.5004475 48.1494005, 11.500141 48.1480847, 11.5004262 48.1480582, 11.5003417 48.1477014, 11.50303 48.1474318, 11.5030084 48.1471903, 11.5014738 48.1473622, 11.5014178 48.1473204, 11.5013985 48.1472444, 11.4999678 48.1473908, 11.4994162 48.1468463, 11.4990882 48.1468842, 11.499151 48.1471869, 11.4984128 48.1472528))",,,,,,,,,,,,,,,,,,,,park,,,,,"[68831034, 68863420, 68863412, 68831038, 8003521960, 693819437, 954789909, 4332383873, 693819498, 290001117, 693819441, 693819341, 693819416, 693819513, 8003521965, 2260467328, 8003521967, 8003521969, 8003521968, 2260467324, 8003521976, 8003521974, 8003521964, 8003521963, 8003521962, 8003521961, 8003521979, 2260467322, 68831037, 68831036, 68831034]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,866524009,,"POLYGON ((11.417734 48.1384868, 11.4217217 48.1388274, 11.4217056 48.1389594, 11.4210311 48.138911, 11.4209908 48.1391008, 11.4209667 48.1392404, 11.4207427 48.1391938, 11.4207937 48.1390462, 11.420791 48.1389433, 11.4198174 48.1388703, 11.4198013 48.1389683, 11.41982 48.1389961, 11.4200118 48.1391921, 11.4196417 48.1390999, 11.4194097 48.1390659, 11.41912 48.1390703, 11.4188611 48.1390748, 11.4188705 48.1389844, 11.4189255 48.1389075, 11.4189564 48.1388502, 11.4189336 48.1387947, 11.4181906 48.1387329, 11.4181276 48.1391259, 11.41798 48.1390802, 11.4178687 48.1390202, 11.4177936 48.1389442, 11.4177293 48.1388529, 11.4177011 48.1387625, 11.4177065 48.1386676, 11.417734 48.1384868))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8076648795, 8076648794, 8076648793, 8076648792, 8076648791, 8076648790, 8076648789, 8076648788, 8076648787, 9982981404, 8076648783, 8076648782, 8076648781, 8076648780, 8076648779, 8076648778, 8076648777, 8076648776, 8076648775, 8076648774, 8076648773, 8076648769, 8076648767, 8076648766, 8076648765, 8076648764, 8076648763, 8076648762, 8076648761, 8076648795]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,866524025,,"POLYGON ((11.4767325 48.1486383, 11.4772823 48.1486428, 11.4781769 48.1489989, 11.4782801 48.1490204, 11.4794818 48.1488629, 11.4796534 48.1489282, 11.4804085 48.1492369, 11.4816315 48.1492449, 11.4819118 48.150256, 11.4821412 48.1501487, 11.4828251 48.1505406, 11.4828131 48.1505844, 11.4821693 48.1517207, 11.482229 48.1522696, 11.482497 48.1523396, 11.4826266 48.152122, 11.483088 48.151425, 11.4833871 48.1510058, 11.4834715 48.1507938, 11.4835277 48.1507104, 11.4836734 48.1504793, 11.4839879 48.1500155, 11.4842191 48.1496793, 11.4843598 48.1494636, 11.4846205 48.1490182, 11.483988 48.1490577, 11.4833167 48.1490252, 11.4828315 48.1489298, 11.4825137 48.1488639, 11.4823899 48.149087, 11.4822001 48.1490391, 11.4820028 48.1489784, 11.4817634 48.1488924, 11.4814948 48.1487886, 11.4812815 48.1487045, 11.4809543 48.1486132, 11.4805157 48.1484978, 11.4801697 48.1484155, 11.4799029 48.1483609, 11.4796025 48.1483144, 11.4793041 48.1482781, 11.4789963 48.1482517, 11.4783727 48.1482088, 11.4776337 48.1481578, 11.4773642 48.1481444, 11.4766949 48.1481461, 11.4767325 48.1486383))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8076651000, 8076650999, 8076650998, 8076650997, 8076650996, 8076650995, 8076650994, 8076650993, 8076650992, 8076650991, 8076650990, 8076650989, 8076650988, 8076650987, 8076650986, 5615203296, 5615203297, 5615203298, 5615203299, 8459512771, 5615203300, 10310706607, 5615203301, 5615203302, 5615203283, 5615203282, 5615203279, 5615203278, 5615203275, 10310706608, 5614882342, 5614882357, 5614882356, 5614882355, 5614882354, 5614882353, 5614882352, 5614882351, 5614882350, 5614882349, 5614882348, 5614882347, 5614882346, 5614882345, 5614882344, 5614882343, 8076651000]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,871697096,,"POLYGON ((11.4891526 48.1406744, 11.4891302 48.140628, 11.4891602 48.1406225, 11.4892026 48.1406251, 11.48924 48.1406349, 11.4892564 48.1406479, 11.4892601 48.1406547, 11.4892225 48.1406614, 11.4892145 48.1406431, 11.489182 48.1406497, 11.4891903 48.1406675, 11.4891526 48.1406744))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8119218119, 8119218118, 8119218117, 8119182316, 8119182315, 8119182314, 8119182313, 8119182312, 8119182309, 8119182310, 8119182311, 8119218119]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,871697097,,"POLYGON ((11.4887488 48.1407582, 11.4887226 48.1407005, 11.4890881 48.1406329, 11.4891122 48.1406933, 11.4887488 48.1407582))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8119218123, 8119218122, 8119218121, 8119218120, 8119218123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,871697098,,"POLYGON ((11.4884309 48.1408164, 11.4884068 48.1407645, 11.4886884 48.1407045, 11.4887139 48.1407649, 11.4884309 48.1408164))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8119218127, 8119218126, 8119218125, 8119218124, 8119218127]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,871697099,,"POLYGON ((11.4893112 48.1405801, 11.4892995 48.1405362, 11.4893608 48.1405293, 11.4893707 48.1405732, 11.4893112 48.1405801))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8119218191, 8119218190, 8119218189, 8119218188, 8119218191]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,871697100,,"POLYGON ((11.4891159 48.1405951, 11.4890646 48.1404763, 11.4892269 48.1404465, 11.4892309 48.1404474, 11.4892504 48.1404935, 11.4892678 48.1405665, 11.4891159 48.1405951))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8119218197, 8119218196, 8119218195, 8119218194, 8119218193, 8119218192, 8119218197]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,871697101,,"POLYGON ((11.4886985 48.1406472, 11.4886536 48.1405406, 11.4888826 48.1404997, 11.488967 48.1404956, 11.4889996 48.1404969, 11.4890318 48.1404993, 11.4890663 48.1405799, 11.4886985 48.1406472))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8119218204, 8119218203, 8119218202, 8119218201, 8119218200, 8119218199, 8119218198, 8119218204]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,880913886,,"POLYGON ((11.3932977 48.1735835, 11.3953831 48.1735282, 11.3957617 48.1737345, 11.3958138 48.1737892, 11.3957028 48.1744841, 11.3956315 48.1751596, 11.3954669 48.1751457, 11.3953196 48.1750946, 11.3951112 48.1749866, 11.3948608 48.1747861, 11.3947521 48.174678, 11.3942626 48.174178, 11.3941647 48.174102, 11.3932977 48.1735835))",,,,,,,,,,,,,,,,,,,,park,,,,,"[305965035, 305965034, 2401239578, 264528265, 264528264, 305965029, 8193351221, 8193348515, 8193348516, 8193351217, 8193351218, 8193351219, 8193351220, 305965035]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,904278377,,"POLYGON ((11.6724092 48.1274889, 11.6728452 48.1274653, 11.6733631 48.1274099, 11.6736692 48.1278049, 11.6736162 48.1278716, 11.6735641 48.1278918, 11.6737851 48.1281477, 11.6740678 48.1284893, 11.6743338 48.1283944, 11.674561 48.1286496, 11.6747661 48.1285695, 11.6748456 48.1286126, 11.6750636 48.1288161, 11.6752964 48.1290714, 11.6755753 48.1290319, 11.6756991 48.1290738, 11.6758672 48.1292687, 11.6763328 48.1290837, 11.676113 48.1288284, 11.6758303 48.1289147, 11.6755735 48.1288642, 11.6753795 48.128911, 11.6752145 48.1287596, 11.6750599 48.1286126, 11.6744169 48.127927, 11.6742082 48.1277852, 11.6739865 48.1275163, 11.6746442 48.127266, 11.6744834 48.1271069, 11.6736742 48.1272993, 11.6734562 48.1272882, 11.6731458 48.1272179, 11.6729592 48.1272093, 11.6726526 48.1272315, 11.6724475 48.1273055, 11.6723847 48.127393, 11.6724092 48.1274889))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8398175214, 8398175201, 1747857678, 1747857720, 8398175202, 8398175215, 8398175216, 8398182617, 8398182618, 8398182619, 8398182620, 8398182621, 8398182622, 8398182623, 8398182624, 8398182625, 8398182626, 8398182627, 8398182628, 8398182629, 8398182630, 8398182631, 8398182632, 8398182633, 8398182634, 8398182635, 8398182636, 8398182637, 8398182638, 8398182639, 8398182640, 8398182641, 8398182642, 8398182643, 8398182644, 8398182645, 8398175214]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
