element_type,osmid,amenity,geometry,access,description,fee,layer,name,parking,toilets,toilets:fee,wheelchair,opening_hours,wheelchair:description,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,barrier,bicycle,foot,created_by,motorcar,motorcycle,capacity,maxheight,ref,bus,motor_vehicle,contact:email,contact:fax,contact:phone,contact:website,old_name,park_ride,capacity:disabled,odbl,level,capacity:women,operator,smoothness,surface,website,charge,operator:type,source,note,maxstay,capacity:parent,parking:orientation,payment:coins,payment:maestro,payment:mastercard,payment:visa,maxweight,toilets:wheelchair,entrance,noexit,check_date,lit,horse,payment:cash,payment:credit_cards,description:de,name:en,email,check_date:fee,covered,supervised,maxspeed,source:capacity,maxstay:conditional,free,alt_name,phone,payment:apple_pay,payment:cards,payment:contactless,payment:debit_cards,payment:google_pay,payment:notes,payment:paypal,vehicle,nodes,building,building:levels,height,roof:colour,roof:shape,building:material,caravans,charge:bus,charge:bus:conditional,charge:conditional,hgv,operator:short,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,roof:height,roof:levels,min_height,salting,snowplowing,winter_service,access_1,name:de,fee:conditional,designation,addr:housename,lastcheck,parking:condition:area,service,aprki,landuse,addr:suburb,parking:condition:area:customers,building:part,location,type,building:colour,indoor,source_ref,orientation,goods,est_height,roof:material,stay,capacity:bus,building:levels:underground,fence_type,parking:condition,fixme,charging,massgis:PUB_ACCESS,note:de,kiss_and_ride,capacity:car,payment:electronic_purses,traffic_sign,restriction:conditional,taxi:conditional,disabled,capacity:charging,parking:condition:time_interval,no_parking,taxi,parking:condition:maxstay,restriction,ways,wikidata,wikimedia_commons
way,1033419756,parking,"POLYGON ((11.5689077 48.0943139, 11.5689564 48.0942858, 11.569167 48.0944481, 11.5691184 48.0944763, 11.5689077 48.0943139))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174245, 9521174244, 9521174243, 9521174242, 9521174245]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419760,parking,"POLYGON ((11.5700588 48.0934962, 11.5700364 48.09348, 11.569512 48.0938033, 11.5695343 48.0938195, 11.5700588 48.0934962))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174260, 9521174259, 9521174258, 9521174257, 9521174260]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419775,parking,"POLYGON ((11.5729317 48.094557, 11.5729455 48.0945422, 11.5731985 48.0946478, 11.5731848 48.0946625, 11.5729317 48.094557))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174343, 9521174342, 9521174341, 9521174340, 9521174343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419776,parking,"POLYGON ((11.5728872 48.095377, 11.5729154 48.0953865, 11.5732727 48.0949114, 11.5732445 48.0949019, 11.5728872 48.095377))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174348, 9521174347, 9521174346, 9521174345, 9521174348]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419817,parking,"POLYGON ((11.5827955 48.1040076, 11.5828266 48.1040155, 11.5829073 48.1038751, 11.5828762 48.1038672, 11.5827955 48.1040076))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174551, 9521174550, 9521174549, 9521174548, 9521174551]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419824,parking,"POLYGON ((11.5845148 48.1042695, 11.5845328 48.1040369, 11.5846776 48.1040419, 11.5846549 48.1043344, 11.5845905 48.1043322, 11.5845952 48.1042723, 11.5845148 48.1042695))",private,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174587, 9521174586, 9521174585, 9521174584, 9521174583, 9521174582, 9521174587]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419831,parking,"POLYGON ((11.5833281 48.1032484, 11.5833502 48.1032097, 11.585362 48.1037206, 11.58534 48.1037593, 11.5833281 48.1032484))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174613, 9521174612, 9521174611, 9521174610, 9521174613]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419832,parking,"POLYGON ((11.5842894 48.1015673, 11.584225 48.1015501, 11.5837507 48.1023422, 11.583815 48.1023593, 11.5842894 48.1015673))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174623, 9521174622, 9521174621, 9521174620, 9521174623]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419833,parking,"POLYGON ((11.584385 48.101307, 11.5844411 48.1013225, 11.5850747 48.1003, 11.5850186 48.1002845, 11.584385 48.101307))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174628, 9521174627, 9521174626, 9521174625, 9521174628]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419834,parking,"POLYGON ((11.5852 48.1002206, 11.5857184 48.1003646, 11.5857069 48.100383, 11.5851885 48.100239, 11.5852 48.1002206))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174633, 9521174632, 9521174631, 9521174630, 9521174633]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419835,parking,"POLYGON ((11.5852073 48.1003082, 11.5852185 48.1002907, 11.5853525 48.1003289, 11.5853413 48.1003464, 11.5852073 48.1003082))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174637, 9521174636, 9521174635, 9521174634, 9521174637]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419840,parking,"POLYGON ((11.5840123 48.1011815, 11.5840662 48.1011963, 11.5846763 48.1002102, 11.5846224 48.1001953, 11.5840123 48.1011815))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174654, 9521174653, 9521174652, 9521174651, 9521174654]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419841,parking,"POLYGON ((11.5839177 48.1014324, 11.5838694 48.1014194, 11.5834156 48.1021721, 11.5834638 48.1021851, 11.5839177 48.1014324))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174662, 9521174661, 9521174660, 9521174659, 9521174662]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419842,parking,"POLYGON ((11.5829488 48.1029578, 11.5829888 48.1029683, 11.5832799 48.1024744, 11.5832399 48.1024639, 11.5829488 48.1029578))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174666, 9521174665, 9521174664, 9521174663, 9521174666]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419847,parking,"POLYGON ((11.5827822 48.1023156, 11.5828743 48.10234, 11.5829068 48.1022854, 11.5828147 48.102261, 11.5827822 48.1023156))",private,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174713, 9521174712, 9521174711, 9521174710, 9521174713]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419850,parking,"POLYGON ((11.5830683 48.1033633, 11.5831016 48.1034111, 11.5825536 48.1043159, 11.5825143 48.104279, 11.5830683 48.1033633))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174746, 9521174745, 9521174744, 9521174743, 9521174746]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419851,parking,"POLYGON ((11.5831419 48.1034852, 11.5831118 48.1034772, 11.582926 48.1037875, 11.5829561 48.1037955, 11.5831419 48.1034852))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174750, 9521174749, 9521174748, 9521174747, 9521174750]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419852,parking,"POLYGON ((11.5826307 48.1043325, 11.5826026 48.1043248, 11.582769 48.1040537, 11.5827971 48.1040614, 11.5826307 48.1043325))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174755, 9521174754, 9521174753, 9521174752, 9521174755]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419857,parking,"POLYGON ((11.5822163 48.1032191, 11.5822453 48.1032188, 11.5822429 48.1031241, 11.5822138 48.1031244, 11.5822163 48.1032191))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174780, 9521174779, 9521174778, 9521174777, 9521174780]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419864,parking,"POLYGON ((11.5820381 48.1016827, 11.5820695 48.1016811, 11.582235 48.1031151, 11.5822035 48.1031168, 11.5820381 48.1016827))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174800, 9521174799, 9521174798, 9521174797, 9521174800]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419866,parking,"POLYGON ((11.5820149 48.1011748, 11.5819793 48.1011762, 11.5819898 48.1012954, 11.5820253 48.101294, 11.5820149 48.1011748))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174811, 9521174810, 9521174809, 9521174808, 9521174811]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419867,parking,"POLYGON ((11.5819604 48.1007103, 11.5819286 48.1007119, 11.5819741 48.1011176, 11.5820058 48.101116, 11.5819604 48.1007103))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174816, 9521174815, 9521174814, 9521174813, 9521174816]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419869,parking,"POLYGON ((11.5818023 48.0993349, 11.5817718 48.0993364, 11.5819133 48.1005892, 11.5819438 48.1005876, 11.5818023 48.0993349))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174826, 9521174825, 9521174824, 9521174823, 9521174826]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419870,parking,"POLYGON ((11.5817819 48.09918, 11.5817484 48.0991812, 11.5817557 48.0992732, 11.5817892 48.099272, 11.5817819 48.09918))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174830, 9521174829, 9521174828, 9521174827, 9521174830]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419871,parking,"POLYGON ((11.5817619 48.098889, 11.5817285 48.09889, 11.5817428 48.0991141, 11.5817763 48.0991132, 11.5817619 48.098889))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174835, 9521174834, 9521174833, 9521174832, 9521174835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419873,parking,"POLYGON ((11.5839012 48.0992796, 11.5839178 48.0992615, 11.5840739 48.0993254, 11.5840574 48.0993435, 11.5839012 48.0992796))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174848, 9521174847, 9521174846, 9521174845, 9521174848]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419876,parking,"POLYGON ((11.5872392 48.100331, 11.5872496 48.1003131, 11.5874582 48.100367, 11.5874478 48.1003849, 11.5872392 48.100331))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174858, 9521174857, 9521174856, 9521174855, 9521174858]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419878,parking,"POLYGON ((11.588177 48.1005713, 11.5881871 48.1005539, 11.5876266 48.1004087, 11.5876165 48.1004261, 11.588177 48.1005713))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174866, 9521174865, 9521174864, 9521174863, 9521174866]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419879,parking,"POLYGON ((11.5888153 48.1007383, 11.5888259 48.1007205, 11.588364 48.1005984, 11.5883535 48.1006162, 11.5888153 48.1007383))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174870, 9521174869, 9521174868, 9521174867, 9521174870]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419880,parking,"POLYGON ((11.5900684 48.1010396, 11.5900576 48.1010582, 11.589164 48.1008271, 11.5891748 48.1008085, 11.5900684 48.1010396))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174875, 9521174874, 9521174873, 9521174872, 9521174875]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419881,parking,"POLYGON ((11.5906927 48.1012229, 11.5907043 48.101203, 11.5903975 48.1011232, 11.5903859 48.1011431, 11.5906927 48.1012229))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174880, 9521174879, 9521174878, 9521174877, 9521174880]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419883,parking,"POLYGON ((11.591164 48.101524, 11.5912302 48.1014015, 11.5912967 48.1014175, 11.5912306 48.1015401, 11.591164 48.101524))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174888, 9521174887, 9521174886, 9521174885, 9521174888]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419885,parking,"POLYGON ((11.5916477 48.1014261, 11.5916363 48.1014457, 11.5914684 48.1014023, 11.5914797 48.1013827, 11.5916477 48.1014261))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174896, 9521174895, 9521174894, 9521174893, 9521174896]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419886,parking,"POLYGON ((11.5930028 48.1017969, 11.5930132 48.1017789, 11.592418 48.1016238, 11.5924075 48.1016417, 11.5930028 48.1017969))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174900, 9521174899, 9521174898, 9521174897, 9521174900]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419887,parking,"POLYGON ((11.5946468 48.1022223, 11.5946582 48.1022026, 11.5933021 48.1018527, 11.5932907 48.1018724, 11.5946468 48.1022223))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174904, 9521174903, 9521174902, 9521174901, 9521174904]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419888,parking,"POLYGON ((11.5948991 48.1022869, 11.5949098 48.1022689, 11.5947867 48.1022364, 11.594776 48.1022544, 11.5948991 48.1022869))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174908, 9521174907, 9521174906, 9521174905, 9521174908]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419894,parking,"POLYGON ((11.5952897 48.1024121, 11.5953021 48.1023901, 11.5960029 48.102566, 11.5959905 48.1025879, 11.5952897 48.1024121))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174951, 9521174950, 9521174949, 9521174948, 9521174951]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419895,parking,"POLYGON ((11.5962542 48.1026561, 11.5962654 48.102636, 11.5963782 48.1026642, 11.596367 48.1026842, 11.5962542 48.1026561))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174955, 9521174954, 9521174953, 9521174952, 9521174955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419897,parking,"POLYGON ((11.5968982 48.1028009, 11.5969072 48.10278, 11.5973995 48.1028746, 11.5973905 48.1028955, 11.5968982 48.1028009))",,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174963, 9521174962, 9521174961, 9521174960, 9521174963]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419898,parking,"POLYGON ((11.6013141 48.1037199, 11.6013238 48.1037015, 11.6000092 48.1033701, 11.5993473 48.1032183, 11.59901 48.1031456, 11.5986841 48.1030801, 11.5986745 48.1031005, 11.5989923 48.1031635, 11.5993366 48.1032367, 11.6000035 48.1033907, 11.6013141 48.1037199))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174979, 9521174978, 9521174975, 9521174973, 9521174971, 9521174977, 9521174976, 9521174970, 9521174972, 9521174974, 9521174979]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419899,parking,"POLYGON ((11.599691 48.1037556, 11.5997599 48.1037486, 11.5997783 48.1038307, 11.5997094 48.1038376, 11.599691 48.1037556))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174983, 9521174982, 9521174981, 9521174980, 9521174983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419900,parking,"POLYGON ((11.6025437 48.1040411, 11.6025547 48.1040214, 11.6027021 48.104058, 11.602691 48.1040777, 11.6025437 48.1040411))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174994, 9521174993, 9521174992, 9521174991, 9521174994]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419901,parking,"POLYGON ((11.6017144 48.1038065, 11.6017044 48.103824, 11.6024297 48.1040078, 11.6024397 48.1039903, 11.6017144 48.1038065))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521174998, 9521174997, 9521174996, 9521174995, 9521174998]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419907,parking,"POLYGON ((11.6059791 48.1048517, 11.6059865 48.1048373, 11.6064893 48.1049521, 11.6064819 48.1049666, 11.6059791 48.1048517))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521175015, 9521175014, 9521175013, 9521175012, 9521175015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419909,parking,"POLYGON ((11.6065499 48.1049844, 11.6065573 48.1049699, 11.6074026 48.105163, 11.6073952 48.1051775, 11.6065499 48.1049844))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521175022, 9521175021, 9521175020, 9521175019, 9521175022]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419912,parking,"POLYGON ((11.6074852 48.105198, 11.6074926 48.1051835, 11.6078519 48.1052656, 11.6078445 48.10528, 11.6074852 48.105198))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521175030, 9521175029, 9521175028, 9521175027, 9521175030]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419914,parking,"POLYGON ((11.6079037 48.1052966, 11.607911 48.1052821, 11.6082713 48.105362, 11.6082641 48.1053765, 11.6079037 48.1052966))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521175038, 9521175037, 9521175036, 9521175035, 9521175038]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419915,parking,"POLYGON ((11.6083394 48.1053978, 11.6083466 48.1053833, 11.6084101 48.1053974, 11.6084029 48.1054119, 11.6083394 48.1053978))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521175042, 9521175041, 9521175040, 9521175039, 9521175042]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1033419916,parking,"POLYGON ((11.6084476 48.105423, 11.6084549 48.1054084, 11.6085883 48.105438, 11.6085811 48.1054525, 11.6084476 48.105423))",,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9521175046, 9521175045, 9521175044, 9521175043, 9521175046]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
