element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,name,source,wheelchair,geometry,type,description,operator,toilets:wheelchair,wikidata,barrier,phone,website,email,addr:housename,language,old_name,old_shop,opening_hours,training,name:en,capacity,wikipedia,contact:phone,contact:email,contact:fax,contact:website,school,school:de,fax,internet_access,internet_access:fee,office,official_name,check_date,isced:level,operator:type,postal_code,note,alt_name,payment:credit_cards,payment:debit_cards,religion,level,wikimedia_commons,addr:suburb,grades,short_name,denomination,name:de,name:ru,fee,building:levels,roof:levels,height,mobile,shop,wheelchair:description,nodes,start_date,contact:city,contact:housenumber,contact:postcode,contact:street,building,roof:shape,school:type,designation,roof:colour,building:colour,est_height,roof:height,roof:material,architect,building:architecture,heritage,heritage:operator,heritage:ref,image,int_name,isced,noname,protect_class,sport,leisure,layer,name:etymology:wikidata,loc_name,polling_station,school:language,is_in:city,is_in:country_code,school:DE,ref:AEFE,landuse,website2,subject,min_age,name:ja,disused:name,disused:note,ways,url
way,817446443,,,,,,school,Junges Quartier Obersendling,,,"POLYGON ((11.5165295 48.0975656, 11.5172316 48.0967099, 11.5175802 48.0963376, 11.5176261 48.0962855, 11.5168165 48.0959744, 11.5162105 48.0957415, 11.515908 48.0956253, 11.5154979 48.0962863, 11.5154322 48.0964302, 11.515357 48.0966114, 11.5151547 48.0971573, 11.5165295 48.0975656))",,,,,,,,https://www.jqo.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8199804431, 721569608, 721569607, 146004947, 7889897867, 7926166912, 4286908500, 692767551, 1802096851, 146004961, 7634347581, 8199804431]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,823735592,,,,,,school,Berufliches Schulzentrum an der Deroystraße,,,"POLYGON ((11.5461192 48.1453946, 11.5474118 48.145141, 11.5477115 48.1460306, 11.5464877 48.1462369, 11.5461192 48.1453946))",,,Landeshauptstadt München,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,"[201423083, 7690853878, 7690853879, 201423067, 201423083]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,836020776,München,DE,4,81371,Bleyerstraße,school,Japanische Internationale Schule München,,,"POLYGON ((11.546242 48.1106644, 11.5454138 48.1106058, 11.545444 48.1102962, 11.5445501 48.1100482, 11.544531 48.1100424, 11.5443416 48.1103491, 11.5441791 48.1109747, 11.5441718 48.1110317, 11.5441612 48.1111148, 11.5441936 48.1111289, 11.544975 48.1111891, 11.545204 48.1112107, 11.545424 48.1112327, 11.5454252 48.111222, 11.5454328 48.1111506, 11.5457252 48.1111582, 11.5463086 48.1112059, 11.5463369 48.1110573, 11.5463554 48.1109639, 11.5464368 48.1105966, 11.546242 48.1106644))",,,,,Q16929953,,,,,,,,,,,,,en:Japanische Internationale Schule München,,,,,,,,,,,,,,,,,,,,,,,,,,,Japanische Internationale Schule München,,,,,,,,,"[7803190050, 7803190052, 7803190053, 185811841, 7803190059, 4274702571, 4274702575, 4274724882, 7803190054, 1982712516, 1982712518, 1982712520, 3508578974, 1982712522, 771199975, 1841433642, 1841433663, 771196619, 771196387, 771196392, 7803190050]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ミュンヘン日本人国際学校,,,,
way,842328395,,,,,,school,,,,"POLYGON ((11.503601 48.1634241, 11.5041563 48.1633983, 11.5041493 48.1626786, 11.5045534 48.1626786, 11.5045605 48.16247, 11.5050982 48.1622789, 11.5051562 48.1623504, 11.5057124 48.1621519, 11.5052651 48.1616051, 11.5051585 48.1616226, 11.5051429 48.1616629, 11.5050962 48.1616549, 11.5051158 48.1616152, 11.5051275 48.1615828, 11.5051353 48.161553, 11.5051384 48.161514, 11.5051415 48.1614646, 11.5051215 48.1614715, 11.5050995 48.1614684, 11.5050853 48.1614567, 11.5050853 48.1614417, 11.5050888 48.1613615, 11.5049567 48.1613574, 11.5049615 48.1612892, 11.5047807 48.1612836, 11.5047459 48.1612956, 11.5047003 48.1612942, 11.5046684 48.1612817, 11.504464 48.1612755, 11.5044583 48.1612853, 11.5044382 48.161296, 11.5044128 48.1612985, 11.5043864 48.1612908, 11.504371 48.1612747, 11.5043716 48.1612555, 11.5043071 48.1612546, 11.5042093 48.1612538, 11.5042074 48.1612425, 11.5041998 48.1612321, 11.5041789 48.1612282, 11.5035394 48.1612167, 11.5035385 48.1612427, 11.503601 48.1634241))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7858255321, 7858255320, 7858255319, 7858255318, 7858255317, 7858255316, 7858255315, 7858255313, 7858255312, 5684477177, 5684477176, 5684477179, 5684477161, 5684477160, 5684477159, 5684477158, 5684477172, 7858255304, 7858255303, 7858255302, 5684477163, 5684477165, 1060283687, 2707750692, 2707750675, 2707750679, 2707750633, 2707750629, 7858255292, 7858255296, 7858255295, 2707750678, 7858255294, 7858255293, 5684477180, 2707750651, 5684477155, 7858255309, 7858255310, 5684477156, 1888054337, 5684477154, 7858255321]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,843398164,,,,,,school,Städtische Ludwig-Thoma-Realschule,,,"POLYGON ((11.6227964 48.1239696, 11.6227757 48.1239161, 11.6227407 48.1238754, 11.6222593 48.1238761, 11.622255 48.123814, 11.6219686 48.1238138, 11.621953 48.1235618, 11.6218469 48.1235305, 11.6218455 48.1234674, 11.6214203 48.1234845, 11.6213881 48.1234855, 11.6210123 48.1234977, 11.6210289 48.1236456, 11.6210576 48.1239141, 11.6212346 48.1244261, 11.6213358 48.1246558, 11.6219683 48.1246475, 11.6231367 48.1247, 11.6230847 48.1245973, 11.6230466 48.1245124, 11.6227964 48.1239696))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[534641484, 2281232752, 262601994, 1022441893, 1022441670, 535211523, 1022441913, 1022442000, 535211530, 775647614, 8099748360, 268273184, 775708976, 534641547, 611225681, 534641120, 2345350868, 534641537, 534640600, 3397255998, 534641484]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,856493188,München,,35,81371,Implerstraße,school,Grund- und Mittelschule an der Implerstraße,,,"POLYGON ((11.5486269 48.1210927, 11.5488844 48.1210848, 11.5488933 48.1210845, 11.5490985 48.1210801, 11.5493453 48.1210773, 11.5496828 48.1210679, 11.5496782 48.1209458, 11.5496124 48.1209454, 11.5496143 48.1207757, 11.5501119 48.1207717, 11.5501134 48.1207367, 11.5501652 48.1207377, 11.5501696 48.1206896, 11.5501868 48.1203696, 11.5500211 48.1203692, 11.5499294 48.1203699, 11.5498473 48.1203704, 11.5488299 48.1203773, 11.5485701 48.1203869, 11.548618 48.1209618, 11.5486269 48.1210927))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[569013252, 1410375312, 8012113797, 4504293059, 4504293060, 7985841764, 7985841763, 7985841765, 7985841766, 7985841767, 7985778076, 7985778075, 2439778285, 1715408512, 1715408513, 7985852291, 8114039969, 1136066315, 2439720378, 2439713398, 569013252]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,858538914,,,,,,school,Grundschule mit Tagesheim an der Margarethe-Danzi-Straße 17,,,"POLYGON ((11.4992274 48.1467049, 11.4990141 48.1457225, 11.5008143 48.145568, 11.5009129 48.1455955, 11.5009404 48.1456537, 11.5009753 48.1457963, 11.5011395 48.1465165, 11.4992274 48.1467049))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8003521939, 8003521940, 8003521938, 8003521937, 8003521936, 2260467312, 8003521935, 8003521939]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,858543532,,,,,,school,Mittelschule an der Elisabeth-Kohn-Straße 4,,,"POLYGON ((11.5545873 48.1649493, 11.5543959 48.164953, 11.5536046 48.1649547, 11.5532433 48.1649354, 11.553242 48.1647424, 11.5532399 48.1643107, 11.5532399 48.1640709, 11.5532428 48.1640114, 11.5546105 48.1639986, 11.5545873 48.1649493))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4543302326, 2786404090, 2786404023, 1564841083, 1564841087, 1564841082, 1564841085, 4543302324, 4543302325, 4543302326]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,874046354,,,,,,school,St. George’s School Munich,,,"POLYGON ((11.6088215 48.1999983, 11.6096193 48.1998744, 11.6097725 48.1998354, 11.6099989 48.1997822, 11.6110897 48.1996182, 11.6111253 48.1995823, 11.6111237 48.1995479, 11.6110343 48.1993397, 11.6109615 48.1992115, 11.6108127 48.199022, 11.610682 48.1988702, 11.6105793 48.1987478, 11.6104393 48.1984796, 11.6102359 48.1980213, 11.6099441 48.1980868, 11.6098648 48.1981042, 11.6092799 48.1982302, 11.6090367 48.198284, 11.6082542 48.1984584, 11.6081474 48.1984827, 11.6088215 48.1999983))",,,AERA Verlag München GmbH,,,,,https://www.stgeorgesschool.de/,,,,,,,,,,,,,,,,,,,,,,,,business,,,,,,,,,,,,,,,,,,,,,,"[2590666146, 8690887730, 1998636656, 1998636644, 1998636691, 8137368725, 8669085569, 8669085576, 8669085570, 8669085571, 8669085572, 8669085573, 8669085574, 8669085577, 8690887734, 8690887736, 8690887014, 4199251972, 8690887016, 5177185362, 2590666146]",2017-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,886034852,München,,191,80805,Ungererstraße,school,Staatliches Oskar-von-Miller Gymnasium,,,"POLYGON ((11.6029064 48.1800891, 11.6037594 48.1796894, 11.6038632 48.1797067, 11.6049122 48.1806618, 11.604722 48.1807944, 11.6043752 48.1808794, 11.6038576 48.1810089, 11.6037853 48.1809654, 11.6029064 48.1800891))",,,,,,,+49 89 3801690,https://www.ovmg.de/,info@ovmg.de,,,,,Mo-Fr 07:30-14:00; SH off,,,,,,,,,,,+49 89 38016940,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,"[8238741305, 8238741306, 8238741307, 8238741308, 8238741309, 8238741310, 8238741312, 8238741311, 8238741305]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,908354926,München,,1,81373,Pfeuferstraße,school,Städtische Grundschule an der Pfeuferstraße 1,,,"POLYGON ((11.5413478 48.1277679, 11.5401931 48.1267258, 11.539739 48.1273984, 11.5397937 48.1274747, 11.5392832 48.128117, 11.5396951 48.1284649, 11.5405384 48.128132, 11.5413478 48.1277679))",,,Landeshauptstadt München,,,,,http://www.gspfeufer.musin.de/,gs-pfeuferstr-1@muenchen.de,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,1-4,,,,,,,,,,,,"[8434474476, 8434474477, 8434474478, 8434474481, 8434474480, 8434474482, 8434474479, 8434474476]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,913987107,,,,,,school,,,,"POLYGON ((11.5172164 48.114832, 11.5172002 48.1157398, 11.5193137 48.1157659, 11.519338 48.1148488, 11.5185812 48.1148428, 11.518205 48.1148398, 11.51767 48.1148356, 11.5172164 48.114832))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8490185792, 8490185799, 8490185800, 8490185793, 8658292324, 8658292325, 8658292329, 8490185792]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,915021124,,,,,,school,Grundschule an der Oberföhringer Straße,,,"POLYGON ((11.6307768 48.1711396, 11.630717 48.1710559, 11.6302956 48.1712073, 11.6303125 48.1712307, 11.6301623 48.1712848, 11.6298379 48.1708797, 11.6272728 48.171801, 11.6272232 48.1717409, 11.6267069 48.1719269, 11.626833 48.1720235, 11.6273099 48.171841, 11.6273282 48.1718632, 11.6274364 48.1718227, 11.6274397 48.1718028, 11.6275112 48.171775, 11.6275403 48.1717817, 11.627819 48.1716768, 11.6279429 48.171689, 11.6285376 48.1714627, 11.6286158 48.171481, 11.6287514 48.1716502, 11.6288554 48.1716125, 11.6290025 48.1717938, 11.6302082 48.1713422, 11.6307768 48.1711396))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8499765213, 8499765214, 8499765215, 8499765216, 8499791917, 1536244483, 1536243395, 4945722678, 4945722679, 8499791918, 8499791919, 8499791920, 8499791921, 8499791922, 8499791923, 8499791924, 8499791925, 8499791926, 8499791927, 8499791928, 8499791929, 8499791930, 8499791931, 1536243401, 8499765213]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,943313948,,,,,,school,Kompetenzzentrum für Erziehungsberufe Ruppertstraße,,,"POLYGON ((11.5536485 48.1225018, 11.553854 48.1224035, 11.5538659 48.1224138, 11.5539862 48.1223481, 11.5540277 48.1223481, 11.554055 48.1223519, 11.5542955 48.122385, 11.5542921 48.122434, 11.5542673 48.1227935, 11.5542659 48.1228308, 11.5542609 48.1229387, 11.5536581 48.1232386, 11.5529878 48.1235763, 11.5529047 48.1236156, 11.5527063 48.1234314, 11.5526582 48.1233923, 11.5523709 48.1231263, 11.5528717 48.1228834, 11.5530836 48.1227777, 11.5532626 48.1226933, 11.5533712 48.1226389, 11.553475 48.1225869, 11.5536485 48.1225018))",,,"Landeshauptstadt München, Referat für Bildung und Sport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7865299524, 7865299505, 8047514411, 8047514410, 7990824811, 10915732586, 7989120910, 7989019008, 3368890302, 8047514414, 8734413227, 8734413228, 9367160708, 8734413229, 9367160706, 7865299526, 7865299525, 7865299516, 7865299517, 7865299520, 9367160705, 7865299521, 7865299524]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,943471087,,,,,,school,Gymnasium Feldmoching,,,"POLYGON ((11.5309372 48.2089757, 11.5326882 48.208695, 11.5326492 48.2085443, 11.5308787 48.208812, 11.5309372 48.2089757))",,,Stadt München,,,,,https://gymnasiumfeldmoching.musin.de/,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,5-13,,,,,,,,,,,,"[8735757320, 8735757321, 8735757322, 8735757323, 8735757320]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,947835490,München,,25,80797,Infanteriestraße,school,Grundschule an der Infanteriestraße 25,,,"POLYGON ((11.5522309 48.1604274, 11.5532212 48.1609636, 11.5539847 48.1603039, 11.5544185 48.1599413, 11.5534613 48.1594436, 11.5522309 48.1604274))",,,,,,,,https://gsinfanteriestrasse.edupage.org/,,,,,,,,,,,,,,,,,,,,,,,1,public,,,,,,,,,,,,,,,,,,,,,,"[8773181416, 8773193317, 8773193318, 8773193319, 8773193320, 8773181416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,948402238,,,,,,school,Chemieschule Dr. Erwin Elhardt,,,"POLYGON ((11.566321 48.1106611, 11.5665782 48.1109518, 11.5667593 48.1110794, 11.5666234 48.1111817, 11.5657658 48.1112217, 11.5657309 48.1107561, 11.5659347 48.1107364, 11.5661198 48.1107059, 11.566321 48.1106611))",,,,,,,+49 89 6514031,https://chemieschule-bayern.de/,info@chemieschule-bayern.de,,,,,,,,,,,,,,,,+49 89 6514033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8778747702, 8778747703, 8778747704, 5541379532, 4198881315, 4198881305, 4198881304, 4198881303, 8778747702]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960179709,,,,,,school,,,,"POLYGON ((11.4125236 48.138973, 11.4126781 48.1384344, 11.4136241 48.1386686, 11.4134583 48.1391859, 11.4125236 48.138973))",,,,,,,,https://gslimes.musin.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8883768741, 8883768742, 8883768743, 8883768744, 8883768741]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,998737990,,,,,,school,Grundschule an der Baierbrunner Straße 53,,,"POLYGON ((11.5315196 48.0950359, 11.5311575 48.0943263, 11.5317667 48.0941966, 11.5322229 48.0941221, 11.531983 48.093536, 11.5317353 48.0935873, 11.5318444 48.0938248, 11.5309382 48.093995, 11.5307213 48.0936098, 11.5320426 48.0933548, 11.5325478 48.0944879, 11.5326678 48.0948501, 11.5315196 48.0950359))",,,Landeshauptstadt München,,,,,http://www.gs-baierbrunnerstrasse.musin.de,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1-4,,,,,,,,,,,,"[9221204652, 9221204653, 9221204668, 7165845681, 9221204661, 9221204663, 9221204662, 9221204664, 9221204654, 9221204655, 9221204656, 9221204657, 9221204652]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1044774326,,,,,,school,Grundschule an der Theoder-Fischer-Straße,,,"POLYGON ((11.4482664 48.1820465, 11.4479821 48.1823523, 11.4477574 48.1826389, 11.4494377 48.1831437, 11.4502696 48.1833603, 11.4505082 48.1829796, 11.4506553 48.1827448, 11.4482664 48.1820465))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[390352554, 9613273654, 9613273655, 9613273656, 10712064849, 1028782730, 1154744610, 390352554]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1051118306,,,,,,school,Zweigstelle Böglstraße der Grundschule am Pfanzeltplatz,,,"POLYGON ((11.6341541 48.1008315, 11.6351017 48.1007387, 11.6349566 48.1002914, 11.6352746 48.1001282, 11.6350441 48.0999636, 11.6347228 48.0999917, 11.6339874 48.1001017, 11.6341541 48.1008315))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4633484334, 4633484333, 4633484332, 362467194, 1807554040, 1807554047, 4633484331, 4633484334]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1098858964,,,,,,school,,,,"POLYGON ((11.6087877 48.1262388, 11.608898 48.1261713, 11.6093739 48.1258502, 11.6095581 48.125726, 11.6093906 48.1256154, 11.6092194 48.1255023, 11.6091986 48.1255163, 11.6091675 48.1254964, 11.6091422 48.12548, 11.6091232 48.1254926, 11.6090092 48.1254166, 11.6086638 48.1251863, 11.6085601 48.1252556, 11.6078715 48.1247964, 11.6073602 48.125138, 11.6080575 48.1256003, 11.6083151 48.1257748, 11.6083883 48.1258292, 11.6082784 48.1258997, 11.6087035 48.1261818, 11.6087625 48.1262202, 11.6087877 48.1262388))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10018092864, 6838264419, 9306922307, 6838264420, 2869207441, 6838264421, 9121150614, 9121150607, 9121150615, 9121150616, 10011807527, 9121150612, 9121150611, 9121208617, 9121208618, 10011807528, 9121150613, 9090875784, 9121208619, 9090875781, 9090875780, 10018092864]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1140218136,München,DE,81,,Rotbuchenstraße,school,Rotbuchenschule,,,"POLYGON ((11.5745245 48.0981449, 11.5747398 48.0979146, 11.5753319 48.0972815, 11.5744563 48.0969119, 11.5737775 48.0976791, 11.5745245 48.0981449))",,,,,,,+49 89 64913688 0,https://www.rotbuchenschule.de/,,,,,,,,,,,,,,,,,+49 89 64913688 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10624208944, 10624208940, 10624208949, 10624208945, 10624208943, 10624208944]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1140218138,München,DE,2,81547,Am Staudengarten,school,Städtisches Theodolinden-Gymnasium,,,"POLYGON ((11.5750033 48.0962971, 11.5747082 48.0966303, 11.575309 48.09689, 11.5750584 48.0971654, 11.5753319 48.0972815, 11.5747398 48.0979146, 11.5752232 48.0981144, 11.5749308 48.0984288, 11.5752333 48.0986168, 11.5767172 48.0970172, 11.5750033 48.0962971))",,,,,Q1287182,,+49 89 6938129 0,https://tlg.musin.de/,sekretariat@tlg.musin.de,,,,,,,,,,,,,,,,+49 89 69381292 9,,,,,,,,,,,,,,,,,,TLG,,,,,,,,,,,"[10624208952, 10624208948, 10624208947, 10624208946, 10624208949, 10624208940, 10624208942, 10624208941, 10624208950, 10624208951, 10624208952]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1140285748,,,21,80805,Fröttmaninger Straße,school,Grundschule an der Fröttmaninger Straße,,,"POLYGON ((11.5977457 48.1771615, 11.5971878 48.1766042, 11.5967392 48.176485, 11.5961386 48.1767524, 11.5965222 48.1771356, 11.5963862 48.1771961, 11.5967813 48.1775908, 11.5977457 48.1771615))",,,,,Q41210982,,,https://www.froettmaningerschule.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10624542868, 10624542865, 10624542858, 10624542863, 10624542864, 10624542866, 10624542867, 10624542868]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1141503631,München,,23,,Haimhauserstraße,school,Grundschule an der Haimhauserstraße,,,"POLYGON ((11.5911931 48.1620136, 11.5913133 48.1622465, 11.5915179 48.1622005, 11.5919671 48.1630908, 11.5924352 48.1629857, 11.5920664 48.1622547, 11.5925008 48.1621571, 11.5923083 48.161765, 11.5911931 48.1620136))",,,,,,,,https://www.gs-haimhauser.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10633302421, 10633302415, 10633302414, 10633302420, 10633302412, 10633302413, 10633302411, 10633302410, 10633302421]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1141522495,München,,82,80639,Südliche Auffahrtsallee,school,Grundschule an der Südlichen Auffahrtsallee,,,"POLYGON ((11.5095091 48.158149, 11.5101488 48.1581767, 11.5101588 48.1580735, 11.5109397 48.1581074, 11.5109984 48.1575039, 11.5095784 48.1574423, 11.5095091 48.158149))",,,,,,,,http://www.suedliche.musin.de/index1.html,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[10633445924, 10633445923, 10633445917, 10633445916, 10633445922, 10633445921, 10633445924]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1141581789,München,DE,87,80336,Schwanthalerstraße,school,Grundschule Schwanthalerstraße,,,"POLYGON ((11.5530868 48.1374069, 11.553167 48.1374062, 11.5531509 48.1368368, 11.5531459 48.136832, 11.5531441 48.1367566, 11.5530428 48.1367573, 11.5527188 48.1367622, 11.5527208 48.1368449, 11.552489 48.1368475, 11.5525024 48.1373677, 11.5528311 48.1373633, 11.5528967 48.1373627, 11.5528977 48.1374107, 11.5529978 48.1374097, 11.5529982 48.137429, 11.5530873 48.1374281, 11.5530868 48.1374069))",,,,,,,,http://www.gs-schwan.musin.de/,,,,,,,,,,,,,,,,Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4082319823, 1297443911, 4082319820, 6008516487, 1297443908, 1297443912, 10633808744, 10633808745, 10633808749, 10633808748, 3115173665, 3115173666, 1297443998, 2469452657, 4082319825, 4082319824, 4082319823]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marie-Luise-Fleißer-Realschule,https://www.mfrs-schule.de/unsere-schule/neubau.html,,
way,1141591532,,,,,,school,Kirchl. Fachakademie für Hauswirtschaft,,yes,"POLYGON ((11.5846608 48.1246818, 11.5851369 48.1245318, 11.5849285 48.1242332, 11.5843589 48.1242551, 11.5846608 48.1246818))",,,Arme Schulschwestern von Unserer Lieben Frau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1374083079, 10633921917, 10633921915, 10633921914, 1374083079]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1141591533,München,,14,81541,Mariahilfplatz,school,Kirchl. Fachakademie für Sozialpädagogik,,yes,"POLYGON ((11.5839911 48.1248929, 11.5841458 48.1248437, 11.584194 48.1248284, 11.5844949 48.1247339, 11.5846608 48.1246818, 11.5843589 48.1242551, 11.583551 48.1242824, 11.5839911 48.1248929))",,,Arme Schulschwestern von Unserer Lieben Frau,,,,,https://kitafinder.muenchen.de/elternportal/de/einrichtungen/liste/5456/details?standort=munchen&p=4&art=Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[669099134, 10925035269, 669099135, 10925035268, 1374083079, 10633921914, 10633921916, 669099134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1141591535,,,,,,school,Theresia-Gerhardinger- Mädchenrealschule,,,"POLYGON ((11.5843176 48.1253492, 11.5844802 48.1252974, 11.5853023 48.1251804, 11.5853566 48.1248529, 11.5852359 48.1246748, 11.5840947 48.1250367, 11.5843176 48.1253492))",,,Erzdiözese München und Freising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[669099163, 669099156, 669099192, 10633921920, 10633921919, 10633921918, 669099163]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
