element_type,osmid,barrier,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,email,fax,name,phone,school,website,wheelchair,wikidata,wikipedia,contact:fax,contact:phone,contact:website,contact:email,note,grades,entrance,source,operator,school:de,isced:level,name:etymology:wikidata,old_name,operator:type,toilets:wheelchair,addr:inclusion,check_date,opening_hours,level,ref,name:en,wheelchair:description,short_name,source_ref,lastcheck,addr:housename,alt_name,description,name:de,check_date:opening_hours,office,capacity,fee,fixme,historic,image,name:ru,start_date,surveillance,website:ru,contact:facebook,name:sv,name:zh,denomination,religion,school:DE,healthcare,craft,height,nodes,postal_code,leisure,name:etymology:wikipedia,building,building:colour,building:material,roof:colour,roof:material,building:levels,name:signed,roof:levels,polling_station,roof:shape,official_name,layer,heritage,heritage:operator,lda:criteria,ref:lda,proposed:name,heritage:website,noname,max_age,min_age,type,url,note:de,name:ja,language:de,language:en,after_school,institution:support,landuse,name:start_date,phone:de,phone:en,institution:pedagogy,lunch,fence_type,website:operator,designation,wikimedia_commons,preschool,contact:instagram,contact:email_1,opening_hours:office,sport,name:fr,ref:AEFE,brand,language:gr,vocational,boundary,protect_class,pedagogy,loc_name,source:outline,language:it,network,network:short,name:etymology,language:pt,survey:date,operator:short,year,language:fr,temporary,old_name:1860,old_name:1942,old_name:1960,old_name:1993-2012,old_name:2,ways
way,316990535,,"POLYGON ((13.4575763 52.5183561, 13.4580057 52.519037, 13.4581923 52.5190032, 13.458576 52.5189308, 13.4585663 52.5189083, 13.4588042 52.5188639, 13.4592594 52.5187813, 13.4595933 52.5187104, 13.4594961 52.518537, 13.4594856 52.5185182, 13.4593396 52.5182549, 13.4591375 52.5182953, 13.4588467 52.5183467, 13.4588229 52.5182938, 13.4588059 52.5182585, 13.4586795 52.5182816, 13.4586258 52.5181695, 13.4584777 52.5181971, 13.4581515 52.5182537, 13.4580744 52.518267, 13.4580213 52.5182766, 13.4580124 52.5182786, 13.4578442 52.5183086, 13.4575763 52.5183561))",Berlin,DE,18a,10247,Liebigstraße,Friedrichshain,school,,,Justus-von-Liebig-Grundschule,+49 30 447283211,,http://www.justus-von-liebig-gs.cidsnet.de,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1366945129, 370341968, 370341969, 4350068206, 4350068205, 370341807, 2993678311, 2872438744, 10218562148, 370341766, 370341762, 2872438746, 2993678723, 370341847, 370341846, 370341844, 370341843, 370341926, 370341924, 370341839, 1366945152, 370341962, 4350068192, 1366945129]",,,,,,,,,,,,,,,,,,,,,,,,,,http://www.justus-von-liebig-gs.cidsnet.de/wp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,317327043,,"POLYGON ((13.6274554 52.4504947, 13.6275616 52.4505578, 13.6276006 52.4508828, 13.6271792 52.450898, 13.6270407 52.4509013, 13.6268773 52.4509052, 13.6266832 52.4509104, 13.6266755 52.4508036, 13.626515 52.4508075, 13.6265122 52.4507732, 13.6265102 52.450748, 13.6265052 52.450685, 13.6265023 52.4506492, 13.6264944 52.4505185, 13.6274554 52.4504947))",Berlin,DE,63,12587,Aßmannstraße,Friedrichshagen,school,,,Müggelsee-Schule,,,,no,,,+49 30 6455478,+49 30 6458806,http://www.mueggelsee-grundschule.de/,info@mueggelsee-grundschule.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3235723124, 3235723125, 3235723126, 10682114346, 10682114343, 10682114345, 3235723127, 10723342925, 3129381038, 3129381008, 3129380989, 3129380931, 3129380894, 3235723128, 3235723124]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,317350590,,"POLYGON ((13.4334009 52.4758984, 13.4334928 52.4756247, 13.4335014 52.4755991, 13.433531 52.4755111, 13.4335432 52.475475, 13.4335665 52.4754057, 13.4335947 52.4753216, 13.4336145 52.4752621, 13.433628 52.4752339, 13.4336919 52.4750447, 13.4337601 52.4748478, 13.433504 52.4748184, 13.4334781 52.4748191, 13.4334571 52.4748223, 13.4328337 52.474959, 13.4325636 52.4756664, 13.4325165 52.4757898, 13.4326859 52.4758091, 13.4329775 52.4758464, 13.4331424 52.4758658, 13.4333365 52.4758901, 13.4334009 52.4758984))",Berlin,DE,32,12053,Morusstraße,Neukölln,school,,,Regenbogen-Schule,,,,,,,+49 30 6820067,+49 30 6898030,https://regenbogen-grundschule.de/,schulleitung@regenbogen-grundschule.de,,,,,,,1,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,"[3235964883, 8557324361, 8557324360, 651093092, 8557324352, 4460878361, 4460878348, 4460878337, 3235735976, 651093072, 4414139743, 3235963931, 4414139735, 4414139736, 3235963933, 8790423221, 3235964722, 3235736433, 3235736569, 651093108, 651093097, 3235964883]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,317350598,,"POLYGON ((13.4312548 52.4759746, 13.4314568 52.4753663, 13.4315528 52.475379, 13.431581 52.4752918, 13.431601 52.4752298, 13.4316256 52.4752245, 13.4328337 52.474959, 13.4325636 52.4756664, 13.4325165 52.4757898, 13.4324648 52.4759244, 13.4324226 52.4759206, 13.4323837 52.4760253, 13.4323805 52.4760249, 13.4323469 52.476117, 13.4319499 52.4760679, 13.4319139 52.476064, 13.4312548 52.4759746))",Berlin,DE,55,12053,Morusstraße,Neukölln,school,,,Zuckmayer-Schule,,,,no,,,+49 30 68081344,+49 30 6887475,https://www.zuckmayer-schule.de/,berlin.08r02@t-online.de,,,,,,,2,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,"[3235964925, 7752713933, 3235736078, 7425365048, 3235963937, 7752713934, 3235963933, 8790423221, 3235964722, 3235964893, 3235964890, 8790423237, 3235736812, 3235737170, 8790423235, 8790423236, 3235964925]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318144930,,"POLYGON ((13.4246386 52.5600939, 13.4246488 52.5600502, 13.4249289 52.5588584, 13.4246761 52.5588044, 13.4230492 52.5586684, 13.4230085 52.5588366, 13.4228332 52.5595614, 13.4227967 52.5597122, 13.4232205 52.55975, 13.4232011 52.5598401, 13.4238651 52.5599309, 13.4246386 52.5600939))",,,,,,,school,,,Kurt-Tucholsky-Schule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3245252050, 6543227415, 3245252047, 3245252046, 3245252045, 6543227392, 6543227401, 3245252048, 6543227521, 6543227520, 3245252049, 3245252050]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318144931,,"POLYGON ((13.4242903 52.5586799, 13.4243373 52.5584647, 13.4245085 52.5584787, 13.4245181 52.5584122, 13.425204 52.5584702, 13.4253466 52.5579079, 13.4251171 52.557885, 13.4251532 52.5576466, 13.4237949 52.5575166, 13.4237425 52.5575127, 13.4232952 52.5574747, 13.4232508 52.5574954, 13.4230063 52.5585559, 13.4230536 52.5585836, 13.4242903 52.5586799))",,,,,,,school,,,Kurt-Tucholsky-Schule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[907473522, 907473514, 3245252043, 3245252041, 3245252042, 6539333782, 6539333783, 3245252040, 6535652701, 6535652700, 6539333784, 3245252038, 6539333773, 3245252044, 907473522]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318144932,,"POLYGON ((13.4029217 52.5687745, 13.4024587 52.5687114, 13.4025646 52.5684227, 13.4026695 52.568433, 13.4026889 52.5682309, 13.4025503 52.5682251, 13.4025885 52.5680218, 13.4026745 52.5675456, 13.4029038 52.5676356, 13.4031151 52.5676722, 13.4035503 52.5677748, 13.4029217 52.5687745))",,,,,,,school,burger-os@t-online.de,+4930 499799 48,Reinhold-Burger-Schule,+4930 499799 41,,http://www.reinhold-burger.schule-berlin.net/,,,,,,,,,,,,,,,Q1752160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[273119767, 273119768, 9846154273, 273119769, 3245252055, 3245252054, 3245252053, 3245252051, 3245252052, 745911893, 745911844, 273119767]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318291715,,"POLYGON ((13.4150375 52.5469605, 13.4149835 52.5469645, 13.4148717 52.546973, 13.4146443 52.5469899, 13.4144701 52.547003, 13.4143965 52.5470087, 13.4143258 52.547014, 13.4143064 52.5470154, 13.4142516 52.5470194, 13.4141582 52.5470265, 13.4141242 52.5469698, 13.4141016 52.546889, 13.4140813 52.5468172, 13.4141111 52.546814, 13.4141771 52.5468071, 13.4141607 52.5467491, 13.4141332 52.5466511, 13.4140914 52.5464984, 13.4140223 52.5465056, 13.4138221 52.5465261, 13.4137601 52.5463166, 13.4139497 52.5462964, 13.4139982 52.5462915, 13.4141287 52.5462785, 13.4142289 52.5462683, 13.4147984 52.5462091, 13.4148521 52.5462035, 13.4150375 52.5469605))",,,,,,,school,,,Thomas-Mann-Grundschule,,,,limited,,,,,,,,,,,,,1,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2930477710, 2930476757, 2930476758, 2930476960, 2930476961, 2930476760, 2930476963, 2930476964, 2930476845, 2930476763, 2930477711, 2930476838, 2930476836, 2930477703, 2930477702, 2930476833, 2930476830, 2930476944, 2930476945, 2930476946, 2930476747, 2930476746, 2930476744, 2930476742, 2930476818, 2930477013, 2930477131, 2930477710]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321046049,,"POLYGON ((13.3975162 52.5280131, 13.397633 52.5278101, 13.3977454 52.527615, 13.3976033 52.5275895, 13.3975255 52.527575, 13.3971581 52.5275063, 13.3970553 52.5275504, 13.3970064 52.5275714, 13.3968699 52.5276299, 13.3965754 52.5277751, 13.3971142 52.5279114, 13.3975162 52.5280131))",,,,,,,school,sekretariat@schuleamkoppenplatz.de,,Grundschule am Koppenpatz (46. Grundschule),+49 30 8471210910,,http://www.schuleamkoppenplatz.de/,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3061832515, 10771637350, 264300542, 3902789953, 264300541, 3183939300, 264299622, 264299621, 315295273, 264301411, 3902792269, 3061832515]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321046054,,"POLYGON ((13.3480011 52.5473355, 13.3481301 52.5472454, 13.3481924 52.5472006, 13.3478728 52.547034, 13.3478072 52.5469997, 13.3476665 52.5469263, 13.3476547 52.5469202, 13.34803 52.5466499, 13.3480424 52.5466563, 13.348181 52.5467285, 13.3482582 52.5467687, 13.3487662 52.5470352, 13.3489487 52.5471293, 13.349098 52.5472082, 13.3491844 52.5472528, 13.3493349 52.5473304, 13.3492748 52.547371, 13.3491809 52.5474383, 13.3490201 52.5475591, 13.3489614 52.5476018, 13.348929 52.5476262, 13.3489031 52.5476448, 13.3488292 52.5476977, 13.3487737 52.5477377, 13.3486272 52.5476614, 13.3485367 52.5476147, 13.34839 52.5475386, 13.3482006 52.5474409, 13.3480011 52.5473355))",,,,,,,school,Ernst-Schering-Oberschule.cids@t-online.de,+49 30 45308711,Ernst-Schering-Oberschule,+49 30 45308710,,http://www.eso.cidsnet.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3277582942, 508069969, 508069967, 4195395823, 4195395820, 4195395814, 508069801, 508069901, 4195395792, 508069912, 4195395800, 508299681, 508299683, 4195395837, 4195395843, 3277582941, 508299672, 508299684, 508069891, 4195395880, 4195395989, 4195395990, 508299674, 3277582943, 508069890, 4195395886, 508299678, 508299680, 3277582942]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321046059,,"POLYGON ((13.3916491 52.5303586, 13.3918841 52.5304448, 13.3919098 52.5304258, 13.3922662 52.530532, 13.3921807 52.5306311, 13.3923913 52.5306962, 13.3927555 52.5308063, 13.3929309 52.5308585, 13.3926563 52.53125, 13.391899 52.5310345, 13.3918687 52.5310906, 13.391531 52.5310589, 13.3912333 52.5312245, 13.3911919 52.5313648, 13.3911575 52.531372, 13.3911364 52.5313678, 13.3907169 52.5312985, 13.3905545 52.5312221, 13.3916491 52.5303586))",Berlin,DE,10-17,10115,Gartenstraße,Mitte,school,hemingway.schule@gmail.com,,Hemingway-Schule,,,http://www.hemingway-oberschule.de/,,,,,+49 30 200 892210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3277582928, 10773167138, 10773167140, 10773167139, 3937876599, 3937876620, 3937876666, 885367254, 1983333453, 3277582929, 3277582931, 3277582930, 3277582932, 3277582933, 10773167137, 5751414732, 1217578263, 1217578292, 3277582928]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321052452,fence,"POLYGON ((13.4108846 52.5120925, 13.4107328 52.5122714, 13.4106378 52.5123834, 13.4105795 52.5123648, 13.4096657 52.5120675, 13.4090331 52.5118679, 13.4101518 52.5106712, 13.4113838 52.5106052, 13.4120823 52.510861, 13.4122189 52.5109111, 13.4119669 52.5111566, 13.411672 52.5114701, 13.411519 52.5115612, 13.4117785 52.5119066, 13.411378 52.5122497, 13.4112635 52.5122133, 13.4110342 52.5121401, 13.4108846 52.5120925))",,,,,,,school,buero@ev-schule-zentrum.de,+49 30 2576071 29,Evangelische Schule Berlin Zentrum,+49 30 2576071 0,,https://www.ev-schule-zentrum.de/,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7011898429, 7011898427, 2390087002, 6054784537, 4872179776, 3277662033, 3277662032, 3277662031, 6054784538, 255285071, 255285072, 255285701, 255285549, 3277662034, 7011880532, 2390087005, 7011898428, 7011898429]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321052453,,"POLYGON ((13.4014626 52.5410524, 13.4018332 52.5404485, 13.401359 52.5403155, 13.4009087 52.5409033, 13.4014626 52.5410524))",Berlin,DE,25-26,13355,Wolliner Straße,Gesundbrunnen,school,,,Freie Schule am Mauerpark,,,,no,,,,+49 30 420 22690,http://www.freieschuleberlin.de/,info@freieschuleberlin.de,,,,,Freies Lernen in Berlin e.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3277662046, 3277662044, 3277662043, 3277662045, 3277662046]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321192976,,"POLYGON ((13.3950404 52.5365338, 13.3957122 52.5367261, 13.3959787 52.5363978, 13.3962716 52.5364764, 13.3963777 52.5365049, 13.396553 52.5365521, 13.3968125 52.5366222, 13.3969701 52.5366707, 13.3970492 52.5365648, 13.3968963 52.5365181, 13.3968528 52.5365072, 13.3967023 52.5364703, 13.3965787 52.5364395, 13.3964901 52.5364174, 13.3963435 52.5363807, 13.396048 52.5363066, 13.3960747 52.5362575, 13.3961211 52.5361723, 13.3961287 52.5361582, 13.3955119 52.5359721, 13.3950404 52.5365338))",,,,,,,school,,,Musikgymnasium Carl Philipp Emanuel Bach,,,,yes,Q1409092,,,+49 30 40505830,http://www.musikgymnasium-berlin.de/,bach.musikgymnasium@berlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1218115081, 2111480544, 3279227633, 3924081263, 3924081277, 3924081297, 3924081321, 1218093182, 1218093113, 3924081279, 10035956236, 10035956231, 3924081241, 10035956230, 3924081217, 3279227632, 10035956235, 10035956233, 1218093202, 1218092936, 1218115081]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321211413,,"POLYGON ((13.3788272 52.5027155, 13.3808041 52.5036488, 13.3808674 52.5036251, 13.3812687 52.5035259, 13.3808755 52.502854, 13.3806373 52.5030473, 13.3805923 52.5029802, 13.3805358 52.5029921, 13.3805306 52.5029847, 13.3804338 52.5029862, 13.3804303 52.5029632, 13.3803216 52.5029875, 13.3803066 52.5029666, 13.3801686 52.5030044, 13.3800678 52.5027818, 13.380046 52.5027866, 13.3800223 52.5027759, 13.3800058 52.5027466, 13.3800439 52.5027387, 13.379962 52.5026023, 13.3802903 52.5025145, 13.3804594 52.5024587, 13.3802706 52.5021803, 13.3801855 52.5020611, 13.3800337 52.5021021, 13.379395 52.5022696, 13.3788272 52.5027155))",,,,,,,school,info@fanny-hensel-grundschule.de,,Fanny-Hensel-Grundschule,+49 30 50586811,,https://www.fanny-hensel-grundschule.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3279431786, 322564850, 3279431794, 2267307251, 2267307247, 3279431792, 3279431789, 9408495081, 9408495082, 3279431790, 3279431787, 9408495083, 3279431788, 1782379395, 2183841791, 9408495084, 9408495085, 9408495086, 9408495087, 1782379383, 1782379379, 4164984284, 9408495099, 4164984280, 9408495100, 4164984282, 3279431786]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321211422,,"POLYGON ((13.3938837 52.5015075, 13.3928868 52.5018048, 13.3927184 52.5013172, 13.3925259 52.5013053, 13.3925104 52.5012346, 13.3924882 52.5012334, 13.3924922 52.5012047, 13.3924485 52.5012024, 13.3920037 52.5011753, 13.3919927 52.501241, 13.3919127 52.5017108, 13.3914684 52.5016852, 13.3914419 52.5018554, 13.3918862 52.5018811, 13.3918424 52.5021386, 13.3929211 52.50221, 13.392934 52.5021891, 13.3929729 52.5021888, 13.3942381 52.5022663, 13.3941842 52.5021522, 13.3941495 52.5020161, 13.3940951 52.5018442, 13.3940897 52.5017549, 13.3938837 52.5015075))",Berlin,DE,13,10969,Friedrichstraße,Kreuzberg,school,,,,,,,,,,,,,,"2 schools (Galilei, Liebmann)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[664588444, 8978078509, 8978078507, 8978078508, 10655669179, 10655669180, 10655669181, 3216715430, 3216715426, 664588304, 664588354, 664588341, 664588338, 664588357, 664588382, 3216715668, 3216715667, 664588434, 664588447, 8050485557, 8050485558, 8050485556, 664588445, 664588444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321211424,,"POLYGON ((13.38968 52.5053953, 13.3886562 52.5053448, 13.3884825 52.5053342, 13.3884715 52.5054007, 13.3884097 52.5053978, 13.3883534 52.5053935, 13.3883629 52.505336, 13.3882302 52.5053269, 13.3882396 52.5052632, 13.3881076 52.5052531, 13.3881329 52.5051005, 13.387199 52.5050371, 13.3870169 52.5050204, 13.3872211 52.5046182, 13.3873404 52.5043854, 13.3873856 52.5043663, 13.387677 52.5043868, 13.3882778 52.504428, 13.3889433 52.5044749, 13.3889414 52.5044853, 13.3889146 52.5046331, 13.3888996 52.5047095, 13.3891251 52.504725, 13.389066 52.505101, 13.3896764 52.50513, 13.3897124 52.5051315, 13.38968 52.5053953))",,,,,,,school,,,Kurt-Schumacher-Grundschule,,,,limited,,,+49 30 50585915,+49 30 50585931,https://www.kurt-schumacher-grundschule-berlin.de/,02G12@02G12.schule.berlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3279431804, 1511471666, 1511471664, 1511471685, 3279431805, 1511471668, 7825459740, 7825459741, 7825459742, 3279431803, 3279431801, 7825459757, 3279431799, 1736112187, 1736112185, 1736112180, 1736112183, 7825459746, 3216715749, 10679353716, 3216715751, 3279431797, 3279431798, 3279431800, 1275637008, 3279431802, 3279431804]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321318285,,"POLYGON ((13.4008397 52.4995118, 13.4009758 52.4994732, 13.4009834 52.4994711, 13.4010191 52.4995181, 13.4013474 52.4999494, 13.4022314 52.4996922, 13.4023742 52.4998812, 13.4037362 52.4994666, 13.403208 52.4988133, 13.4031699 52.4987689, 13.4031036 52.4986873, 13.4028251 52.4987755, 13.4027395 52.498803, 13.4026613 52.4988276, 13.4025844 52.4988517, 13.4020776 52.4990116, 13.4018127 52.4990872, 13.4017171 52.4991156, 13.40166 52.4991319, 13.4015425 52.4991655, 13.4014908 52.4991017, 13.4014166 52.4991207, 13.4014087 52.4991228, 13.4011673 52.4991841, 13.4008921 52.4992537, 13.4008524 52.4992632, 13.4007805 52.4992826, 13.400679 52.4993012, 13.400652 52.499305, 13.4004836 52.4993487, 13.4005003 52.4993704, 13.4006302 52.4995393, 13.40065 52.4995651, 13.4008397 52.4995118))",Berlin,DE,76,10969,Lobeckstraße,Kreuzberg,school,,,Hans-Böckler-Schule,,,,,,,+493061670599,+493061670510,http://www.osz-kt.de/,info@osz-kt.de,,,,,,,,,,,,,,,,,,,,,,,Oberstufenzentrum Konstruktionsbautechnik,,,,,,,,,,,,,,,,,,,,,,,"[1576528547, 10108683707, 269120604, 9892381806, 3280597400, 3280597398, 2608318008, 2608318005, 10717866205, 5261929099, 1576528438, 1576528458, 1576528459, 1576528468, 1576528475, 5261929101, 1576528524, 1576528527, 5261929069, 3280597397, 3280597396, 5261929051, 1576528528, 1576528530, 1576528537, 2293413914, 5261929089, 1576528543, 5261929090, 1576528546, 10243398713, 10243398712, 1576528548, 1576528547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321318286,,"POLYGON ((13.4283856 52.499912, 13.4283126 52.4999009, 13.4281896 52.4999392, 13.4280906 52.4999703, 13.4281625 52.5000561, 13.4279031 52.5001287, 13.4279216 52.5001549, 13.4278558 52.5001726, 13.4278757 52.5002009, 13.4279211 52.5002354, 13.4280366 52.5003705, 13.4280525 52.5003888, 13.4283653 52.5002928, 13.4285098 52.5004614, 13.4285616 52.5005219, 13.4285579 52.5005231, 13.4285817 52.5005526, 13.4288528 52.50048, 13.428929 52.500587, 13.4290203 52.5007109, 13.4290255 52.500718, 13.429102 52.5008216, 13.4293002 52.5007674, 13.429219 52.5006574, 13.4291486 52.5005606, 13.4290952 52.5004882, 13.4291441 52.500373, 13.4289869 52.5003472, 13.4290121 52.5002917, 13.429054 52.5001898, 13.4293466 52.5002417, 13.429423 52.5000882, 13.4288291 52.4999875, 13.4286833 52.4999628, 13.428566 52.4999429, 13.4284884 52.4999293, 13.4283943 52.4999137, 13.4283856 52.499912))",,,,,,,school,sekretariat@heinrich-zille.schule.berlin.de,,Heinrich-Zille-Grundschule,,,,,,,,+49 30 22503611,http://www.heinrich-zille-grundschule.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[440012439, 440012631, 5057442514, 3280597401, 440012582, 440012574, 440012576, 440012578, 5248971513, 667427109, 667427108, 7471160090, 7471160089, 5248972283, 5747770109, 5747770110, 440012465, 440012467, 440012470, 5248972317, 440012473, 440012472, 440012474, 440012475, 440012480, 3280597407, 440012462, 440012454, 440012453, 5248972320, 3280597404, 3280597402, 5248972225, 5248972224, 5248971519, 5248971514, 5248972244, 440012439]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321318287,,"POLYGON ((13.4019764 52.5007277, 13.4017937 52.5005206, 13.4016456 52.5003133, 13.4013474 52.4999494, 13.4022314 52.4996922, 13.4023742 52.4998812, 13.4023889 52.4999002, 13.4028312 52.5004737, 13.4019764 52.5007277))",,,12,,Alexandrinenstraße,,school,buero@owg-berlin.de,,Otto-Wels-Grundschule,+49 30 50585311,,http://www.owg-berlin.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3280597408, 7017493302, 3280597405, 3280597400, 3280597398, 2608318008, 621448811, 2608318013, 3280597408]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321318288,,"POLYGON ((13.398375 52.4917959, 13.3992705 52.4916182, 13.4008469 52.4912578, 13.4003847 52.4906515, 13.398172 52.491101, 13.3982626 52.4914155, 13.398273 52.4914467, 13.3982844 52.4914874, 13.398375 52.4917959))",,,73-74,10961,Gneisenaustraße,,school,sekretariat@reinhardswald.schule.berlin.de,,Reinhardswald-Grundschule,+49 30 69037211,,https://www.reinhardswald-grundschule.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3280597395, 1372332176, 3280597393, 656104274, 3280597392, 1372332168, 1372332182, 1372332186, 3280597395]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
