element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,name,operator,website,wheelchair,check_date:opening_hours,community_centre,community_centre:for,contact:phone,contact:website,description,opening_hours,fax,health_facility:type,lgbtq,phone,provided_for:homosexual,check_date,opening_hours:signed,operator:type,club,sport,disused,short_name,wikidata,access,alt_name,contact:email,contact:email_1,contact:name,fee,identity,indoor,interaction,internet_access,internet_access:fee,mode_of_organisation:decision_making,mode_of_organisation:hierarchy_chef,mode_of_organisation:members,mode_of_organisation:ownership_structure,mode_of_organisation:purpose,mode_of_organisation:scale_of_activity,mode_of_organisation:self_managed,owner,payment:cash,payment:donations,production_input:knowledge:free_licence,production_input:knowledge:p2p_licence,production_input:knowledge:public_domain,production_input:money:crowdfunding,production_input:money:gift,production_input:natural_recources:democratic,production_input:natural_recources:fair,production_input:natural_recources:regional,production_input:natural_resources:sustainable,production_input:supply_chain:fair,production_input:work:ilo_standards,provides,smoking,smoking:outside,source,start_date,wheelchair:description,drink:coffee,second_hand,note,level,toilets:wheelchair,contact:twitter,leisure,contact:fax,email,barrier,culture,contact:facebook,image,name:de,name:en,addr:housename,gay:women,gay,lgbtq:men,wikipedia,office,fetish:bdsm,fetish:bears,fetish:leather,fetish:rubber,fetish:sneakers,fetish:uniform,max_age,min_age,network,contact:phone:booking,opening_hours:covid19,description:de,is_in:city,is_in:country,is_in:country_code,name:fr,name:ro,education,facebook,instagram,twitter,youtube,religion,name:ar,fixme,changing_table,toilets,denomination,addr:floor,description:target_group,contact:instagram,contact:telegram,room,wheelchair:description:de,noname,opening_hours:url,operator:wikidata,wikimedia_commons,craft,height,shop,wheelchair:ramp,description:en,service:bicycle:diy,service:bicycle:repair,operator:short,social_facility:for,currency:EUR,currency:others,language:de,name:etymology:wikidata,brand,brand:wikidata,function,name:pl,name:et,nodes,building,building:colour,roof:shape,building:levels,heritage,heritage:operator,lda:criteria,ref:lda,roof:levels,designation,postal_code,roof:colour,heritage:website,roof:height,building:part,official_name,amenity:old,name:old,building:use,building:levels:underground,queer,addr:inclusion,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,building:material,old_name,addr:unit,source:height,architect,heritage:description,protect_class,roof:material,landuse,building:name,building:number,military,addr:place,contact:mobile,contact:webcam,social_facility,protection_title,toilets:unisex,name:ja,proposed,loc_name,nohousenumber,addr:district,addr:state,addr:subdistrict,area,ways,type
way,749130330,"POLYGON ((13.2025653 52.5467166, 13.2022869 52.5469467, 13.2023867 52.5469907, 13.2024182 52.5470056, 13.2024469 52.5470183, 13.2027239 52.5471428, 13.2027957 52.5471003, 13.2028586 52.5471366, 13.2031325 52.5469642, 13.2029392 52.5468829, 13.202685 52.5467692, 13.2027044 52.5467532, 13.2026271 52.5467186, 13.2026064 52.5467357, 13.2025815 52.5467246, 13.2025653 52.5467166))",,,,,,,community_centre,Paul-Schneider-Haus,,,,,village_hall,,,http://paul-schneider-haus.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7005594535, 322126179, 3885435882, 3885435881, 322126178, 7005594534, 8096574264, 7005594533, 3882279607, 3885435877, 5280901040, 5280901039, 5280901041, 5280901042, 3885435878, 7005594535]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,758058408,"POLYGON ((13.2788498 52.433638, 13.2793488 52.4338112, 13.2794582 52.4341814, 13.2794214 52.4341904, 13.2785982 52.4338938, 13.2788498 52.433638))",Berlin,DE,5,14167,Bolchener Straße,Zehlendorf,community_centre,Hans-Rosenthal-Haus,,http://rosenthal-haus.de/,yes,,community_hall,disabled;senior,+49-30-8119196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q96197,,,,,,"[7079361070, 7079361069, 7079361068, 2162062858, 7079361067, 7079361070]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,763168475,"POLYGON ((13.3227384 52.4154952, 13.3221286 52.4152606, 13.3225888 52.4148265, 13.3231998 52.4150639, 13.3227384 52.4154952))",,,,,,,community_centre,Holzkirche,,,,,youth_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7131455346, 7131455345, 6088523892, 7131455344, 7131455346]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,765479915,"POLYGON ((13.3223369 52.4232409, 13.3226098 52.4229334, 13.3232017 52.4230715, 13.3228915 52.4234201, 13.3223369 52.4232409))",Berlin,DE,29A,12209,Parallelstraße,Lichterfelde,community_centre,Gemeindehaus der Petruskirche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3921696968, 7149361326, 7149361325, 3921696970, 3921696968]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,774530111,"POLYGON ((13.3534041 52.4092914, 13.3540125 52.4092921, 13.3540165 52.4093599, 13.3547642 52.4093468, 13.354708 52.4092273, 13.3547375 52.4091668, 13.3546492 52.4090697, 13.3545304 52.4089615, 13.3543118 52.4088192, 13.354129 52.4086922, 13.3533984 52.4090222, 13.3534041 52.4092914))",,,,,,,community_centre,Haus of Fun,Bezirksamt Tempelhof-Schöneberg,,,,youth_centre,juvenile,,https://www.berlin.de/ba-ts/jugendfreizeiteinrichtungen/einrichtungen/haus-of-fun/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[297701981, 7226637138, 7226637137, 6083366733, 6083315325, 6083315322, 6083366732, 6083315320, 6083315318, 6083366731, 297701980, 297701981]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,774530112,"POLYGON ((13.3517515 52.4138895, 13.3514714 52.4133965, 13.3514485 52.4128399, 13.3523958 52.4129961, 13.3524269 52.4137444, 13.3517515 52.4138895))",,,,,,,community_centre,Seniorenzentrum,,,yes,,community_hall,senior,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6083366682, 6083366683, 6083366685, 6083366686, 7226637139, 6083366682]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,813482455,"POLYGON ((13.3291595 52.4719157, 13.3291607 52.4718628, 13.3291488 52.4718626, 13.3291485 52.4718233, 13.3291425 52.4718235, 13.3291426 52.4717629, 13.3292146 52.4717621, 13.329216 52.4717106, 13.3293704 52.4717067, 13.3295541 52.4717038, 13.3296317 52.4716517, 13.3297619 52.4716483, 13.3297638 52.4719128, 13.3297532 52.4719134, 13.3296853 52.4719121, 13.3294833 52.4719143, 13.3293511 52.4719157, 13.3292885 52.4719157, 13.3291595 52.4719157))",,,,,,,community_centre,Kinder- und Jugendzentrum BURG,Bezirksamt Tempelhof-Schöneberg von Berlin,,,,youth_centre,,+49 30 32531433,http://www.jugend-burg.de/,,"Mo,Tu,Th,Fr 14:00-20:00;We 16:00-20:00",,,,,,,,,,,,,,,,burg@sozkult.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1259397088, 7598769693, 1259397038, 5751466894, 5751466893, 1259397059, 7598769698, 7598769699, 7598769694, 7598769695, 7598769696, 1259384952, 7598769697, 4955248539, 1259397085, 7598769691, 1259397106, 1259397083, 1259397088]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,816374035,"POLYGON ((13.4047472 52.5031889, 13.4052777 52.5030276, 13.4056015 52.5034483, 13.405057 52.5036012, 13.4047472 52.5031889))",,,,,,,community_centre,Familienzentrum Ritterburg,Nestwärme e.V.,https://www.ritterburg-kreuzberg.de,,2022-11-02,family_centre,,,https://www.ritterburg-kreuzberg.de/,,Mo-Th 09:30-18:00; Fr 09:30-17:00,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7624535488, 10287670292, 10287670291, 10725158355, 7624535488]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,868324677,"POLYGON ((13.4323648 52.4789122, 13.4324493 52.4788761, 13.4324563 52.4788552, 13.4325162 52.4786726, 13.4325251 52.4786435, 13.432528 52.4786348, 13.4325562 52.4785487, 13.4324999 52.4784971, 13.4322652 52.4784666, 13.4321662 52.4784542, 13.432119 52.4784482, 13.4315511 52.4783773, 13.4315197 52.4783734, 13.431487 52.4784709, 13.4314593 52.4785518, 13.4319109 52.4786086, 13.4318604 52.4787574, 13.4318977 52.4787622, 13.4319641 52.4787705, 13.4319666 52.4787708, 13.4319617 52.4787951, 13.4320485 52.478806, 13.432027 52.4788702, 13.4323648 52.4789122))",Berlin,DE,42,12053,Werbellinstraße,Neukölln,community_centre,Bürgerzentrum Neukölln,Bürgerzentrum Neukölln gGmbH,,,,community_hall,senior,+49 30 6818062,,,Mo-We 09:00-15:00; Th 09:00-17:00; Fr 09:00-14:00,,,,,,,,,,,,,,,,info@buergerzentrum-neukoelln.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 30 6818064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7743083633, 7743083634, 3410444474, 8093759738, 3410444437, 7743122538, 4412504833, 4412504826, 4955537031, 4955537030, 3410444424, 7143431964, 3410444423, 3410444427, 7743059379, 7743059380, 3410444445, 7743083621, 3410444449, 3410444450, 3410444454, 7743083594, 7743083593, 7743083633]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,900810625,"POLYGON ((13.5645678 52.444028, 13.5645765 52.4439178, 13.5646593 52.4438027, 13.5641431 52.4436633, 13.564036 52.4436337, 13.5640136 52.4436274, 13.5638859 52.4435899, 13.5638293 52.4435743, 13.5637793 52.4436484, 13.5635355 52.4439902, 13.563621 52.4440032, 13.5636973 52.4440049, 13.5637442 52.4440064, 13.5643615 52.4440226, 13.5645022 52.4440263, 13.5645139 52.4440267, 13.5645678 52.444028))",Berlin,DE,37/39,12557,Rudower Straße,Köpenick,community_centre,Campus Kiezspindel,Technische Jugendfreizeit- und Bildungsgesellschaft (tjfbg) gGmbH,,yes,,,juvenile,,,,Mo-Fr 14:00-18:00; PH off,,,,+49 30 67489493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,campus.kiezspindel@tjfbg.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3563225857, 3563225852, 3563225839, 3563225837, 3563225832, 3575558969, 3563225828, 295792627, 3563225834, 3563225855, 3563225856, 3576749890, 3576749891, 8367857799, 3575558982, 3576754293, 3563225857]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,940024242,"POLYGON ((13.444969 52.436025, 13.4450072 52.4360617, 13.4443026 52.4363165, 13.4442723 52.4362863, 13.443836 52.4358595, 13.4438211 52.4358464, 13.4439802 52.43582, 13.4446325 52.4357062, 13.4447717 52.4358358, 13.444969 52.436025))",Berlin,DE,37,12359,Gutschmidtstraße,Britz,community_centre,Anton-Schmaus-Haus,,,,,youth_centre,child;juvenile,+49 30 6022053,http://www.falken-neukoelln.de/anton_schmaus_haus/,,,,,,,,,,,,,,,,,,ash@falken-neukoelln.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 30 6022053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q28913149,,,,,,"[5186190726, 8706908236, 561192913, 561192915, 5353302740, 5353302738, 5186190730, 5353302739, 656102530, 5186190726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,950176816,"POLYGON ((13.5031373 52.4010309, 13.5022267 52.4006786, 13.5026162 52.4003119, 13.5035157 52.4006584, 13.5031373 52.4010309))",Berlin,DE,12,12355,Käte-Frankenthal-Weg,Rudow,community_centre,Jugendfreizeiteinrichtung BlueBox,Humanistischer Verband Berlin-Brandenburg,,,,youth_centre,juvenile,+49 30 66460352,https://humanistisch.de/jfe-bluebox,,"Tu-Th 15:00-20:00; Fr 15:00-21:00; Sa 12:00-17:00; SH Mo,Tu,We,Fr 11:00-17:00, SH Th 15:00-21:00",,,,,,,,,,,,,,,,bluebox@hvd-bb.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8796320349, 8796320348, 8796320350, 956276656, 8796320349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,985551045,"POLYGON ((13.328696 52.4319642, 13.3277995 52.4322921, 13.3277727 52.4323009, 13.3279977 52.4325895, 13.3281695 52.4327856, 13.3285955 52.4326178, 13.3291539 52.4324273, 13.328696 52.4319642))",,,,,,,community_centre,Villa Folke Bernadotte,,,,,youth_centre,juvenile,+49 30 77059975,https://www.mittelhof.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9111291362, 9111291361, 9111291360, 6034519607, 1529189493, 1529189387, 9111291359, 9111291362]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,985625902,"POLYGON ((13.4494856 52.4883143, 13.4498076 52.4885305, 13.4497476 52.4885646, 13.4498691 52.4886444, 13.4499653 52.4885914, 13.4500313 52.488555, 13.4502593 52.488439, 13.4503269 52.4884882, 13.450481 52.4884009, 13.4506099 52.4883307, 13.4504987 52.4882449, 13.4503298 52.488148, 13.45023 52.4880756, 13.4501384 52.4879677, 13.4500873 52.4879409, 13.4500624 52.4879412, 13.4495054 52.4882459, 13.4494856 52.4883143))",Berlin,DE,29,12435,Karl-Kunger-Straße,Alt-Treptow,community_centre,Abenteuer- und Bauspielplatz Kuhfuß,Kinderring Berlin e.V.,,,,youth_centre,,+49 30 53699069,https://kinderring-berlin.de/asp-kuhfuss/,,Mo-Fr 13:00-18:00; SH 10:00-16:00,,,,,,,,,,,,,,permissive,,ASPKuhfuss@kinderring-berlin.de,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04,,,,,,,,playground,+49 30 53699069,,,,,,,,,,,,,,,,,,,,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6018845413, 9111892866, 3235739499, 3235739518, 7989776553, 3235739496, 9111892865, 9111892864, 6018845417, 6018845418, 9111911418, 1176680874, 6018845408, 6018845409, 6018845410, 6018845411, 6018845412, 6018845413]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1004960414,"POLYGON ((13.3468446 52.4308426, 13.3468532 52.4307773, 13.3473305 52.4307718, 13.3477783 52.4307324, 13.3477971 52.4307497, 13.3478412 52.4307844, 13.3467793 52.4312229, 13.3468446 52.4308426))",,,,,,,community_centre,Maria-Rimkus-Haus,,https://www.berlin.de/ba-steglitz-zehlendorf/politik-und-verwaltung/aemter/amt-fuer-soziales/seniorenservice/artikel.929351.php,,,community_hall,senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5378326556, 9272091899, 9272091898, 271316855, 4545916934, 5378326558, 5378326557, 5378326556]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1025343512,"POLYGON ((13.4069539 52.4894717, 13.406969 52.4894912, 13.4070097 52.4894796, 13.4070496 52.4894682, 13.4070345 52.4894486, 13.4069539 52.4894717))",,,,,,,community_centre,Kiez-Kiosk,BürgerGenossenschaft Südstern e.V.,,,,cultural_centre,,,https://www.bg-suedstern.de/,,,,,,,,2022-01-27,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/2019,,,,"to some extent also a social facilty, but more a place to strengthen the community",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9454049081, 9454049079, 9454049078, 6612749688, 9454049080, 9454049081]",static_caravan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1030332466,"POLYGON ((13.465212 52.4822835, 13.4654811 52.4824339, 13.4660919 52.4827615, 13.4679271 52.4814112, 13.4670919 52.4809604, 13.46582 52.4818806, 13.465212 52.4822835))",,,,,,,community_centre,KTS 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9497732645, 9497732662, 261718959, 261718969, 9497732646, 9497732663, 9497732645]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1030332468,"POLYGON ((13.4618342 52.4817901, 13.462073 52.4816327, 13.4623523 52.4815787, 13.4632746 52.4820455, 13.4627299 52.4824256, 13.4624871 52.4822959, 13.4626156 52.4822043, 13.4618342 52.4817901))",,,,,,,community_centre,Kanal,,,,,,,,https://kanal.squat.net/,,,,,primary,,,,,,,,,,Q2253992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,de:Kanal (Wagenplatz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7946101303, 9497732668, 9497732669, 221124046, 9497732670, 7946101301, 7946101302, 7946101303]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1056304460,"POLYGON ((13.5472986 52.4036699, 13.5473214 52.4036004, 13.5472047 52.4035833, 13.5469405 52.4035456, 13.546569 52.4036732, 13.5464211 52.4037997, 13.5465503 52.4038123, 13.5472887 52.4039178, 13.5474609 52.4039424, 13.5475534 52.403701, 13.5472986 52.4036699))",Berlin,DE,18,12524,Müngersdorfer Straße,Altglienicke,community_centre,Begegnungszentrum im Kölner Viertel,BiK e.V.,https://bik-verein.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9705953271, 9705953270, 4699473339, 9705953276, 9705953275, 4699473338, 9705953274, 9705953269, 9705953273, 9705953272, 9705953271]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1071944068,"POLYGON ((13.4825233 52.6444989, 13.4832126 52.6436575, 13.4836015 52.6437291, 13.4836712 52.6439553, 13.4835747 52.6441148, 13.4834003 52.644743, 13.4825233 52.6444989))",,,,,,,community_centre,Waldschule Bucher Forst,,,,,youth_centre,child,,http://www.inu-waldschulen.de/ws-bucher-forst-ueber-uns.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9836027959, 9836027958, 9836027957, 9836027956, 9836027955, 9836027954, 9836027959]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1088119618,"POLYGON ((13.4376815 52.4706863, 13.4376835 52.4706804, 13.4377363 52.4705245, 13.4377718 52.4704187, 13.4379601 52.4704421, 13.4381377 52.4704642, 13.4382348 52.4704762, 13.4382738 52.4703569, 13.4383247 52.4702085, 13.4383838 52.470216, 13.4387866 52.4702664, 13.4387362 52.470414, 13.4387307 52.4704302, 13.4386959 52.4705322, 13.4386658 52.4706226, 13.4386485 52.4706729, 13.4386393 52.4706997, 13.4386087 52.4707892, 13.4384481 52.4707706, 13.4384456 52.4707785, 13.4383724 52.4707697, 13.4381692 52.4707452, 13.4376815 52.4706863))",Berlin,DE,53,12051,Schierker Straße,Neukölln,community_centre,Nachbarschaftsheim Neukölln - Nachbarschaftshaus im Körnerkiez,Nachbarschaftsheim Neukölln e.V.,,,,community_hall,,+49 30 32506021,https://www.nbh-neukoelln.de/,,,,,,,,,,,,,,,,,,infopoint@nbh-neukoelln.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9988110400, 8948951866, 5862033941, 3410694743, 3410694747, 3410694748, 3410694749, 3410694739, 3410694719, 6001052320, 3410694723, 3410694742, 6001052328, 507377078, 507377088, 6001052333, 507377169, 507377182, 4505147610, 4505147607, 4505212516, 507377134, 9988110400]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1090518703,"POLYGON ((13.451481 52.5525366, 13.4517807 52.5524446, 13.4518988 52.5524097, 13.4519649 52.5523902, 13.4520895 52.5523559, 13.4522202 52.5523209, 13.4523533 52.552495, 13.4524466 52.5526245, 13.4524275 52.5526471, 13.4516475 52.5527767, 13.451481 52.5525366))",Berlin,DE,23,13086,Pistoriusstraße,Weißensee,community_centre,Frei-Zeit-Haus Weißensee,Frei-Zeit-Haus e.V.,,yes,,community_hall,,+49 30 92799463,https://www.frei-zeit-haus.de/,,"""bei Veranstaltungen""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9988526876, 9988526875, 9988526866, 2927071411, 9988526868, 9988526867, 9988526871, 9988526872, 9988526873, 9988526874, 9988526876]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1098192557,"POLYGON ((13.3584874 52.481008, 13.3585784 52.4810135, 13.3588883 52.4810105, 13.3588835 52.4807236, 13.358657 52.4807252, 13.3585705 52.4807628, 13.3585053 52.4808412, 13.3584973 52.4808487, 13.3584874 52.481008))",,,,,,,community_centre,Kiezgarten,TÄKS e.V.,,,,,,,https://www.taeks.de/kiezinseln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5894730353, 5894730351, 3813163514, 5013230500, 3446657761, 3446657762, 130107332, 5894730352, 5894730353]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1143979588,"POLYGON ((13.5891151 52.5169055, 13.5890602 52.5171502, 13.588947 52.517198, 13.5888387 52.5171472, 13.5884975 52.5169885, 13.5879616 52.5167177, 13.5876142 52.5165324, 13.5873788 52.5164202, 13.5879112 52.5159867, 13.5881529 52.5160996, 13.5884421 52.5158836, 13.5881889 52.5157639, 13.5882955 52.5156721, 13.5885835 52.5158044, 13.5892862 52.516127, 13.589233 52.5163756, 13.5891753 52.5166361, 13.5888775 52.5166101, 13.5887579 52.5168746, 13.5891151 52.5169055))",Berlin,DE,27,12621,Hellersdorfer Straße,Kaulsdorf,community_centre,Kinder- und Jugendfreizeiteinrichtung Villa Pelikan,,,,,,,,,,,,,,+49 30 5627027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6511636655, 10649049335, 1886570925, 4450860199, 10649049336, 10649049333, 6511636648, 1886552212, 6511636649, 10649049328, 10649049327, 10649049329, 6511636652, 10649049332, 6511636653, 6511636651, 6511636658, 6511636657, 6511636656, 6511636655]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1152825119,"POLYGON ((13.2958448 52.6356874, 13.2959654 52.635846, 13.2965534 52.6357022, 13.2962841 52.6355618, 13.2958448 52.6356874))",Berlin,DE,20-26,13465,Fuchssteinerweg,Frohnau,community_centre,Teestube,,,,,,,+49 30 401 50 92,http://teestube-frohnau.de/,Kinder- und Jugendhaus der Ev. Kirchengemeinde Frohnau,,,,,,,,,,,,,,,,,axel.wolf@teestube-frohnau.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 30 401 20 79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[880488544, 880487597, 880486785, 10722654153, 880488544]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
