element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,contact:email,contact:phone,contact:website,name,operator,tourism,website,wheelchair,wheelchair:description,wikidata,geometry,cuisine,email,outdoor_seating,phone,smoking,opening_hours,addr:suburb,created_by,payment:credit_cards,blind:description:de,checkout,contact:fax,internet_access,opening_hours:breakfast,brand,brand:wikidata,diet:vegetarian,wheelchair:description:de,internet_access:fee,internet_access:operator,disused:amenity,fax,biergarten,toilets:wheelchair,description,old_name,indoor_seating,url,note,short_name,buffet,payment:coins,payment:contactless,payment:girocard,payment:notes,takeaway,diet:fish,diet:meat,website:menu,capacity,check_date,level,opening_hours:kitchen,delivery,was:name,contact:facebook,source,entrance,access:covid19,delivery:covid19,drive_through:covid19,opening_hours:covid19,takeaway:covid19,alt_name,check_date:opening_hours,diet:vegan,opening_hours:signed,organic,lunch,lunch:buffet,diet:organic,smoking:outside,award:michelin,brand:wikipedia,reservation:email,min_age,ref,start_date,lastcheck,parking,toilets:access,toilets:changing_table,toilets:fee,toilets:scheme,payment:cash,beer_garden,changing_table,changing_table:location,last_checked,delivery:partner,brewery,air_conditioning,contact:instagram,restaurant,disused:shop,payment:american_express,payment:mastercard,payment:visa,name:de,name:en,drive_in,drive_through,indoor,payment:cards,payment:cryptocurrencies,fixme,craft,bar,reservation,historic_name,payment:debit_cards,addr:state,designation,microbrewery,diet:halal,diet:kosher,contact:mobile,toilets,outdoor_seating:capacity,old_operator,old_website,yelp,access,source:capacity,check_date:diet:vegan,is_in,last_check,was:amenity,was:cuisine,was:operator,was:website,source:ref,operator:website,payment:electronic_purses,name:zh,diet:non-vegetarian,diet:nut_free,diet:pescetarian,branch,payment:maestro,name:--2022-10,internet_access:type,source:name,owner,addr:housename,drinks,diet:dairy_free,diet:gluten_free,diet:lactose_free,opening_hours:url,drink:whisky,drink:wine,internet_access:ssid,payment:visa_debit,payment:visa_electron,opening_days,name:--2016,name:2016-09-09--,stars,breakfast,drink,board_games,drink:club-mate,contact:url,addr:subdistrict,building,contact:wheelchair,payment:db_konzernausweis,operator:type,image,mobile,self_service,cocktails,layer,planned,currency:XBT,diet:chicken,diet:healthy,diet:lacto_vegetarian,diet:local,diet:mediterranean,diet:ovo_vegetarian,payment:lightning,payment:lightning_contactless,payment:onchain,survey:date,facebook,nodes,shop,building:levels,roof:levels,check_date:diet:vegetarian,note:opening_hours,roof:shape,source:roof:shape,opening_hours:restaurant,live_music,club,name:--2015-02,name:2015-06-13--2017,name:2018-01--2020-06,name:2020-07--,drink:coffee,castle_type,historic,wikipedia,stroller,roof:note,addr:place,official_name,ref:vatin,building:levels:underground,roof:material,loc_name,smoking:description:de,outdoor_seating:comfort,room,ways,type
way,74819372,Stuttgart,DE,93,70563,Robert-Leicht-Straße,restaurant,,,,Römerhof,Mirko Stäbler,hotel,https://roemerhof-kulinarium.de,yes,,,"POLYGON ((9.1066023 48.7387002, 9.1066425 48.738657, 9.1064992 48.738599, 9.106412 48.7386926, 9.1065471 48.7387472, 9.1065197 48.7387767, 9.1065793 48.7388009, 9.1064013 48.738992, 9.1064879 48.7390271, 9.1066091 48.7388969, 9.1068509 48.7389948, 9.1069375 48.7389017, 9.106725 48.7388157, 9.1067695 48.7387679, 9.1066023 48.7387002))",,,,+49 711 68788-0,,"Mo-Fr 12:00-14:00,17:00-21:00; PH,Sa,Su off",,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[883552968, 883553156, 883553055, 883552972, 883553051, 883552993, 883553140, 883553045, 883553190, 883552939, 883552960, 883553096, 883553099, 883553124, 883552968]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,80536461,Stuttgart,,1,70435,Grund,restaurant,,,,Höhengaststätte Hummelgraben,,,https://hummelgraben.de/,yes,,,"POLYGON ((9.180077 48.8404997, 9.1804617 48.8405012, 9.1804629 48.8403704, 9.1802172 48.8403694, 9.1802169 48.8404011, 9.1800779 48.8404005, 9.180077 48.8404997))",italian,,,,isolated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[939560090, 939560136, 939560237, 939560200, 939560322, 939560028, 939560090]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,80928680,,,,,,restaurant,,,,Blaustern,Ali Osman,,http://www.skg-vereinsgaststaette.de,,,,"POLYGON ((9.2353907 48.8411948, 9.2355369 48.8412774, 9.2356442 48.8413381, 9.2356582 48.8413273, 9.2357495 48.8413789, 9.2358562 48.8412971, 9.2358032 48.8412672, 9.2356958 48.8412065, 9.2356746 48.8412227, 9.2356214 48.8411926, 9.2354902 48.8411185, 9.2353907 48.8411948))",,,,,,"Mo,Tu 17:00-22:00; We-Sa 15:00-23:15; Su,PH 12:00-22:00",,,,,,,,,,,,,,,,,,,"Vereinsheim SKG Max-Eyth-See ""Blaustern""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[943602109, 3942795226, 3942795238, 3942795236, 943602026, 943601875, 3942795153, 3942795214, 3942795217, 3942795152, 943601853, 943602109]",,,,,,,,,,sport,,,,,,,,,,,,,,,,,,,,,
way,82245068,Stuttgart,DE,2,70329,Steinprügel,restaurant,,,,"Trattoria - Pizzeria ""da Noi""",,,https://golfkultur-stuttgart.de/golfbistro,yes,,,"POLYGON ((9.2561383 48.7506007, 9.2563244 48.7506005, 9.2563235 48.7505635, 9.2563861 48.7505638, 9.2563864 48.7505246, 9.2563337 48.7505244, 9.2563341 48.750481, 9.2560929 48.7504802, 9.2560923 48.7505589, 9.2561381 48.7505591, 9.2561383 48.7506007))",italian;pizza,,yes,+49 711 90110847,,Mo-Su 10:30-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[957658353, 957657886, 957658497, 957657528, 957658141, 957658934, 957657791, 957658328, 957657453, 957657727, 957658353]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,84506865,Stuttgart,,115,70372,Hofener Straße,restaurant,,,,Restaurant Spvgg Cannstatt,,,http://www.spvgg-restaurant.de/Startseite,,,,"POLYGON ((9.2245772 48.8148418, 9.2247412 48.8149643, 9.2248382 48.814908, 9.2248065 48.8148843, 9.2250671 48.8147332, 9.2249348 48.8146343, 9.2245772 48.8148418))",bosnian,,,,,"Tu-Fr 11:00-22:00; PH,Sa,Su 10:00-22:00; Mo 11:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[981802198, 981802190, 1359529256, 1359529255, 981802208, 981802166, 981802198]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86252609,Stuttgart,DE,7,70199,Finkenstraße,restaurant,,,,Thrakia,,,,no,,,"POLYGON ((9.1562355 48.761035, 9.1561889 48.7611, 9.1561968 48.7611025, 9.1561822 48.7611228, 9.156142 48.7611102, 9.1561449 48.7611062, 9.1560773 48.7610851, 9.1560884 48.7610697, 9.1560836 48.7610682, 9.1561308 48.7610024, 9.1562355 48.761035))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1001161796, 1001161765, 8930481628, 8930481626, 8930481627, 8930481629, 8930481630, 8930481631, 1001162010, 1001161871, 1001161796]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,88645270,Stuttgart,,121,70327,Württembergstraße,restaurant,,,,Trattoria 1888,,,,,,,"POLYGON ((9.2661023 48.7877397, 9.266014 48.7878249, 9.2662627 48.7879369, 9.2662363 48.7879624, 9.2664142 48.7880425, 9.2665453 48.787916, 9.2663928 48.7878474, 9.2663765 48.7878631, 9.2661023 48.7877397))",german;pizza,,,+49 711 330600,,Mo-Su 11:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1029348221, 1029348255, 1029348224, 1029348222, 1029348275, 1029348297, 1029348289, 1029348248, 1029348221]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89350883,Stuttgart,DE,1,70597,Bopseräcker,restaurant,,,,Da Peppone,Vincenzo Murano,,https://dapeppone-restaurant.de,limited,,,"POLYGON ((9.1699544 48.7335787, 9.1700948 48.7335796, 9.1702138 48.7335803, 9.1702136 48.7335989, 9.1703506 48.7335994, 9.1703516 48.7335395, 9.1704934 48.7334864, 9.1704337 48.733416, 9.1704097 48.7334253, 9.1702879 48.7334722, 9.1699999 48.7334687, 9.1699979 48.7335244, 9.1699779 48.7335243, 9.1699546 48.7335242, 9.1699545 48.7335562, 9.1699544 48.7335787))",italian,,,+49 711 2805828,,Tu-Fr 17:30-23:00; Sa 11:00-23:30; Su 11:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1036425428, 10121951501, 1036426646, 1036425972, 1036425214, 1036426511, 1036425870, 1036425126, 10121951488, 1036424475, 1036426902, 1036426158, 10121951500, 1036425415, 10121951498, 1036425428]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90432879,Stuttgart,DE,181,70195,Furtwänglerstraße,restaurant,,,,Waldstube Neues Schützenhaus,,,,limited,,,"POLYGON ((9.1347758 48.7879826, 9.1348628 48.7879624, 9.1349609 48.7879396, 9.1349357 48.7878925, 9.1349601 48.7878868, 9.1349309 48.7878321, 9.1348047 48.7878614, 9.1347921 48.7878643, 9.1347213 48.7878808, 9.1347342 48.7879049, 9.1347758 48.7879826))",,,yes,+49 711 2634548,,We-Mo 11:00-23:00;Tu off,Botnang,,,,,,,,,,,,,,,,,,,Neues Schützenhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1049072336, 7138622777, 1049072305, 7138622779, 7138622778, 1049072322, 5450690144, 2869064835, 1049072301, 2869064836, 1049072336]",,,,,,,,,,,Neues Schützenhaus,Augenwaldstube,Waldstube,Waldstube Neues Schützenhaus,,,,,,,,,,,,,,,,,
way,91136367,Stuttgart,DE,52,70173,Calwer Straße,restaurant,,00497112536338,,Weber,,,https://www.weber-brasserie.de,no,,,"POLYGON ((9.1731306 48.7754343, 9.173121 48.7754256, 9.1731361 48.7754194, 9.1730613 48.7753491, 9.1730496 48.7753542, 9.1730417 48.7753455, 9.1729807 48.7753729, 9.1729457 48.7753886, 9.1729565 48.7753993, 9.1729117 48.775419, 9.172904 48.7754224, 9.1728812 48.775433, 9.172949 48.775498, 9.1729525 48.7755014, 9.1729909 48.7754848, 9.1730022 48.7754954, 9.1730801 48.775458, 9.1731306 48.7754343))",regional,info@weber-brasserie.de,,,no,Mo-Th 11:00-23:00; Fr 11:00-00:00; Sa 10:00-00:00; Su 10:00-17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1057852170, 8905714736, 8905714733, 8905714734, 8905714735, 1057852802, 10179239520, 1057852862, 3334836671, 10179154204, 8905714726, 6430980645, 10179239521, 1057852642, 8905714737, 1057852693, 10179154199, 1057852170]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94170433,Stuttgart,DE,18,70597,Guts-Muths-Weg,restaurant,,,,Waldhotel Stuttgart,,hotel,https://www.waldhotel-stuttgart.de/,,,,"POLYGON ((9.1916821 48.7504427, 9.1916556 48.7504756, 9.1916003 48.7505443, 9.1920811 48.7507125, 9.1921628 48.7506109, 9.1917784 48.7504764, 9.1916821 48.7504427))",,info@waldhotel-stuttgart.de,,+49 711 18572 0,,,,,,,,,yes,,,,,,no,,,+49 711 18572 400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1094569977, 1094569433, 1094572492, 1094571296, 1094571227, 1094569379, 1094569977]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94170565,Stuttgart,DE,12,70597,Guts-Muths-Weg,restaurant,,,,Vereinsgaststätte TSV 07 Stuttgart,,,,,,,"POLYGON ((9.1905595 48.7506371, 9.1903934 48.7508465, 9.1903717 48.750839, 9.1903387 48.7508276, 9.1902201 48.7509771, 9.190425 48.7510478, 9.1908396 48.7505252, 9.190655 48.7504615, 9.1905251 48.7506253, 9.1905595 48.7506371))",swabian,,,+49 711 76 42 43,,Mo-Fr 16:00-23:00; We off; Sa-Su 11:00-23:00,,,,,,,,,,,,,,,,,,,,,,http://www.vereinsgaststaette-tsv07.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1094569579, 1094569138, 3797253669, 1094572866, 1094569121, 1094570596, 1094571849, 1094570866, 1094572596, 1094569579]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94170583,Stuttgart,,15,70597,Königsträßle,restaurant,,,,Vereinsgaststätte Masaniello - Restopizza,,,,,,,"POLYGON ((9.1832105 48.7523373, 9.1834984 48.7520758, 9.1833803 48.7520193, 9.1830924 48.7522808, 9.1832105 48.7523373))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1094572089, 1094569275, 1094571509, 1094572775, 1094572089]",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94241257,Stuttgart,DE,6,70329,Markgräflerstraße,restaurant,,,,Ochsen,,,https://www.ochsen-uhlbach.de/,,,,"POLYGON ((9.2778714 48.7765304, 9.2779955 48.7765107, 9.2779404 48.7763605, 9.2778164 48.7763802, 9.2778714 48.7765304))",,,,+49 711 322903,,"Tu-Sa 12:00-14:00, 17:00-21:00; Su 12:00-14:00, 17:00-20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1095191972, 1095191706, 1095191811, 1095191918, 1095191972]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94347725,Stuttgart,,4,70329,Trollingerstraße,restaurant,,,,Löwen,,,https://www.weinstube-loewen.de/,no,,,"POLYGON ((9.2787481 48.7768671, 9.2788172 48.776911, 9.2789855 48.7767958, 9.2789163 48.7767519, 9.2787481 48.7768671))",,,,+49 711 3260322,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1096191746, 1096191819, 1096191368, 1096192096, 1096191746]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94377303,Stuttgart,DE,19,70329,Tiroler Straße,restaurant,,,,Zum Dreimädelhaus,,,https://www.besenwirtschaft-stuttgart.de/,,,,"POLYGON ((9.2844051 48.7747566, 9.284527 48.7747181, 9.2844619 48.7746286, 9.2844209 48.7746415, 9.2843982 48.7746104, 9.2843173 48.7746359, 9.2844051 48.7747566))",regional,info@besenwirtschaft-stuttgart.de,,+49 711 322451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1096428001, 1096426022, 1096427019, 5462533854, 5462533855, 1096426498, 1096428001]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94896529,Stuttgart,DE,4,70619,Nellinger Straße,restaurant,,,,Gasthaus „Zur Linde“,,,,no,,,"POLYGON ((9.2372902 48.7456977, 9.2375358 48.7456026, 9.2374174 48.7454696, 9.2371718 48.7455648, 9.2372902 48.7456977))",regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1101731195, 1101730399, 1101729579, 1101730867, 1101731195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95258338,Stuttgart,DE,3,70597,Königsträßle,restaurant,,,https://www.waldauerle.de/,Waldauerle,,,,,,,"POLYGON ((9.1818953 48.7531095, 9.1818257 48.7530811, 9.1817721 48.7531381, 9.18179 48.7531454, 9.181788 48.7531571, 9.1818115 48.7531661, 9.1818251 48.7531598, 9.1818416 48.7531665, 9.1818953 48.7531095))",,,yes,,separated,Tu-Su 11:30-21:00,,,,,,,,,,,,,,,,,,,,Tus-Kiosk,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1104924412, 1104925206, 1104924353, 7908737436, 7908737435, 7908737434, 7908737433, 1104924849, 1104924412]",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95333326,Stuttgart,,53,70597,Karl-Pfaff-Straße,restaurant,,,,La Taverna da Pagano,Giovanni Pagano,,http://www.ltdp.de,no,,,"POLYGON ((9.1726861 48.7505318, 9.1727106 48.750441, 9.1725672 48.7504242, 9.1725427 48.750515, 9.1726861 48.7505318))",italian,latavernadapagano@gmail.com,,+49 711 8825414,,"Mo-Fr 11:30-14:30, Mo-Sa 18:00-22:00",,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1105620397, 1105620627, 1105621260, 1105620341, 1105620397]",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95366102,Stuttgart,DE,1,70597,Reutlinger Straße,restaurant,,,,Lilavadee,,,http://www.lilavadee.de/,no,,,"POLYGON ((9.1770949 48.7505962, 9.1772715 48.7505901, 9.1772609 48.7504556, 9.1771483 48.7504595, 9.1770843 48.7504617, 9.1770949 48.7505962))",thai,,,+49 711 7207958,,"Mo-Fr 12:00-14:30,18:00-23:00; Sa 18:00-23:00; Su 18:00-22:00; PH 18:00-22:00",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1106028068, 1106029778, 1106027919, 1106027985, 1106027003, 1106028068]",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96146270,Stuttgart,DE,27,70597,Epplestraße,restaurant,,,,Gasthaus zum Hirsch,,,https://www.hirsch-degerloch.de/,limited,,,"POLYGON ((9.1704709 48.746426, 9.1704581 48.7464651, 9.170406 48.7464578, 9.1703759 48.7465504, 9.170563 48.7465769, 9.1705937 48.7464826, 9.1705707 48.7464793, 9.1705829 48.7464418, 9.1704709 48.746426))",german,,,+49 711 7655384,,"Tu-Su 12:00-14:00,18:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1114047878, 1114048203, 1114048082, 1114048463, 1114047625, 1114047682, 1114047511, 1114047992, 1114047878]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96146311,Stuttgart,DE,35,70597,Leinfeldener Straße,restaurant,,,,Der Besen,,,https://www.der-besen.de/,,,,"POLYGON ((9.1681757 48.7445817, 9.1682453 48.7446467, 9.1682744 48.7446332, 9.1683045 48.7446614, 9.1684101 48.7446122, 9.1683307 48.744538, 9.1682846 48.7445595, 9.1682642 48.7445405, 9.1681757 48.7445817))",regional,,,,,Mo-Sa 17:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1114047699, 1114047639, 1114048145, 1114048058, 1114048428, 1114048105, 1114048078, 1114048369, 1114047699]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96216670,Stuttgart,DE,1C,70597,Epplestraße,restaurant,,,,Weinstube Klink,,,,,,,"POLYGON ((9.1701008 48.7490665, 9.1700139 48.749151, 9.1700956 48.7491875, 9.1701155 48.7491965, 9.1702024 48.749112, 9.1701008 48.7490665))",regional,,,,,Mo-Fr 18:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1115318983, 1115318414, 1115318552, 1115319277, 1115318156, 1115318983]",,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,97719443,Stuttgart,DE,71,70597,Alte Weinsteige,restaurant,,,,Wielandshöhe,Vincent Klink,,https://www.wielandshoehe.de/,,,,"POLYGON ((9.170551 48.7572761, 9.1705845 48.7572949, 9.1706258 48.7573202, 9.1706453 48.7573073, 9.1707316 48.7573683, 9.1707881 48.7573233, 9.1708167 48.7573356, 9.1709632 48.7572112, 9.1708775 48.7571642, 9.1707555 48.7571012, 9.1706069 48.7572296, 9.170551 48.7572761))",,,,+49 711 6408848,,"Tu-Fr 12:00-13:30, 18:00-20:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1131268077, 2981307758, 1131265029, 1131266920, 1131265683, 3008495728, 3008495729, 1131267886, 1131266642, 1131265441, 2981307766, 1131268077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,99749537,Stuttgart,DE,199A,70439,Neuwirtshausstraße,restaurant,,,,Sportrestaurant Neuwirtshaus,Holzinger Gastronomie GmbH,,http://www.sportpark-neuwirtshaus.de,limited,,,"POLYGON ((9.1388485 48.8391747, 9.1390112 48.8391031, 9.139088 48.8391788, 9.139307 48.8390825, 9.139275 48.8390509, 9.1393989 48.8389965, 9.1395316 48.8391272, 9.1391312 48.8393033, 9.139145 48.8393169, 9.1390398 48.8393631, 9.1388485 48.8391747))",regional,info@sportpark-Neuwirtshaus.de,,+49 711 822350,,"Mo,Tu 17:00-24:00; We-Sa 11:00-24:00; Su 11:00-21:00",Neuwirtshaus,,,,,,,,,,,,,,,+49 711 8264058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,"[1153092236, 1573919141, 1573919142, 1667915566, 1153092227, 1153092224, 1153092225, 1153092223, 1573919143, 1573919144, 1153092236]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
