element_type,osmid,created_by,geometry,amenity,name,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,website,barrier,wikidata,source,access,note,operator,url,level,email,phone,opening_hours,contact:email,contact:fax,contact:phone,nodes,building,building:levels,roof:levels,roof:shape,school,school:DE,fax,area,denomination,religion,wikipedia,roof:material,type,addr:suburb,old_name,alt_name,description,leisure,toilets:wheelchair,roof:colour,disused:shop,was:name,start_date,school:de,school_type,fixme,name:de,name:fr,ref:AEFE,contact:website,historic,image,building:name,isced:level,official_name,building:parts,short_name,designation,source:geometry,grades,layer,loc_name,ways
way,1080378221,,"POLYGON ((9.1572208 48.8067393, 9.1575195 48.8066148, 9.1577584 48.8068595, 9.1577285 48.8068716, 9.15777 48.8069186, 9.1575812 48.8070288, 9.1573931 48.8068857, 9.1572208 48.8067393))",school,Föhrichschule,,Stuttgart,,3,70469,Sartoriusstraße,,,,,,,,,,,,,,,,"[9902711407, 9902711408, 9902711409, 9902711410, 9902711411, 1089005158, 1089005157, 9902711407]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1083765044,,"POLYGON ((9.089778 48.8079821, 9.0900256 48.8082035, 9.0903051 48.8083542, 9.0906806 48.8086603, 9.0907839 48.8086652, 9.0918472 48.8081236, 9.0920784 48.8079832, 9.0920227 48.8075696, 9.0919792 48.8074989, 9.0918841 48.8074206, 9.0915767 48.80725, 9.0914103 48.8071587, 9.0903802 48.807507, 9.0904696 48.8076103, 9.0897869 48.8079203, 9.089778 48.8079821))",school,Rappachschule,,Stuttgart,,45,70499,Sandbuckel,,,,,,,,,,,,,,,,"[9931622962, 9931622963, 9931622964, 9931622965, 9931622966, 9931622967, 9931622968, 9931622969, 9931622970, 9931622971, 9931622972, 9931622973, 9931622974, 9931622975, 9931622976, 9931622962]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1138974908,,"POLYGON ((9.1809225 48.7719947, 9.1814321 48.772198, 9.1816333 48.7719841, 9.1819659 48.7721123, 9.1821644 48.771894, 9.1817754 48.7715528, 9.1809225 48.7719947))",school,Jakobschule,,Stuttgart,DE,11,70182,Jakobstraße,https://www.jakobschule.de/,,,,,,,,,,,,jakobschule@stuttgart.de,+49 711 21688003,+49 711 21688101,"[10616358068, 10616358067, 10616358066, 10616358065, 10616358064, 10616358063, 10616358068]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1138980636,,"POLYGON ((9.1950419 48.7842692, 9.1956237 48.784279, 9.1957486 48.7840143, 9.1951659 48.7838205, 9.1953421 48.7836145, 9.1947493 48.7835173, 9.1944413 48.7835457, 9.1938159 48.7839591, 9.1946661 48.7845175, 9.1950419 48.7842692))",school,Ameisenbergschule,,Stuttgart,,2,70188,Ameisenbergstraße,http://ameisenbergschule.de/,,,,,,,,,,,,,,,"[10616403765, 10616403768, 10616403767, 10616403766, 10616403764, 10616403763, 10616403769, 10616403771, 10616403770, 10616403765]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1139019133,,"POLYGON ((9.1799253 48.7984489, 9.1799169 48.7988485, 9.1812118 48.7988607, 9.1812253 48.7982528, 9.1802788 48.7982438, 9.1799304 48.7982405, 9.1799253 48.7984489))",school,Neckar-Realschule,,Stuttgart,DE,159,70191,Heilbronner Straße,www.nrs.s.schule-bw.de,,,,,,,,,,,,,,,"[10616676143, 10616676137, 10616676138, 10616676139, 10616676141, 10616676142, 10616676143]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1139019134,,"POLYGON ((9.1803002 48.7975602, 9.1790342 48.7972598, 9.1779023 48.7975567, 9.177897 48.798009, 9.1781437 48.7984365, 9.1799253 48.7984489, 9.1799304 48.7982405, 9.1802788 48.7982438, 9.1803002 48.7975602))",school,Berufliches Schulzentrum Nord / Werner-Siemens-Schule,,Stuttgart,,153-155,70191,Heilbronner Straße,,,Q61747689,,,,,,,,,,,,,"[10616676147, 10616676146, 10616676145, 10616676144, 10616676140, 10616676143, 10616676142, 10616676141, 10616676147]",,,,,,,,,,,,,,,,,,,,,,,,,,indoor mapping needed to destinguish school from school,,,,,,,,,,,,,,,,,
way,1139021662,,"POLYGON ((9.1709608 48.795811, 9.1717576 48.7961665, 9.1721316 48.7960911, 9.1722789 48.7959669, 9.1727078 48.7953168, 9.171858 48.7949223, 9.1709608 48.795811))",school,Mühlbachhofschule,,Stuttgart,DE,100,70192,Parlerstraße,http://www.muehlbachhofschule.de/,,,,,,,,,,,,,,,"[10616686066, 278843807, 9071647374, 9071647373, 278843563, 10616686065, 10616686066]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1139027363,,"POLYGON ((9.1648923 48.7779799, 9.1646297 48.7781288, 9.1653044 48.7787185, 9.1656205 48.7785535, 9.1648923 48.7779799))",school,Schloß-Realschule,,Stuttgart,DE,28,70176,Breitscheidstraße,https://www.schloss-realschule.de/,,,,,,,,,,,,poststelle@04112380.schule.bwl.de,,,"[10616700796, 10616700793, 10616700794, 10616700795, 10616700796]",,,,,,,,,,,,,,,Schloß-Realschule für Jungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1139027365,,"POLYGON ((9.1646683 48.7790413, 9.165304 48.7787187, 9.1646918 48.7781869, 9.1640588 48.7785063, 9.1646683 48.7790413))",school,Falkertschule,no,Stuttgart,DE,27,70176,Falkertstraße,http://www.falkert.s.schule-bw.de/,,,,,,,,,,,,,,,"[10616700804, 10616700803, 10616700802, 10616700801, 10616700804]",,,1,half-hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1140357702,,"POLYGON ((9.1561483 48.7749406, 9.1568858 48.7749643, 9.1569209 48.77449, 9.1561834 48.7744663, 9.1561483 48.7749406))",school,Schwabschule,,Stuttgart,DE,17,70176,Bebelstraße,http://www.schwabschule.de/,,,,,,,,,,,,,,,"[10624992106, 10624992105, 10624923104, 10624923103, 10624992106]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1169011078,,"POLYGON ((9.1150684 48.8092155, 9.1153638 48.8092149, 9.1153633 48.8090906, 9.115417 48.8090906, 9.1154169 48.8090756, 9.115363 48.8090756, 9.1153629 48.8090009, 9.1150665 48.8090023, 9.1150684 48.8092155))",school,,,Stuttgart,DE,,70499,,,,,,,,,,,,,,,,,"[10870834627, 10870834628, 10870834633, 10870834634, 10870834631, 10870834632, 10870834629, 10870834630, 10870834627]",yes,,,,,,,,,,,,,Weilimdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,23771,,"POLYGON ((9.1287205 48.7318938, 9.1287809 48.7316215, 9.1282567 48.7315651, 9.1281936 48.7318425, 9.1287205 48.7318938), (9.1283477 48.7317807, 9.1283734 48.7316559, 9.128516 48.73167, 9.128489 48.731794, 9.1284556 48.7317908, 9.1284632 48.7317538, 9.1284219 48.7317501, 9.1284144 48.7317869, 9.1283477 48.7317807))",school,Bodelschwinghschule,,Stuttgart,DE,3,70567,Hengstäcker,https://www.bodelschwinghschule-stuttgart.de/,,,,,,,,,,,,,,,"[[[283610476, 283610478, 283610479, 283610480, 283610476], [2879320042, 283610482, 283610483, 283610484, 283610486, 2879320044, 2879320041, 2879320040, 2879320042]]]",yes,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[25996485, 25996486]"
relation,1368452,,"POLYGON ((9.2216917 48.7377859, 9.2216941 48.7375048, 9.2219084 48.7375056, 9.2219112 48.7371786, 9.2219121 48.737067, 9.2213243 48.7370648, 9.221323 48.7372225, 9.221385 48.7372228, 9.2213845 48.7372826, 9.2211094 48.7372816, 9.221104 48.7379305, 9.2216905 48.7379327, 9.2216917 48.7377859), (9.2214549 48.737646, 9.2214843 48.7376653, 9.2214843 48.737774, 9.2214549 48.7377933, 9.2213376 48.7377948, 9.2213421 48.7376489, 9.2214549 48.737646), (9.2215655 48.7373602, 9.2215271 48.7373379, 9.2215249 48.7372292, 9.2215655 48.7372054, 9.2216693 48.7372069, 9.2216648 48.7373572, 9.2215655 48.7373602))",school,Geschwister-Scholl-Gymnasium,,Stuttgart,DE,25,70619,Richard-Schmid-Straße,,,Q1518056,,,,,,,,,,,,,"[[[279658933, 279658934, 279658935, 1095507534, 1095508227, 279658936, 279658937, 1095508515, 279658938, 279658939, 1095507674, 279658940, 279658933], [1095508388, 1095507094, 1095507019, 1095507746, 1095507448, 1095508163, 1095508388], [1095506882, 1095507004, 1095508503, 1095507411, 1095507255, 1095508027, 1095506882]]]",yes,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[25654916, 94253954, 94253976]"
relation,1403503,,"POLYGON ((9.1378346 48.7548186, 9.1377991 48.7547632, 9.1376128 48.7544724, 9.1374688 48.7545126, 9.1373922 48.7545339, 9.1373829 48.7545365, 9.1369397 48.7546599, 9.137217 48.7550927, 9.1378901 48.7549053, 9.1378346 48.7548186), (9.1371899 48.7547467, 9.1375488 48.7546468, 9.1376789 48.7548498, 9.13732 48.7549497, 9.1371899 48.7547467))",school,Torwiesenschule,yes,Stuttgart,DE,27,70199,Vogelrainstraße,http://www.torwiesenschule.de/,,,,,,,,,,,,,,,"[[[254695994, 254695998, 254696001, 1131552919, 1131552909, 1131552429, 254696003, 2965098049, 2965098051, 254695994], [1131553126, 1131552546, 1131553193, 1131552243, 1131553126]]]",yes,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[23517880, 97756708]"
relation,1455554,,"POLYGON ((9.0945845 48.8025221, 9.0947142 48.8025226, 9.0947169 48.8021792, 9.0945873 48.8021788, 9.0945868 48.8022411, 9.0944888 48.8022407, 9.0944893 48.8021764, 9.0943468 48.8021759, 9.0943441 48.802521, 9.0944866 48.8025215, 9.0944871 48.8024596, 9.094585 48.80246, 9.0945845 48.8025221), (9.0944884 48.8022911, 9.0945864 48.8022914, 9.0945854 48.8024086, 9.0944875 48.8024082, 9.0944884 48.8022911))",school,Realschule Weilimdorf,,Stuttgart,DE,81,70499,Engelbergstraße,,,,,,,,,,,,,,,,"[[[1183592751, 1183592560, 1183592713, 1183592594, 1183592751], [1183592527, 1183592550, 1183592602, 1183592777, 1183592668, 1183592519, 1183592694, 1183592784, 1183592749, 1183592635, 1183592629, 1183592645, 1183592527]]]",school,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[102489858, 102489860]"
relation,1455556,,"POLYGON ((9.0932086 48.8018746, 9.0935571 48.8018754, 9.0935554 48.802129, 9.0935553 48.8021406, 9.0935325 48.8021405, 9.0935319 48.8022239, 9.0935317 48.8022572, 9.0934276 48.8022569, 9.0934271 48.8023439, 9.0936007 48.8023444, 9.0936009 48.8023181, 9.094056 48.8023194, 9.0940563 48.8022784, 9.0940603 48.8022784, 9.0940611 48.8021637, 9.0940612 48.8021477, 9.0941502 48.802148, 9.0941508 48.8020627, 9.0936036 48.8020611, 9.0936049 48.8018755, 9.0937256 48.8018758, 9.0937262 48.8017604, 9.0932092 48.8017593, 9.0932086 48.8018746), (9.0937211 48.8021756, 9.0939045 48.802179, 9.093902 48.8022578, 9.0937193 48.8022573, 9.0937211 48.8021756))",school,Engelbergschule,,Stuttgart,DE,83,70499,Engelbergstraße,,,,,,,,,,,,,,,,"[[[1183592676, 1183592664, 1183592596, 1183592737, 1183592676], [1183592599, 1183592631, 1183592567, 1354123307, 1183592555, 1183592637, 1354123320, 1183592760, 1183592611, 1183592552, 1183592679, 1183592686, 1183592533, 1183592620, 1183592794, 1354123313, 1183592799, 1183592604, 1183592724, 1183592661, 1183592585, 1183592524, 1183592718, 1183592599]]]",school,,,,primary,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[102489861, 102489854]"
relation,1550186,,"POLYGON ((9.1637 48.7798306, 9.1637517 48.7797612, 9.1636565 48.7797304, 9.1637636 48.7795865, 9.1638549 48.779616, 9.1639504 48.7794876, 9.1629778 48.7791734, 9.1628814 48.779303, 9.1629942 48.7793394, 9.1628883 48.7794818, 9.1627784 48.7794463, 9.1627266 48.7795159, 9.1627375 48.7795195, 9.162719 48.7795443, 9.1636685 48.7798511, 9.1636869 48.7798264, 9.1637 48.7798306), (9.1630241 48.7793486, 9.1637264 48.7795743, 9.1636196 48.779719, 9.1629193 48.7794924, 9.1630241 48.7793486))",school,Dillmann-Gymnasium,,Stuttgart,DE,43,70176,Forststraße,http://www.dillmann-gymnasium.de/,,Q1225584,,,,,,,,,,,,,"[[[1251902118, 1251902559, 1251902541, 1251902200, 1251902118], [2484977826, 389825155, 389825162, 1251902390, 1251902578, 389825144, 389825150, 389825146, 389825140, 1251902263, 1251902211, 389825159, 389825153, 2484977815, 2484977820, 2484977829, 2484977826]]]",yes,,,flat,,,,,,,,,multipolygon,,,,,,,gray,,,,,,,,,,,,,,,,,,,,,,,"[109330187, 34018448]"
relation,1918093,,"POLYGON ((9.231426 48.8321175, 9.2315197 48.8321731, 9.2313872 48.8322698, 9.2313709 48.8322817, 9.2311107 48.8321272, 9.2310255 48.8321894, 9.2309986 48.832209, 9.2308602 48.8323101, 9.2311164 48.8324622, 9.231017 48.8325348, 9.2309415 48.83249, 9.2307122 48.8326574, 9.2306334 48.8326106, 9.2305863 48.832645, 9.2306651 48.8326918, 9.2306075 48.8327339, 9.2310362 48.8329884, 9.2311224 48.8329255, 9.2314781 48.8331366, 9.2317293 48.8329532, 9.2316452 48.8329033, 9.2317501 48.8328267, 9.231827 48.8328723, 9.232073 48.8326927, 9.2319862 48.8326412, 9.2320042 48.8326281, 9.2321369 48.8325312, 9.2322185 48.8325796, 9.2323913 48.8324535, 9.231605 48.8319868, 9.231426 48.8321175), (9.2316115 48.8322291, 9.2317686 48.8323254, 9.2316398 48.8324164, 9.2316231 48.8324282, 9.231466 48.8323319, 9.2314787 48.8323229, 9.2316115 48.8322291), (9.2317398 48.8324745, 9.231873 48.8323822, 9.2320269 48.8324785, 9.2318991 48.832567, 9.2318808 48.8325797, 9.2317269 48.8324834, 9.2317398 48.8324745))",school,Jörg-Ratgeb-Schule,,Stuttgart,DE,3,70378,Seeadlerstraße,,,Q2737618,,,,,,,,,,,,,"[[[338446746, 338446755, 338446756, 1550172338, 338446758, 1549531053, 338446761, 338446763, 338446764, 338446766, 338446768, 1549531088, 1549531103, 338446771, 1549531051, 1549531041, 1549531034, 1549531043, 338446773, 338446777, 338446779, 338446782, 393501739, 393501738, 338446787, 338446792, 1550172310, 338446794, 338446795, 338446797, 338446746], [1549531007, 1549531027, 1550172336, 1549531006, 1549530984, 1550172333, 1549531007], [1549530979, 1549530996, 1550172328, 1549530978, 1549530961, 1550172311, 1549530979]]]",school,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[30607415, 141572215, 141572200]"
relation,2237821,,"POLYGON ((9.184802 48.7992387, 9.185033 48.7991098, 9.1853827 48.7989146, 9.1853374 48.7988794, 9.1849955 48.7986137, 9.1846054 48.7988315, 9.1844149 48.7989378, 9.184802 48.7992387), (9.1848961 48.7989604, 9.1849298 48.7989418, 9.1848304 48.7988636, 9.1849163 48.7988162, 9.1850803 48.7989452, 9.1849606 48.7990112, 9.1848961 48.7989604))",school,Hedwig-Dohm-Schule,,Stuttgart,DE,3,70191,Hedwig-Dohm-Straße,,,,,,,,,,,,,,,,"[[[1791732038, 2494262130, 3664850706, 1791732034, 3664850695, 1791732023, 8821203418, 1791732038], [1791732039, 1791732036, 1791732032, 1791732033, 1791732035, 1791732037, 1791732039]]]",yes,6,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[241847002, 167815652]"
relation,3089195,,"POLYGON ((9.1563828 48.7218198, 9.1564028 48.7218273, 9.1564314 48.721838, 9.1565154 48.7217404, 9.1565993 48.7216429, 9.1566573 48.7216647, 9.1566665 48.721654, 9.1567069 48.721607, 9.1566898 48.7216006, 9.1564698 48.7215182, 9.1564249 48.7215014, 9.1564578 48.721463, 9.1564662 48.7214533, 9.1564884 48.7214616, 9.1565485 48.7213917, 9.1564226 48.7213446, 9.1562911 48.7214974, 9.1562369 48.7214772, 9.1561167 48.7216169, 9.1560679 48.7215987, 9.1560047 48.7216722, 9.1560995 48.7217077, 9.156056 48.7217582, 9.1563433 48.7218658, 9.1563828 48.7218198), (9.1562807 48.7216345, 9.1563951 48.7216773, 9.1563368 48.7217451, 9.1562224 48.7217023, 9.1562807 48.7216345))",school,,,Stuttgart,DE,35,70567,Rulfinger Straße,,,,,,,,,,,,,,,,"[[[411803236, 2388837793, 4315090575, 2388837798, 2388837785, 411803237, 411803238, 4315090552, 411803239, 4315090548, 4315090543, 411803240, 4315090536, 2388837779, 2388837780, 411803241, 411803242, 411803244, 2388837781, 411803245, 411803246, 411803247, 411803248, 2388837787, 411803236], [2388837784, 2388837786, 2388837783, 2388837782, 2388837784]]]",school,2,0,flat,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[35101253, 230372323]"
relation,3950806,,"POLYGON ((9.1762721 48.7612253, 9.1761752 48.7615261, 9.1763207 48.7615465, 9.17655 48.7615786, 9.1766957 48.761599, 9.1767522 48.7614236, 9.1767888 48.7613099, 9.1767926 48.7612982, 9.1762721 48.7612253), (9.1766086 48.7614044, 9.176574 48.7615106, 9.1763429 48.7614779, 9.1763774 48.7613717, 9.1766086 48.7614044))",school,Immenhoferschule. Schule für Schwerhörige,,Stuttgart,DE,70,70180,Immenhofer Straße,,,,,,,,,,,,,,,,"[[[926801517, 926804245, 926802044, 3008661469, 3008661471, 926802847, 3015263522, 3015263517, 926801517], [3008661455, 3008661463, 3008661467, 3008661457, 3008661455]]]",yes,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[79383515, 297026515]"
relation,5371087,,"MULTIPOLYGON (((9.1704904 48.8274524, 9.1704741 48.8272982, 9.1699706 48.8273213, 9.1699869 48.8274754, 9.1704904 48.8274524)), ((9.171925 48.8274602, 9.1717656 48.8274663, 9.1711283 48.8274906, 9.1711254 48.8274574, 9.171049 48.8274603, 9.1710676 48.8276721, 9.1719407 48.8276388, 9.171925 48.8274602)), ((9.1724469 48.8265032, 9.1725342 48.8265003, 9.172549 48.8266898, 9.1726901 48.826685, 9.1726416 48.8260628, 9.172605 48.826064, 9.1725903 48.8258745, 9.1723984 48.825881, 9.1724469 48.8265032)), ((9.1725459 48.8272368, 9.1725675 48.8275565, 9.1728316 48.8275463, 9.1728348 48.8275271, 9.1733862 48.8275096, 9.1733571 48.8272284, 9.1728047 48.8272536, 9.1728036 48.8272287, 9.1725459 48.8272368)), ((9.1729079 48.8271474, 9.173252 48.8271305, 9.1732341 48.8269353, 9.1731888 48.8269368, 9.1731908 48.826919, 9.1732059 48.8268294, 9.1730648 48.8268365, 9.172948 48.8268744, 9.1728587 48.826943, 9.1728137 48.8270214, 9.1728226 48.827119, 9.1729002 48.8271004, 9.1729079 48.8271474)))",school,Robert-Bosch-Schule,,Stuttgart,,25,70435,Hohensteinstraße,https://www.rbs-stuttgart.de/,,,,,,,,,,,,,,,"[[[1629088612, 1629088606, 1629088608, 1629088613, 1629088612], [3653101100, 582862569, 582862570, 582862534, 1629088610, 1629088611, 582862535, 3653101100], [582862575, 1628645800, 1628645806, 582862576, 582862577, 1628645969, 1628645979, 582862578, 582862575], [1628645786, 1628645782, 1628645755, 1628645756, 1628645753, 1628645740, 1628645739, 1628645746, 1628645757, 1628645768, 1628645780, 1628645773, 1628645786], [1629088423, 3653101076, 3653101083, 1629088420, 1629088320, 1629088329, 1629088291, 1629088305, 1629088423]]]",school,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[149968172, 45769010, 45769024, 149930379, 149968460]"
