element_type,osmid,amenity,denomination,name,religion,wheelchair,geometry,website,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,opening_hours,source,entrance,tourism,contact:website,level,old_name,service_times,office,operator,wikidata,wikipedia,denomination:de,short_name,toilets:wheelchair,check_date,access,addr:suburb,club,note,description,start_date,network,url,alt_name,contact:phone,name:source,official_name,official_name:source,fee,historic,nodes,building,building:material,height,roof:material,roof:orientation,roof:shape,email,fax,phone,architect,building:architecture,image,roof:colour,building:levels,ref,roof:direction,source:roof:shape,architect:1811-1944,architect:1955-,former:location,name:-1808,name:1811-,wikimedia_commons,building:start_date,roof:levels,name:signed,contact:email,denomination:wikipedia,name:en,building:colour,consecrationname,roof:height,source:addr,name:de,wheelchair:description,ele,year_of_construction,place_of_worship,architect:wikidata,name:ro,source:geometry,building:name,deanery,diocese,name:etymology:wikidata,air_conditioning,internet_access,loc_name,note:height,FIXME,inside,ways,payment:cards,payment:credit_cards,payment:debit_cards,type
way,145421148,place_of_worship,lutheran,Michaelskirche,christian,,"POLYGON ((9.1425127 48.8356807, 9.1425655 48.8356869, 9.1425595 48.8357088, 9.1425748 48.8357106, 9.1425729 48.8357176, 9.1427992 48.8357443, 9.1427734 48.8358391, 9.1427592 48.8358374, 9.1427556 48.8358507, 9.1427119 48.8358455, 9.1427147 48.8358353, 9.14253 48.8358134, 9.1425349 48.8357958, 9.1424368 48.8357842, 9.1424558 48.8357145, 9.142502 48.8357199, 9.1425127 48.8356807))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1588380519, 1588380525, 1588380539, 8704805081, 8704805080, 1588380549, 8704805078, 8704805079, 1588380559, 1588380558, 1588380557, 1588380553, 1588380552, 1588380550, 1588380543, 1588380541, 1588380519]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145912656,place_of_worship,baptist,Martin-Luther-King-Kirche,christian,,"POLYGON ((9.1648347 48.8339056, 9.1648215 48.8338281, 9.1648854 48.8338134, 9.1648803 48.83379, 9.1649503 48.8337754, 9.1649158 48.8336772, 9.1648293 48.8336914, 9.1648316 48.8337026, 9.1647921 48.8337099, 9.1646407 48.8337242, 9.1646833 48.8339199, 9.1648347 48.8339056))",,Stuttgart,DE,19,70435,Stammheimer Straße,,,,,,,,,,,,,,,,,,Zuffenhausen,,evanglische Freikirche (Baptisten),,,,,,,,,,,,"[1592405447, 1592405300, 1592405264, 1592405233, 1592405223, 1592405146, 1592405156, 1592405160, 1592405179, 1592405186, 1592405496, 1592405447]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q8027,,,,,,,,,,,
way,146717470,place_of_worship,catholic,Zur Heiligen Dreifaltigkeit,christian,limited,"POLYGON ((9.1909156 48.8325371, 9.1914888 48.832554, 9.1914982 48.8324162, 9.1915648 48.8324181, 9.1915622 48.8324567, 9.1917952 48.8324636, 9.1918056 48.8323113, 9.1917626 48.83231, 9.191765 48.832275, 9.1915211 48.8322677, 9.1915231 48.8322384, 9.1914016 48.8322348, 9.1913973 48.832297, 9.1914511 48.8322986, 9.1914499 48.8323163, 9.1914472 48.8323558, 9.1909765 48.832342, 9.1909727 48.8323977, 9.1909251 48.8323963, 9.1909156 48.8325371))",,,,129,,Haldenrainstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1599738481, 1599738517, 1599738488, 1599738480, 1599738482, 1599738487, 1599738509, 1599738453, 1599738499, 1599738513, 1599738439, 1599738495, 1599738442, 1599738515, 1599738501, 1599738485, 1599738451, 1599738462, 1599738486, 1599738481]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146782636,place_of_worship,protestant,Auferstehungskirche,christian,no,"POLYGON ((9.1959368 48.835031, 9.1962876 48.8350686, 9.1962831 48.8351117, 9.1964106 48.8351175, 9.1964178 48.8350778, 9.1964 48.8350778, 9.1964037 48.8350499, 9.1964341 48.8350518, 9.1964418 48.8349973, 9.1964275 48.8349959, 9.1964326 48.8349575, 9.1964255 48.8349354, 9.1964062 48.8349239, 9.1963899 48.8349144, 9.1963754 48.8349137, 9.196367 48.8349326, 9.1962896 48.8349057, 9.1960561 48.8348246, 9.1959752 48.8349645, 9.1959368 48.835031))",,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,Q107501857,,,,,,,,,,,,,,,,,,,,,"[1600194967, 1600194961, 1600194947, 1600194943, 1600194958, 1600194963, 3245838756, 1600194954, 1600194971, 1600194946, 1600194950, 1600194959, 1600194945, 1600194962, 1600194960, 1600194976, 5366658048, 1600194941, 3245838742, 1600194967]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146842613,place_of_worship,,Nazariuskirche,christian,,"POLYGON ((9.1980112 48.8416015, 9.1980103 48.8414901, 9.1982259 48.8414906, 9.1982261 48.8415837, 9.1980384 48.8415836, 9.1980382 48.8416016, 9.1980112 48.8416015))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1600753159, 1600753154, 1600753160, 1600753120, 1600753161, 1600753152, 1600753159]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146842615,place_of_worship,,Friedhofskapelle,christian,,"POLYGON ((9.1983966 48.8421379, 9.1983954 48.8420592, 9.1984887 48.8420586, 9.1984899 48.8421373, 9.1983966 48.8421379))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1600753158, 1600753140, 1600753134, 1600753144, 1600753158]",chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146901278,place_of_worship,,Äthiopische ev. Christ. Gem.,christian,,"POLYGON ((9.2001425 48.8384501, 9.2002165 48.8383754, 9.2002632 48.8383283, 9.2003196 48.8383424, 9.2003196 48.8383848, 9.2004215 48.8383954, 9.2004993 48.8384819, 9.2004376 48.8385366, 9.2002981 48.838549, 9.2001425 48.8384501))",,,,33,,Himmelsleiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1601173499, 4228801579, 1601173572, 1601173596, 1601173497, 1601173565, 1601173570, 1601173494, 1601173469, 1601173499]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,147044030,place_of_worship,,Schönstattkapelle,christian,,"POLYGON ((9.2025944 48.8409784, 9.2026776 48.8409877, 9.2026583 48.8410625, 9.2025751 48.8410532, 9.2025944 48.8409784))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1602392020, 1602392016, 1602391985, 1602392000, 1602392020]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,147598515,place_of_worship,new_apostolic,Neuapostolische Kirche,christian,,"POLYGON ((9.2288192 48.8413643, 9.2289205 48.8412719, 9.2289316 48.8412771, 9.2289609 48.8412504, 9.2288333 48.8411899, 9.2287027 48.841309, 9.2288192 48.8413643))",,Stuttgart,DE,7,70378,Kurlandweg,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,Mühlhausen,,,,,,,,,,,,,,"[1607981838, 6478970880, 6478970879, 1607981800, 1607981785, 1607981819, 1607981838]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,147635456,place_of_worship,catholic,St. Laurentius,christian,,"POLYGON ((9.2042172 48.8361371, 9.2044269 48.8360869, 9.2044579 48.8361411, 9.2044988 48.8361318, 9.2045176 48.836153, 9.2045042 48.8361689, 9.2045846 48.8362995, 9.2044639 48.8363807, 9.2044827 48.8364178, 9.2044586 48.836439, 9.2043701 48.8364655, 9.2043513 48.8364496, 9.2043084 48.836462, 9.2042896 48.8364531, 9.2042547 48.836462, 9.2041206 48.8363984, 9.2041099 48.8363807, 9.2041447 48.8363543, 9.2040938 48.8362483, 9.2042172 48.8361371))",,Stuttgart,,2,70437,Max-Brod-Weg,,,,,https://stlaurentius-stuttgart.drs.de/,,,,,,,,,,,,,,,,,,,,,+49 711 842122,,,,,,"[1608414411, 1608414391, 1608414355, 1608414409, 1608414408, 1608414371, 1608414368, 1608414358, 1608414415, 1608414398, 1608414360, 1608414359, 1608414394, 1608414348, 1608414387, 1608414341, 1608414370, 1608414376, 1608414356, 1608414411]",church,,,,,,,,,,,,,,,,,,,,,,,,,,stlaurentius.stuttgart-freiberg@drs.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,147677281,place_of_worship,protestant,Michaelshaus,christian,limited,"POLYGON ((9.2087106 48.8418968, 9.2089299 48.8418427, 9.2091491 48.8417886, 9.20932 48.8420886, 9.2089495 48.84218, 9.2088454 48.8419974, 9.2087775 48.8420142, 9.2087106 48.8418968))",,Stuttgart,DE,11F,70437,Wallensteinstraße,,,,,http://www.michaelshaus.de,,,,,,,,,,,,,,,"Erbaut als Gemeindezentrum, daher kein building=church",,,,,,,,,,,,"[1608799644, 4228965393, 1608799706, 1608799623, 1608799620, 1608799653, 1608799680, 1608799644]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150030819,place_of_worship,,Islamische Gemeinde Zuffenhausen,muslim,,"POLYGON ((9.1683383 48.83348, 9.1681896 48.8335087, 9.1682549 48.8336549, 9.1684036 48.8336261, 9.1683383 48.83348))",,,,57,,Markgröninger Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1629675267, 1629675272, 1629675305, 1629675290, 1629675267]",mosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,159038667,place_of_worship,protestant,Matthäuskirche,christian,limited,"POLYGON ((9.1603881 48.7619106, 9.1603827 48.7619186, 9.1603842 48.761919, 9.1603725 48.7619361, 9.1603604 48.7619538, 9.1603583 48.7619534, 9.1603523 48.7619618, 9.1603724 48.7619679, 9.1603692 48.7619725, 9.1603739 48.7619739, 9.1603649 48.7619867, 9.1603779 48.7619907, 9.160387 48.7619777, 9.1603938 48.7619798, 9.1603967 48.7619757, 9.1604382 48.7619884, 9.1604316 48.7619978, 9.1604193 48.7619941, 9.1604145 48.7620011, 9.1604187 48.7620024, 9.1603996 48.7620297, 9.1603952 48.7620284, 9.1603896 48.7620363, 9.160399 48.7620392, 9.1603963 48.7620431, 9.1604035 48.7620452, 9.1603981 48.7620541, 9.1604109 48.7620579, 9.1604169 48.7620495, 9.1604226 48.7620512, 9.1604254 48.7620473, 9.1604573 48.762057, 9.1604505 48.7620663, 9.1604643 48.7620705, 9.1604713 48.7620605, 9.160513 48.7620732, 9.1605051 48.7620846, 9.16052 48.7620888, 9.1605278 48.7620781, 9.1605696 48.7620911, 9.1605493 48.7621197, 9.1605353 48.7621153, 9.1605291 48.7621245, 9.1605426 48.7621287, 9.1605371 48.7621366, 9.1605511 48.7621408, 9.1605576 48.7621315, 9.1605941 48.7621426, 9.1605859 48.7621543, 9.1606016 48.7621591, 9.1606097 48.7621472, 9.160635 48.7621548, 9.1606291 48.7621635, 9.1606211 48.7621608, 9.1606167 48.7621672, 9.1606241 48.7621695, 9.16062 48.7621747, 9.1606301 48.7621779, 9.1606344 48.7621724, 9.1606689 48.7621832, 9.1606652 48.7621883, 9.160675 48.7621911, 9.160678 48.7621865, 9.1606849 48.7621887, 9.1606896 48.7621826, 9.160684 48.7621808, 9.1606903 48.762172, 9.1607137 48.762179, 9.1607052 48.762191, 9.1607206 48.7621958, 9.160729 48.7621837, 9.1607659 48.7621949, 9.1607588 48.762205, 9.1607737 48.7622096, 9.1607811 48.7621989, 9.1607947 48.7622031, 9.1608003 48.7621958, 9.1608432 48.7621829, 9.1608502 48.7621881, 9.1608743 48.7621781, 9.1608826 48.7621844, 9.1608745 48.7621894, 9.1608812 48.7621939, 9.1608903 48.7621892, 9.1609018 48.7621943, 9.1609013 48.7621996, 9.1609106 48.7622, 9.160911 48.7621941, 9.1609267 48.7621904, 9.1609316 48.7621943, 9.1609395 48.76219, 9.1609345 48.7621857, 9.1609401 48.7621761, 9.1609491 48.7621773, 9.1609514 48.7621711, 9.1609417 48.7621698, 9.1609371 48.7621605, 9.1609704 48.7621643, 9.1609728 48.7621737, 9.1609874 48.762171, 9.1609842 48.7621615, 9.1610096 48.7621517, 9.1610213 48.7621587, 9.1610325 48.7621525, 9.1610213 48.7621444, 9.1610327 48.7621263, 9.1610478 48.762127, 9.1610491 48.7621169, 9.1610341 48.7621162, 9.1610315 48.7620968, 9.1610444 48.7620915, 9.1610369 48.7620835, 9.1610236 48.7620885, 9.161 48.7620723, 9.1610125 48.7620697, 9.1610164 48.7620724, 9.1610225 48.7620687, 9.1610173 48.7620652, 9.1610216 48.7620562, 9.1610332 48.7620562, 9.1610334 48.7620508, 9.1610232 48.7620506, 9.1610192 48.7620381, 9.1610255 48.7620344, 9.1610183 48.7620287, 9.1610102 48.7620334, 9.161 48.7620302, 9.1610004 48.7620222, 9.1609911 48.7620219, 9.1609905 48.7620301, 9.1609811 48.7620319, 9.1609679 48.7620103, 9.1609622 48.7620116, 9.1609457 48.761984, 9.1609527 48.7619741, 9.1609404 48.7619703, 9.1609484 48.7619589, 9.1609331 48.7619542, 9.1609249 48.7619659, 9.1608875 48.7619545, 9.1608975 48.7619402, 9.1608812 48.7619353, 9.1608713 48.7619494, 9.1608473 48.7619421, 9.1608541 48.7619323, 9.1608603 48.7619342, 9.1608638 48.7619291, 9.1608559 48.761927, 9.1608595 48.7619222, 9.1608519 48.7619198, 9.1608482 48.7619246, 9.1608114 48.7619139, 9.1608148 48.761909, 9.1608047 48.7619062, 9.1608007 48.7619116, 9.1607953 48.76191, 9.1607911 48.7619158, 9.1607991 48.761918, 9.1607935 48.7619261, 9.1607684 48.7619187, 9.1607761 48.7619065, 9.160761 48.7619021, 9.1607533 48.7619139, 9.1607171 48.7619032, 9.1607248 48.7618921, 9.1607095 48.7618875, 9.1607026 48.7618974, 9.1606888 48.7618932, 9.1606826 48.761902, 9.1606985 48.7619069, 9.1606787 48.7619351, 9.1606366 48.7619223, 9.160644 48.7619117, 9.1606295 48.7619073, 9.1606221 48.7619179, 9.1605803 48.7619052, 9.1605878 48.7618945, 9.1605726 48.7618899, 9.1605648 48.7619009, 9.1605342 48.7618916, 9.160536 48.7618891, 9.1605279 48.7618866, 9.1605339 48.761878, 9.160521 48.761874, 9.1605151 48.7618824, 9.1605096 48.7618807, 9.1605068 48.7618843, 9.160496 48.761881, 9.1604902 48.7618893, 9.1604943 48.7618905, 9.1604838 48.7619054, 9.1604768 48.7619155, 9.1604729 48.7619144, 9.1604671 48.7619227, 9.1604806 48.7619267, 9.1604738 48.7619365, 9.1604322 48.7619238, 9.1604358 48.7619187, 9.1604302 48.761917, 9.1604391 48.7619043, 9.1604246 48.7618999, 9.1604151 48.7619135, 9.1604099 48.7619118, 9.1604064 48.7619164, 9.1603881 48.7619106))",,Stuttgart,,52,70199,Möhringer Straße,,,,,,,,,,,Q107501911,,,,,,,,,,,,,,,,,,,,,"[2988538715, 6479084201, 6479084200, 10929271156, 6479084202, 6479084203, 2988538722, 6051681583, 6051681584, 4769974554, 4769974556, 4769974557, 6051682885, 4769974555, 6051682886, 4769976931, 4769976932, 2988538725, 6051682887, 6051682888, 6051682889, 6051682890, 1711426498, 6051682891, 6051682892, 4769976936, 4769976939, 4769976940, 6479084199, 6479084198, 4769976937, 4769974559, 4769974562, 4769974564, 4769974560, 4769974565, 4769974567, 4769976942, 4769974566, 1711426504, 4769976947, 4769976945, 4769976948, 1711426522, 4769974568, 4769974569, 4769976950, 4769974570, 4769974573, 4769974576, 4769974571, 4769974574, 4769976951, 6051682925, 6479084751, 6479084750, 6479084207, 6051682924, 6051682923, 6051682922, 6051682921, 6479084206, 6479084205, 6479084204, 6051682920, 4769976958, 4769976953, 4769976954, 4769976959, 4769974581, 4769976956, 4769974578, 4769974582, 4769974583, 1711426530, 6051682928, 6051682927, 6051682929, 6051682942, 1711426524, 1711426527, 6051682931, 6051682930, 4769976960, 4769974580, 6051682933, 6051682932, 4769974579, 6051682941, 6051682935, 6051682934, 4769976957, 4769976955, 6051682937, 6051682936, 6051682938, 1711426529, 1711426528, 4769976952, 4769974577, 1711426526, 1711426525, 4769974575, 4769974572, 1711426519, 1711426508, 4769976949, 4769976946, 1711426506, 4769976944, 4769976943, 4769976941, 1711426503, 1711426501, 4769974563, 4769974561, 6051682919, 4769974558, 4769976938, 4769976935, 6051682918, 6051682917, 6051682916, 6051682915, 6051682914, 4769976934, 1711426500, 6051682912, 6051682913, 4769976933, 1711426499, 6479084759, 6479084758, 6051682911, 6051682910, 1711426495, 4769974552, 4769974550, 4769974553, 4769974551, 4769976930, 4769976929, 4769974549, 4769974548, 6051682909, 4769976928, 6479084755, 6479084756, 6479084757, 6051682907, 6051682908, 6051682905, 6051682904, 6479084752, 6479084753, 6479084754, 4769974543, 6051682906, 4769976925, 4769976922, 4769974540, 4769974537, 4769974544, 444839074, 6051682901, 4769974533, 6051682902, 6051682903, 4769974535, 4769974545, 444839073, 4769976927, 4769974546, 4769974541, 4769976921, 4769974539, 4769974534, 4769974532, 4769974536, 4769974531, 6051682900, 6051682899, 4769974529, 4769974528, 6051682895, 4769974530, 6051682896, 1711426497, 6051682898, 6051682897, 10929271155, 6051682894, 6051682893, 4769976924, 4769976926, 2988538716, 4769976923, 6051681582, 6051681581, 4769974542, 4769974538, 6051681579, 6051681580, 4769974547, 2988538715]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,164315012,place_of_worship,,Brothaus Stuttgart,christian,,"POLYGON ((9.1734802 48.830265, 9.1734682 48.8301516, 9.1735498 48.8301478, 9.1735405 48.8300606, 9.173721 48.8300523, 9.1737321 48.8301575, 9.1737808 48.8301553, 9.1737937 48.8302776, 9.1735717 48.8302878, 9.1735688 48.8302609, 9.1734802 48.830265))",https://www.brothaus-stuttgart.de/,Stuttgart,,7,70435,Cheruskerstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1759582816, 1759582941, 1759582942, 1759582903, 1759582833, 1759582786, 1759582840, 1759582782, 1759582846, 1759582843, 1759582816]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,165936226,place_of_worship,protestant,Steigkirche,christian,,"POLYGON ((9.2043809 48.8137504, 9.2044146 48.8137263, 9.2043843 48.8137078, 9.2044884 48.8136338, 9.2044044 48.8135826, 9.2044192 48.813572, 9.2043263 48.8135154, 9.2042841 48.8135454, 9.2042443 48.8135212, 9.2040727 48.8136433, 9.2042318 48.8137403, 9.2041931 48.8137678, 9.2042985 48.8138321, 9.2042784 48.8138464, 9.2043572 48.8138945, 9.2044772 48.8138091, 9.2043809 48.8137504))",,Stuttgart,DE,21,70376,Auf der Steig,,,,,https://www.steig-kirchengemein.de,,,Su 10:00,,,,,,,,,,,,,,,,,,+49 711 544406,,,,,,"[1774417343, 1774417298, 1774417341, 1774417296, 6611992887, 6611992886, 1774417329, 6611929084, 6611992885, 1774417371, 1774417310, 1774417339, 6611976960, 6611976959, 1774417311, 1774417278, 1774417343]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174728043,place_of_worship,evangelical,Evangelium für Alle (EfA) Stuttgart,christian,yes,"POLYGON ((9.214965 48.8191586, 9.2146726 48.8189025, 9.2149541 48.8187685, 9.2152386 48.8190261, 9.214965 48.8191586))",https://efa-stuttgart.de,Stuttgart,DE,18,70376,Zuckerfabrik,,,,,,,,10:30-12:00,,,Q69544189,,Evangelische Freikirche,,yes,,,,,,,,,,,,,,,,,"[1853925190, 1853925189, 1853925187, 1853925186, 1853925190]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,184420174,place_of_worship,roman_catholic,St. Johanneskirche,christian,yes,"POLYGON ((9.2531015 48.7849984, 9.2531427 48.7850039, 9.2531418 48.7850069, 9.2532982 48.7850279, 9.2533 48.7850221, 9.2533331 48.7850265, 9.2533757 48.7848889, 9.2533811 48.7848897, 9.2534037 48.7848167, 9.2533939 48.7848156, 9.2534056 48.7847735, 9.2533729 48.7847697, 9.2533744 48.7847644, 9.2533504 48.7847616, 9.2533525 48.7847515, 9.2533472 48.7847389, 9.2533354 48.7847279, 9.2533227 48.7847206, 9.2533056 48.7847161, 9.2532858 48.7847155, 9.2532687 48.7847181, 9.2532533 48.784725, 9.2532419 48.7847365, 9.2532362 48.7847481, 9.2532118 48.7847448, 9.2532103 48.7847498, 9.2531701 48.7847444, 9.2531577 48.784744, 9.2531484 48.7847455, 9.2531417 48.7847482, 9.2531306 48.7847539, 9.2531254 48.7847615, 9.2531252 48.7847686, 9.2531272 48.7847753, 9.2531326 48.7847826, 9.2531437 48.7847879, 9.2531556 48.7847912, 9.2531342 48.78486, 9.2531439 48.7848614, 9.2531015 48.7849984))",http://www.sankturban.de/?page_id=10,Stuttgart,DE,28,70327,Kappelbergstraße,,,,,,,,,,,Q107501891,,,,,,,,,,,,,,,,,,,,,"[1948962714, 6238748465, 6238748464, 6238748830, 6238748466, 1948962716, 1948962699, 2805353118, 2805353116, 2805353114, 2805353115, 6238748826, 6238748824, 6238748822, 6238748641, 6238748639, 6238748637, 6238748635, 6238748634, 6238748636, 6238748638, 6238748640, 6238748821, 6238748823, 6238748825, 6238748827, 6238748828, 6238748632, 6238748457, 6238748462, 6238748460, 6238748458, 6238748459, 6238748461, 6238748463, 6238748633, 6238748829, 2805353117, 1948962697, 1948962714]",church,,,,,,johevang@web.de,,+49 711 335223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,185738675,place_of_worship,protestant,Wallmerkirche,christian,limited,"POLYGON ((9.2505112 48.7853096, 9.2507149 48.7853872, 9.2507645 48.7853306, 9.250842 48.7853601, 9.2508869 48.7853089, 9.250806 48.7852781, 9.2509731 48.7850877, 9.2507739 48.7850119, 9.2507425 48.7850477, 9.2505999 48.7852102, 9.2505178 48.7851789, 9.2504587 48.7852463, 9.2505397 48.7852772, 9.2505112 48.7853096))",http://www.stadt-wallmerkirche.de,Stuttgart,,63,70327,Wallmerstraße,,,,,,,,,,,Q107501955,,,,,,,,,,,,,,,,,,,,,"[1964034739, 1964034740, 2675730519, 2675730518, 2675730520, 2675730517, 1964034738, 1964034736, 2675730528, 2675730550, 2675730549, 2675730552, 2675730551, 1964034739]",church,,,,,,,,+49 711 330659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,196634560,place_of_worship,new_apostolic,Neuapostolische Kirche,christian,,"POLYGON ((9.2556465 48.7829628, 9.255532 48.7830493, 9.255708 48.7831506, 9.2556245 48.7832136, 9.2556827 48.783247, 9.2558807 48.7830976, 9.2556465 48.7829628))",,Stuttgart,,9,70327,Fellbacher Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2069408556, 2069408570, 2069408584, 2069408590, 2069408592, 2069408578, 2069408556]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,224759446,place_of_worship,ecumenical,Ökumenisches Zentrum,christian,yes,"POLYGON ((9.1910301 48.8181132, 9.1908592 48.8180385, 9.1909801 48.817918, 9.1911509 48.8179927, 9.1910301 48.8181132))",,Stuttgart,DE,7,70376,Mahatma-Gandhi-Straße,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,"[2335543171, 671319142, 671318826, 1196707501, 2335543171]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,227728628,place_of_worship,protestant,Paul-Gerhardt-Kirche,christian,,"POLYGON ((9.1472722 48.7757666, 9.1472798 48.7757554, 9.1475432 48.7758329, 9.147528 48.7758553, 9.1475672 48.7758684, 9.1475321 48.7759164, 9.1474716 48.7758977, 9.1474445 48.7759403, 9.1473408 48.7761034, 9.1472776 48.776086, 9.1472717 48.7760952, 9.1472309 48.7761142, 9.1471807 48.7761021, 9.1471721 48.7760721, 9.1471796 48.7760589, 9.1471291 48.776045, 9.1471413 48.7760207, 9.147177 48.7759661, 9.1472578 48.7758427, 9.1472225 48.7758313, 9.1472722 48.7757666))",www.stuttgart-west-evangelisch.de/ueber-uns/geschichte/paul-gerhardt-kirche,Stuttgart,DE,194,70193,Rosenbergstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[354981561, 1656874575, 2363800836, 282019695, 1656874577, 1656874579, 354981567, 1656874581, 354981556, 1656874617, 6481608021, 2363784135, 6481608022, 6481608023, 1656874606, 354981568, 354981581, 9407854672, 354981570, 354981563, 354981561]",church,,,roof_tiles,,,,,,,,https://www.stuttgart-west-evangelisch.de/fileadmin/mediapool/gemeinden/KG_stuttgartwest/07_Ueber_uns/Geschichte_Paul-Gerhardt/053paulgerhardtgemeindezentrum.jpg,,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240474342,place_of_worship,lutheran,Diakonissenkirche,christian,no,"POLYGON ((9.1624604 48.7807143, 9.1624634 48.7807102, 9.1625316 48.7807324, 9.1625284 48.7807367, 9.1625401 48.7807406, 9.1628351 48.7808368, 9.1627511 48.7809487, 9.1627346 48.7809433, 9.1625874 48.7808953, 9.1624492 48.7808502, 9.1624458 48.7808547, 9.1623805 48.7808334, 9.1623728 48.7808309, 9.1623795 48.780822, 9.1624052 48.7807877, 9.1624604 48.7807143))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2482077217, 2482077212, 2482077216, 2482077224, 9233719256, 2482077234, 2482077253, 2482077252, 2482077247, 9233719273, 9233719274, 9233719262, 2482077231, 9233719259, 2482077228, 2482077217]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
