element_type,osmid,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,cuisine,diet:kosher,name,phone,website,wheelchair,geometry,microbrewery,addr:country,addr:suburb,contact:email,contact:phone,contact:website,opening_hours,source,source:date,wheelchair:description,operator,smoking,toilets:wheelchair,email,fax,indoor_seating,outdoor_seating,website:menu,diet:vegan,diet:vegetarian,check_date:opening_hours,opening_hours:signed,old_name,diet:non-vegetarian,payment:cash,payment:ec,biergarten,contact:fax,gay,level,opening_hours:kitchen,payment:american_express,payment:girocard,payment:visa,reservation,toilets,toilets:access,takeaway,delivery,description,name:ko,capacity,fixme,name:de,old_name:it,removed:cuisine,strapline,internet_access,man_made,contact:mobile,check_date,payment:mastercard,alt_name,cafe,cuisine:crossover,note,contact:facebook,kids_area,rooms,tourism,smoking:outside,check_date:diet:vegetarian,payment:credit_cards,payment:debit_cards,diet:halal,dog,payment:cards,service:electricity,drink:club-mate,delivery:covid19,opening_hours:covid19,takeaway:covid19,bar,drive_through:covid19,brand,brand:wikidata,short_name,name:zh,access,brand:wikipedia,addr:housename,loc_name,payment:cheque,payment:cryptocurrencies,payment:electronic_purses,payment:wire_transfer,start_date,branch,brand:contact:facebook,brand:contact:website,brand:start_date,brand:strapline,breakfast,cocktails,drive_through,happy_hours,happy_hours:note,happy_hours:url,menu:url,opening_hours:note,opening_hours:url,website:reservation,contact:instagram,operator:type,mobile,air_conditioning,url,name:en,entrance,payment:coins,payment:maestro,cuisine:de,addr:floor,survey:date,building,diet:meat,internet,operator:wikidata,stars,payment:diners_club,payment:discover_card,payment:jcb,diet:lacto_vegetarian,check_date:currency:XBT,currency:XBT,diet:dairy_free,diet:lactose_free,payment:lightning,payment:lightning_contactless,payment:onchain,access:covid19,food,internet_access:fee,restaurant,drink:coffee,wikidata,diet:gluten_free,diet:pescetarian,kitchen_hours,source:note,changing_table,sustenance,payment:account_cards,internet_access:operator,opening_hours:breakfast,payment:v_pay,surveillance,brewery,diet:raw,payment:notes,payment:visa_debit,payment:visa_electron,shop,delivery:partner,payment:apple_pay,payment:google_pay,self_service,name:ja,wheelchair:description:en,ele,contact:foursquare,contact:pinterest,contact:tripadvisor,contact:twitter,contact:yelp,contact:youtube,diet:ayurvedic,layer,disused:name:en,description:access,description:access:en,ref:vatin,currency:EUR,currency:USD,diet:mediterranean,diet:nut_free,payment:contactless,description:en,operator:alt_name,name:ar,organic,note:de,lunch,contact:whatsapp,dinner,outdoor_seating:capacity,nodes,building:levels,roof:levels,roof:shape,diet:healthy,wheelchair:description:de,building:part,indoor,room,breakfast:brunch,weather_protection
node,9689469417,,,60487,,restaurant,pizza,,"Pizza, Brudi!",+49 1521 2021321,https://www.pizzabrudi.de/,,POINT (8.6418361 50.123853),,,,,,,Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 15:00-15:00,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9716271417,Frankfurt am Main,18,60322,Eschersheimer Landstraße,restaurant,african,,Dliet Bistro,,,,POINT (8.6778704 50.1198598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9716299617,,,,,restaurant,burger,,Twobros,,https://www.twobros-frankfurt.com/,,POINT (8.6724525 50.1208809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9781654924,,,,,restaurant,italian,,Monumento,,,,POINT (8.6458154 50.1033568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9782469224,,,,,restaurant,,,beets&roots,,,,POINT (8.6566756 50.1076956),,,,,,,Mo-Fr 11:30-20:00,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9819317073,Frankfurt am Main,30,60325,Ulmenstraße,restaurant,italian;pizza,,Remos,+49 6994 947264,https://www.remos-restaurants.de/restaurants/frankfurt,,POINT (8.6658713 50.1159768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9819317074,Frankfurt am Main,20,60325,Ulmenstraße,restaurant,german,,Herr Franz,+49 6971 379609,https://www.palais-livingston.de/restaurant-herr-franz/,,POINT (8.6656544 50.1150437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9828146663,,,,,restaurant,pizza,,Mamma 'Ino,,,,POINT (8.6369087 50.1004148),,,,,,,Mo-Th 11:30-23:00; Fr 11:30-24:00; Sa 14:00-24:00,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9830884213,,,,,restaurant,pizza,,La Gustosa,,,,POINT (8.6094433 50.1246531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9836688267,Frankfurt am Main,5,60431,Wilhelm-Epstein-Straße,restaurant,german,,Zum Frankfurter Bub,,,,POINT (8.6461144 50.1371738),,DE,,info@zumfrankfurterbub.de,+49 69 71169593,https://www.zumfrankfurterbub.de,"Mo-Su 17:00-22:00; Tu-Fr 12:00-14:30,17:00-22:00",,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zumfrankfurterbub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zumfrankfurterbub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,+49 1577 7133784,yes,,,,,,,,,,,,
node,9836988642,,,,,restaurant,persian,,Gheymeh & Ghormeh,,,,POINT (8.6610018 50.1089971),,,,,,,Mo-Su 08:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9837279723,,,,,restaurant,asian,,Ommia,,,,POINT (8.653973 50.0969978),,,,,,,"Tu-Th 12:00-15:00, 18:00-22:00; Fr 12:00-15:00, 18:00-01:00; Sa 18:00-01:00; Su 12:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9855636875,,,,,restaurant,international,,Piazzetta Restaurant,,https://www.dnb.de/DE/Benutzung/Frankfurt/frankfurt.html?nn=57380#doc57382bodyText8,,POINT (8.6831904 50.131562),,,,,,,Mo-Fr 08:00-18:00,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Speisekarte: http://www.rob-s-kulinarium.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9862904789,,,,,restaurant,,,Zur Staustufe,,,,POINT (8.6000452 50.0932583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9863023412,Frankfurt am Main,,60487,Diebsgrundweg,restaurant,,,Ginnheimer Höhe,+4969 955240000,https://www.kgvginnheimerhoehe.de/%C3%BCber-uns/vereinshaus/,,POINT (8.6518302 50.131005),,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9863298683,,,,,restaurant,sushi,,Zushii,,,,POINT (8.6915565 50.1548235),,,,,,,"Mo-Fr 11:30-15:00, 17:00-22:00; Su,PH 17:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9863575905,Frankfurt am Main,6,60388,Victor-Slotosch-Straße,restaurant,pizza,,Pizzeria Sun,+4961097067930,https://pizzeria-sun-ffm.de/,,POINT (8.7504811 50.1447711),,,,,,,"Mo, We-Fr 11:00-23:00; Sa-Su 12:00-23:00; PH 12:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9880763544,,,,,restaurant,,,Sham One,,,,POINT (8.6489805 50.1212703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9880906163,,,,,restaurant,italian,,La Vita,,,,POINT (8.6466914 50.1221584),,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9880942503,,,,,restaurant,seafood,,Baders Fisch Deli,+49 69 775040,,,POINT (8.6447784 50.122806),,,,,,,"Mo-Fr 10:00-18:00, Sa 10:00-14:30",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Baders.fischBar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9892989495,Frankfurt am Main,43,60325,Bockenheimer Landstraße,restaurant,,,Salädchen,,,,POINT (8.6655573 50.1168786),,,,,,,Mo-Th 10:00-20:00; Fr 10:00-16:00,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9892989496,Frankfurt am Main,59,60325,Kettenhofweg,restaurant,asian,,Bon59,,,,POINT (8.663889 50.1155697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9932124423,,,,,restaurant,,,Alhambra,+49 69 94599939,https://www.alhambra-tapasbar.com/,,POINT (8.7207576 50.1413312),,,,,,,Th-Su 18:00+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9945641137,,,,,restaurant,vietnamese,,Bep's Viet,,,,POINT (8.6583424 50.1075844),,,,,,https://bepviet-restaurant.business.site/,"Mo-Fr 11:00-15:00,17:00-22:00; PH,Sa 17:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9945741464,,,,,restaurant,balkan,,Avlija Balkan Grill,,,,POINT (8.6572856 50.1083783),,,,,,,Tu-Th 10:00-15:00; Fr 10:00-20:00; Sa 12:00-20:00; Su 12:00-19:00; Mo off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9946110256,Frankfurt am Main,16,60327,Rotfeder-Ring,restaurant,steak_house,,Abacco's Steakhouse,+49 69 256287700,https://www.abaccos-steakhouse.de/frankfurt.html,,POINT (8.6533313 50.0970128),,,,,,,Mo-Su 11:30-00:30,,,,,,,frankfurt@abaccos-steakhouse.de,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9979011412,Frankfurt am Main,5,60596,Carl-von-Noorden-Platz,restaurant,"Fisch, Griechisch",,Dorade,,,yes,POINT (8.6638435 50.0970981),,,,,,,"Mo-Fr 10:30-14:30,17:30-23:55; Sa 11:30-14:30,17:30-23:55",,,,,,,,,yes,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9981856750,,,,,restaurant,italian,,Piezzo di pane,,,yes,POINT (8.5673982 50.0485153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,yes,,,,,,,,,,,,,,,,,2022-08-27,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9981856752,,,,,restaurant,sandwich;coffee_shop,,Hausmann's,,,yes,POINT (8.567621 50.0485193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,yes,,,,,,,,,,Hausmann's,,,,,,,2022-08-27,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9982913988,Frankfurt am Main,160,60389,Wilhelmshöher Straße,restaurant,indian,,Wilhelms Stube 160,+49 69 79 21 0927,https://wilhelmsstube160.de/,,POINT (8.7275199 50.1451001),,,,,,,"Mo 08:30-21:30; Tu Off; We-Sa 08:30-21:30; Su,PH 07:30-21:30;",,,,,,,wilhelmsstube160@gmail.com,,,terrace,,,yes,,,,,,,,,,,,,,,,,,yes,yes,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,
node,10026122274,,85,,Gutleutstrasse,restaurant,,,Burbank,+4969271342812,burbank-frankfurt.de,,POINT (8.6667585 50.1046329),,,,,,,,,,,,,,hello@burbank-frankfurt.de,,,,,,,,,,,,,,,,,,,,,,,,,,Pan Asia x California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10032444190,,,,,restaurant,,,Leib & Seele,+49 69 713768290,https://leibundseele-21west.de/,,POINT (8.6516588 50.1165534),,,,,,,,,,,,,,,,,,,,,2023-01-23,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10045711891,,,,,restaurant,,,Papas Küche,,https://www.papas-kueche.de/,,POINT (8.6365516 50.1889575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10090133862,Frankfurt am Main,44-48,60528,Lyoner Straße,restaurant,korean,,KangNam Korean BBQ & Dining,+49 69 66113939,https://panolocal.de/speisekarten/kangnam/,,POINT (8.6285251 50.0777548),,,,,,,"Mo-Fr 11:30-14:30,17:30-22:30; Sa 17:30-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10090133863,Frankfurt am Main,44-48,60528,Lyoner Straße,restaurant,german;pizza;burger,,Imbisstro & more,,https://imbisstroandmore.de/,,POINT (8.6277447 50.0777433),,,,,,,Mo-Th 07:30-15:00; Fr 07:30-14:30; PH off,,,,,,,,,,,https://imbisstroandmore.de/wp-content/uploads/pdf/Wochenspeisenplan.pdf,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10090133864,Frankfurt am Main,44-48,60528,Lyoner Straße,restaurant,asian,,Asia Restaurant Hahaa,+49 69 60629993,https://frankfurt2.hahaa.org/,,POINT (8.6274187 50.0777397),,,,,,,Tu-Su 11:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10106883705,,,,,restaurant,pakistani,,Naanoori,,,,POINT (8.6888888 50.1135511),,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10118582686,,2,60323,Rostocker Straße,restaurant,,,Hoagascht,,https://www.swffm.de/essen-trinken/speiseplaene/cafeteria-hoagascht,,POINT (8.6682579 50.1299379),,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10155720602,,,,,restaurant,,,Chicking,+49 69 49085133,,,POINT (8.5269126 50.103761),,,,,,,"Tu-Th 12:00-21:00; Fr,Sa 12:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10166918597,,,,,restaurant,pizza,,Pizzeria O Marino,,,,POINT (8.6905637 50.1098361),,,,,+49 69 97760714,,Tu-Th 11:30-22:30; Fr 11:30-24:00; Sa 13:00-24:00; Su 13:00-22:00; Mo off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10170106592,,,,,restaurant,,,Indian Curry,,,,POINT (8.6635774 50.105311),,,,,,,"Mo-Fr 11:00-14:30,17:00-22:00; PH,Sa 17:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10186696885,,,,,restaurant,,,"You, Me and the Benjamins",,,,POINT (8.6678521 50.1124558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10197797171,,,,,restaurant,,,Cosi Cosi,+49 69 5601720,,,POINT (8.6716679 50.1367338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
