element_type,osmid,amenity,denomination,name,religion,wheelchair,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,wikidata,toilets:wheelchair,addr:country,email,fax,phone,service_times,website,wikipedia,alt_name,entrance,name:en,operator,short_name,description,source,note,url,name:bs,building,contact:facebook,name:ru,tourism,level,nodes,alt_name:en,building:levels,building:material,historic,name:fr,name:zh,seamark:landmark:category,seamark:landmark:conspicuity,seamark:landmark:function,seamark:type,wikimedia_commons,architect,architect:wikidata,building:architecture,layer,start_date,name:ko,heritage,heritage:operator,old_name,contact:website,source:addr,wheelchair:description,image,opening_hours,diocese,roof:shape,architect:wikipedia,addr:housename,year_of_construction,building:colour,building:part,roof:colour,roof:levels,building:use,heritage:ref,heritage:website,contact:email,long_name,height,source:height,roof:height,ways,type,addr:street:en,alt_name:ur,name:ur
way,174931874,place_of_worship,evangelical,SubZone,christian,,"POLYGON ((8.6896626 50.1098256, 8.6897995 50.1098196, 8.6898948 50.1098156, 8.6899059 50.1098922, 8.6896715 50.1099037, 8.6896626 50.1098256))",Frankfurt am Main,11,60311,Hinter der Schönen Aussicht,,,,,,,,http://www.gemeinde-frankfurt.de/,,,,,,,,,,,,yes,,,,,"[9838852585, 1855754688, 863356437, 863356552, 1855754692, 9838852585]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,193981946,place_of_worship,catholic,St. Jakobus und Bruder Konrad,christian,,"POLYGON ((8.6914546 50.1823584, 8.6914518 50.1823568, 8.6914583 50.1823521, 8.6914513 50.1823482, 8.6914715 50.1823335, 8.6914786 50.1823374, 8.6914884 50.1823303, 8.6914816 50.1823265, 8.6915016 50.1823119, 8.6915087 50.1823159, 8.6915186 50.1823088, 8.6915119 50.182305, 8.691531 50.1822912, 8.6915386 50.1822956, 8.6915498 50.1822875, 8.691542 50.1822833, 8.6915471 50.1822797, 8.6915903 50.182249, 8.6915982 50.1822533, 8.691606 50.1822477, 8.6915981 50.1822432, 8.6915966 50.1822443, 8.6915527 50.1822189, 8.6915541 50.1822179, 8.6915464 50.1822135, 8.6915448 50.1822147, 8.6915081 50.1821935, 8.6915115 50.1821911, 8.6915039 50.1821867, 8.6915003 50.1821893, 8.6914647 50.1821687, 8.6914666 50.1821674, 8.6914582 50.1821626, 8.6914562 50.182164, 8.6914546 50.1821631, 8.6914626 50.1821574, 8.6914309 50.182139, 8.6914225 50.182145, 8.6914199 50.1821435, 8.6914235 50.182141, 8.6914163 50.1821369, 8.6914128 50.1821394, 8.6913764 50.1821184, 8.6913791 50.1821165, 8.6913715 50.1821121, 8.6913688 50.182114, 8.6912683 50.1820559, 8.6912702 50.1820545, 8.6912636 50.1820507, 8.6910998 50.1821669, 8.6911631 50.1822035, 8.6913898 50.1823344, 8.6914264 50.1823556, 8.6914186 50.1823611, 8.6914261 50.1823654, 8.6914309 50.182362, 8.6914412 50.1823679, 8.6914546 50.1823584))",,55,,Philipp-Schnell-Straße,,,,,,,,,,,,,,,,,,,,yes,,,,,"[51230386, 9481638446, 9481638445, 9481638447, 9481638437, 9481638436, 9481638435, 9481638448, 9481638440, 9481638439, 9481638438, 9481638444, 9481638443, 9481638441, 9481638442, 2044972091, 9481638390, 2044972092, 9481638454, 2044972089, 9481638409, 9481638410, 9481638414, 9481638411, 9481638412, 9481638413, 9481638433, 9481638415, 9481638416, 9481638417, 9481638432, 9481638428, 9481638429, 9481638430, 9481638431, 9481638427, 9481638426, 9481638425, 9481638424, 9481638422, 9481638423, 9481638434, 9481638420, 9481638418, 9481638419, 9481638421, 2044972086, 9481638455, 9481638456, 2044972088, 2501489956, 2501489972, 9481638453, 9481638450, 9481638449, 9481638451, 9481638452, 51230386]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,197865714,place_of_worship,catholic,Sankt Michael,christian,limited,"POLYGON ((8.6969801 50.1312856, 8.6969924 50.1312896, 8.6969806 50.1313001, 8.6969925 50.1313064, 8.6970103 50.1313171, 8.6970228 50.1313261, 8.697037 50.1313195, 8.6970436 50.1313268, 8.6970295 50.1313319, 8.6970328 50.1313356, 8.6970354 50.1313411, 8.6970368 50.1313459, 8.6970371 50.1313527, 8.6970351 50.1313599, 8.6970319 50.1313659, 8.6970269 50.1313703, 8.6970346 50.1313792, 8.6970253 50.1313837, 8.6970185 50.131376, 8.6970103 50.1313802, 8.6970001 50.1313831, 8.6969852 50.1313848, 8.6969717 50.1313839, 8.696961 50.1313813, 8.6969582 50.1313907, 8.6969458 50.1313873, 8.6969509 50.1313772, 8.696922 50.1313669, 8.6969225 50.1313784, 8.6969106 50.1313786, 8.6969102 50.1313724, 8.6969002 50.1313824, 8.6968922 50.1313886, 8.6968821 50.1313943, 8.6968735 50.1313976, 8.6968809 50.1314104, 8.696871 50.1314128, 8.6968696 50.1314091, 8.6968607 50.1314108, 8.6968523 50.1314121, 8.6968418 50.131413, 8.6968306 50.1314134, 8.6968232 50.1314135, 8.6968148 50.131413, 8.6968004 50.1314111, 8.6967889 50.1314088, 8.6967782 50.1314047, 8.6967736 50.1314094, 8.6967645 50.1314049, 8.6967771 50.1313925, 8.6967687 50.1313875, 8.6967598 50.1313798, 8.6967533 50.1313717, 8.6967497 50.1313653, 8.6967419 50.1313766, 8.6967345 50.1313747, 8.6967448 50.1313594, 8.6967019 50.131369, 8.696702 50.1313857, 8.6966929 50.1313856, 8.6966933 50.1313801, 8.6966777 50.1313806, 8.6966611 50.1313798, 8.6966443 50.1313771, 8.6966327 50.1313731, 8.6966263 50.1313768, 8.6966169 50.1313711, 8.6966288 50.1313621, 8.6966231 50.1313571, 8.696619 50.1313511, 8.6966167 50.1313446, 8.6966161 50.1313387, 8.6966169 50.131334, 8.6966182 50.1313296, 8.6966203 50.1313269, 8.6966224 50.1313251, 8.6966048 50.1313179, 8.6966107 50.1313124, 8.6966278 50.1313197, 8.6966354 50.1313138, 8.6966445 50.1313072, 8.6966535 50.1313017, 8.6966669 50.1312953, 8.6966564 50.1312853, 8.6966654 50.1312814, 8.6966747 50.1312912, 8.6966867 50.1312859, 8.6966978 50.1312816, 8.6967114 50.1312778, 8.6967241 50.1312743, 8.6967157 50.1312361, 8.6966978 50.1312373, 8.696697 50.1312321, 8.696715 50.1312305, 8.6967129 50.131211, 8.6967117 50.1311889, 8.696692 50.1311888, 8.6966924 50.1311833, 8.6967114 50.1311835, 8.6967113 50.1311644, 8.6967129 50.1311439, 8.6966969 50.1311422, 8.6966983 50.131137, 8.696714 50.1311389, 8.6967166 50.1311185, 8.6967212 50.131097, 8.6967036 50.1310944, 8.6967056 50.1310888, 8.6967223 50.1310913, 8.6967283 50.1310708, 8.6967342 50.1310528, 8.696715 50.1310498, 8.6967178 50.1310448, 8.6967364 50.1310479, 8.6967534 50.1310104, 8.6967297 50.1310049, 8.6967329 50.1310013, 8.6967243 50.1309993, 8.6967159 50.1309956, 8.696708 50.1309894, 8.6967048 50.1309804, 8.6967047 50.1309725, 8.6967089 50.1309641, 8.6967176 50.1309576, 8.6967301 50.1309538, 8.6967447 50.1309532, 8.696758 50.1309552, 8.6967665 50.130959, 8.6967703 50.1309552, 8.6967819 50.1309626, 8.6967922 50.1309562, 8.6968043 50.1309518, 8.6968192 50.1309496, 8.6968313 50.1309499, 8.6968429 50.1309515, 8.696855 50.130955, 8.6968686 50.1309626, 8.6968816 50.1309545, 8.696885 50.130957, 8.6968943 50.130954, 8.6969077 50.1309541, 8.6969234 50.130957, 8.6969306 50.1309598, 8.6969364 50.1309655, 8.696941 50.1309743, 8.6969406 50.1309852, 8.6969334 50.1309937, 8.6969245 50.1309988, 8.6969177 50.1310001, 8.696922 50.1310064, 8.696899 50.1310125, 8.6969133 50.1310448, 8.6969367 50.1310407, 8.6969387 50.131046, 8.6969159 50.13105, 8.696924 50.1310731, 8.6969302 50.1310943, 8.6969468 50.1310931, 8.6969477 50.1310987, 8.6969317 50.1311, 8.696938 50.1311359, 8.6969545 50.1311345, 8.6969555 50.1311425, 8.6969394 50.1311436, 8.6969412 50.131166, 8.6969422 50.1311844, 8.6969593 50.1311843, 8.6969592 50.1311918, 8.696942 50.1311916, 8.6969403 50.1312329, 8.6969585 50.1312331, 8.696958 50.1312411, 8.6969398 50.1312408, 8.696934 50.1312738, 8.6969401 50.1312714, 8.696948 50.1312791, 8.6969366 50.1312852, 8.69695 50.1312886, 8.6969587 50.1312916, 8.6969695 50.1312958, 8.6969801 50.1312856))",Frankfurt am Main,45,60389,Butzbacher Straße,Q16185693,,DE,,,,,,de:St. Michael (Frankfurt-Nordend),,,,,,Clinked hall church on an elliptical floor plan designed by Rudolf Schwarz and Karl Wimmenauer.,,,,,yes,,,,,"[31010698, 2080648786, 2080648788, 9480724363, 9480724362, 2080648791, 2080648793, 2080648795, 2080648797, 9480724369, 9480724364, 9480724365, 9480724366, 9480724367, 9480724368, 2080648800, 2080648802, 2080648804, 2080648808, 9480724370, 9480724371, 9480724372, 9480724373, 2080648807, 2080648803, 2080648798, 2080648810, 2080648813, 2080648815, 2080648817, 2080648816, 9480724374, 9480724375, 9480724376, 2080648814, 2080648812, 9480724388, 2080648811, 9480724378, 9480724380, 9480724379, 9480724381, 9480724377, 9480724382, 9480724383, 9480724384, 9480724387, 9480724385, 9480724386, 2080648806, 9480724391, 9480724392, 9480724393, 2080648799, 9480724389, 9480724390, 2080648805, 2080648809, 2080648801, 9480724443, 9480724442, 2080648796, 9480724441, 2080648794, 9480724440, 9480724438, 9480724439, 2080648792, 9480724437, 9480724434, 9480724433, 9480724432, 9480724431, 9480724435, 9480724420, 9480724436, 9480724422, 9480724421, 2080648790, 9480724425, 9480724424, 9480724423, 2080648789, 9480724427, 9480724426, 2080648787, 9480724430, 9480724429, 9480724428, 2080648784, 9480724409, 9480724408, 9480724407, 9480724411, 9480724410, 9480724412, 9480724406, 9480724405, 2080648782, 9480724413, 9480724414, 9480724404, 9480724403, 9480724416, 9480724415, 9480724417, 9480724402, 9480724401, 2080648780, 9480724418, 9480724400, 9480724399, 9480724398, 9480724419, 2080648778, 9480724397, 9480724396, 9480724335, 9480724334, 9480724331, 9480724330, 9480724329, 9480724328, 9480724327, 9480724326, 9480724332, 9480724333, 2080648777, 9480724394, 9480724395, 9480701316, 9480701314, 9480701312, 9480701311, 9480701313, 9480701315, 2080648775, 2080648771, 2080648772, 9480724321, 9480724320, 9480724319, 9480724317, 9480724318, 9480724324, 9480724322, 9480724323, 9480724325, 2080648773, 2080648774, 2080648776, 2080648779, 9480724356, 9480724355, 9480724357, 9480724358, 2080648781, 9480724345, 9480724346, 9480724347, 9480724350, 9480724336, 9480724337, 9480724349, 9480724348, 9480724354, 9480724338, 9480724339, 9480724351, 9480724352, 9480724340, 9480724341, 9480724353, 9480724344, 9480724343, 9480724342, 2080648783, 9480724361, 9480724359, 9480724360, 31010698]",,,,,,,,,,,,,,,,1954,,4,LfDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233021921,place_of_worship,catholic,Herz Jesu,christian,yes,"POLYGON ((8.76778 50.1266697, 8.7677718 50.1266931, 8.7677945 50.1266964, 8.7678019 50.1266918, 8.7678071 50.1266952, 8.7677998 50.1266998, 8.7678168 50.1267166, 8.7678274 50.1267152, 8.7678289 50.1267196, 8.7678192 50.1267209, 8.7678114 50.1267411, 8.7678194 50.1267467, 8.7678143 50.1267497, 8.7678069 50.1267448, 8.7677723 50.1267601, 8.7677757 50.1267668, 8.7677689 50.1267685, 8.7677654 50.1267617, 8.7677465 50.126759, 8.7677402 50.1267771, 8.7677491 50.1267828, 8.7677427 50.126787, 8.7677325 50.1267809, 8.7676876 50.1267903, 8.767685 50.1268002, 8.767674 50.1267989, 8.7676768 50.1267884, 8.767645 50.1267701, 8.7675899 50.1267622, 8.7675867 50.1267696, 8.7675665 50.1267665, 8.7675657 50.1267687, 8.7675388 50.1267797, 8.7675223 50.1267624, 8.767523 50.1267603, 8.7675022 50.126757, 8.7675044 50.1267507, 8.7674557 50.1267437, 8.7674521 50.1267539, 8.7674391 50.1267521, 8.7674426 50.126742, 8.7673912 50.1267347, 8.7673877 50.1267448, 8.7673753 50.126743, 8.767379 50.1267323, 8.7673657 50.1267304, 8.7673674 50.1267254, 8.767356 50.1267238, 8.7673584 50.1267171, 8.76737 50.1267187, 8.7673777 50.1266967, 8.7673583 50.1266939, 8.7673508 50.1266824, 8.7673379 50.1266809, 8.7673463 50.1266552, 8.7673589 50.1266567, 8.7673742 50.1266485, 8.7673947 50.1266515, 8.7674023 50.1266299, 8.7673872 50.1266277, 8.7673896 50.1266208, 8.7674034 50.1266228, 8.7674058 50.1266158, 8.7674202 50.1266179, 8.7674229 50.12661, 8.767436 50.1266118, 8.7674331 50.12662, 8.7674841 50.1266273, 8.7674868 50.1266196, 8.7675005 50.1266216, 8.7674979 50.1266292, 8.7675578 50.1266377, 8.7675605 50.1266299, 8.7675718 50.1266317, 8.7675691 50.1266392, 8.7676166 50.1266462, 8.7676193 50.1266387, 8.7676342 50.126641, 8.7676316 50.1266484, 8.76778 50.1266697))",Frankfurt am Main,52,60386,Alt-Fechenheim,Q1614961,,,,,,,,,,,,,,,,,,,yes,,,,,"[2413532478, 2397694632, 2397694634, 2397694631, 2397694633, 2397694635, 2397694642, 2397694640, 2397694644, 2397694645, 2397694654, 2397694660, 2397694661, 2397694658, 2397694664, 2397694669, 2397694670, 2397694666, 2397694662, 2397694668, 2397694671, 2397694672, 602210990, 2397694674, 2397694676, 2397694675, 2397694673, 2397694663, 2397694659, 2397694667, 2397694665, 2397694656, 10222412017, 2397694653, 2397694657, 2397694655, 2397694651, 2397694648, 2397694652, 2397694650, 2397694646, 2397694643, 2397694649, 2397694647, 2397694641, 602210983, 2397694639, 2397694638, 2397694636, 2397694637, 2397694630, 2397694629, 10222412016, 10222412014, 10222412013, 10222412015, 2397694624, 2397694627, 2397694614, 2397694611, 2397694605, 2397694607, 602210984, 2397694602, 2397694598, 2397694599, 2397694604, 2397694610, 2397694601, 2397694603, 2397694613, 2397694615, 2397694609, 2397694612, 2397694618, 2397694620, 2397694616, 2397694617, 2397694621, 2413532478]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,238778872,place_of_worship,catholic,Frauenfriedenskirche,christian,yes,"POLYGON ((8.6452898 50.1282999, 8.645486 50.1281907, 8.6459493 50.1285336, 8.6459547 50.1285373, 8.6459949 50.1285171, 8.6460378 50.1285051, 8.646066 50.1285034, 8.6460968 50.1285068, 8.6461156 50.1285231, 8.646121 50.1285429, 8.6461129 50.1285678, 8.6460432 50.1286031, 8.6459542 50.1286525, 8.6458491 50.1287109, 8.6457552 50.1286414, 8.645713 50.1286111, 8.6454136 50.1283922, 8.6452898 50.1282999))",Frankfurt am Main,101,60487,Zeppelinallee,Q876874,yes,,,,,,,de:Frauenfriedenskirche,,,,,Frauenfrieden,,,,,,church,,,,,"[360768952, 261653376, 5924367885, 10313007042, 10313007041, 10313007040, 10313007039, 10313007038, 10313007037, 10313007036, 10313007035, 261653377, 10313007034, 261653378, 2465765249, 2465765246, 261653379, 360768952]",,,,,,,,,,,,,,,,,,,,,https://www.frauenfrieden.de,,,,,,,,,,,,,,,,,,,20 m,"https://www.frauenfrieden.de/architektur it says the ""Portalbau"" which is part of the church is 20 meters high, but ""church""[sic] is 18 meters high (web archive of website and german and english wikipedia pages available!)",,,,,,
way,249067273,place_of_worship,,Westend Synagoge,jewish,,"POLYGON ((8.664285 50.1211461, 8.6644049 50.1211625, 8.6644029 50.1211684, 8.6644302 50.1211722, 8.6644322 50.1211659, 8.6645991 50.1211887, 8.6645973 50.1211941, 8.6646265 50.1211981, 8.6646284 50.1211926, 8.6647405 50.121208, 8.6648431 50.1212044, 8.664853 50.1211746, 8.6648836 50.1211787, 8.6649376 50.121016, 8.6649005 50.121011, 8.6649234 50.1209419, 8.6648668 50.1209342, 8.6648655 50.1209381, 8.6647664 50.1209246, 8.664712 50.1209171, 8.6647137 50.1209119, 8.6646917 50.1209089, 8.6646899 50.1209144, 8.6646074 50.1209031, 8.6645191 50.1208911, 8.6645202 50.1208876, 8.664497 50.1208845, 8.6644933 50.1208957, 8.6644728 50.1208929, 8.6643332 50.1208738, 8.6643057 50.1209566, 8.664346 50.1209621, 8.6643289 50.1210136, 8.6643137 50.1210594, 8.664285 50.1211461))",Frankfurt am Main,22-26,60323,Altkönigstraße,Q321239,,,,,,,http://en.juedisches-frankfurt.de/places/the-westend-synagogue,de:Westend-Synagoge,,,,,,,,,,,yes,,,,,"[2557535528, 30387125, 9858868220, 9858868219, 9858868223, 9858868222, 9858868218, 9858868217, 9858868221, 2557535537, 391460832, 2557535531, 2557535534, 2557535510, 2557535507, 391460831, 2557535493, 9858868228, 494220292, 9858868226, 9858868224, 9858868225, 9858868227, 494220293, 9858868232, 9858868229, 9858868230, 9858868231, 494220294, 2557535483, 2557535503, 2557535505, 8446609098, 494220260, 2557535528]",,,,,,,,,,,,,,,,1910,,4,LfDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,288916387,place_of_worship,protestant,Erlöserkirche,christian,,"POLYGON ((8.7275453 50.0977879, 8.727567 50.0977025, 8.7277881 50.0977275, 8.7277851 50.0977405, 8.7278054 50.0977428, 8.7278062 50.0977383, 8.72783 50.0977409, 8.7278287 50.0977445, 8.7278818 50.0977512, 8.7278689 50.0977959, 8.7277948 50.0977874, 8.7277958 50.0977844, 8.7277735 50.0977815, 8.7277235 50.0979669, 8.7277098 50.0979657, 8.7276849 50.0979822, 8.727647 50.0979958, 8.7275977 50.0979902, 8.7275635 50.097967, 8.727553 50.0979475, 8.7275068 50.0979428, 8.7275453 50.0977879))",Frankfurt am Main,25,60599,Wiener Straße,Q15808430,,,,,,,,,,,,,,,WSV,,,,church,,,,,"[1004209012, 1004208980, 1004208998, 1004209148, 10151837898, 10151837897, 10151837896, 10151837895, 1004209032, 1004208897, 10151837899, 10151837900, 1004209064, 1004208928, 1004209139, 1004209016, 1004209153, 1004209037, 1004209151, 1004209042, 2924700904, 1004209012]",,,,,,,tower,conspicuous,church,landmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,368465637,place_of_worship,protestant,Evangelische Glaubenskirche Gemeindezentrum,christian,,"POLYGON ((8.7614582 50.1339038, 8.7614286 50.1339558, 8.7615282 50.1339791, 8.7614739 50.1340774, 8.761471 50.1340827, 8.7614728 50.1340832, 8.7614521 50.1341187, 8.7613946 50.1341112, 8.7613938 50.1341137, 8.7613699 50.1341941, 8.7613839 50.1341957, 8.7613741 50.1342259, 8.7614716 50.1342381, 8.7614812 50.1342077, 8.7617125 50.1342378, 8.7617155 50.1342289, 8.7618314 50.1342443, 8.7618448 50.1342041, 8.7618514 50.1341809, 8.761861 50.1341462, 8.7617397 50.1341338, 8.7617362 50.1341452, 8.7617333 50.1341551, 8.7615284 50.1341288, 8.7615457 50.1340984, 8.7615788 50.1340402, 8.7616005 50.1340454, 8.7616245 50.1340016, 8.761682 50.134015, 8.7617115 50.1339632, 8.7616908 50.1339583, 8.7616885 50.1339624, 8.761629 50.1339485, 8.7615384 50.1339274, 8.7614769 50.133913, 8.7614794 50.1339087, 8.7614582 50.1339038))",Frankfurt am Main,20,60386,Fuldaer Straße,,,DE,,,,,,,,,,,,,,,,,church,,,,,"[639297863, 639297852, 1827768953, 10230876394, 10230876405, 10230876404, 1827768969, 1827768966, 10230876397, 10230876403, 10230876402, 1827768995, 1827768998, 1827768992, 10230876398, 10230876399, 1827768999, 3723177578, 3723177575, 1827768978, 10230876400, 10230876388, 10230876401, 1827768973, 10230876393, 1827768959, 1827768961, 1827768954, 639297876, 639297877, 10230876408, 10230876409, 639297878, 639297862, 10230876407, 10230876406, 639297863]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,371956858,place_of_worship,anglican,St. Christopher's,christian,limited,"POLYGON ((8.6624691 50.1311389, 8.6624772 50.1309722, 8.6624878 50.1309724, 8.6626356 50.1309753, 8.6626484 50.1309756, 8.6626403 50.1311423, 8.6624691 50.1311389))",Frankfurt am Main,22,60323,Sebastian-Rinz-Straße,Q15794148,,,office@christ-the-king.net,+49 69 55 01 86,+49 69 55 01 84,Mo-Th 08:00-13:00,http://www.christ-the-king.net,de:Christ the King (Frankfurt am Main),,,,,,,,,,,church,,,,,"[3755002623, 3755002624, 442913029, 442913033, 3755003425, 3755003426, 3755002623]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,378123842,place_of_worship,protestant,Pfingstkirche,christian,,"POLYGON ((8.5914882 50.1024863, 8.5914838 50.1025545, 8.5916466 50.1025588, 8.5916537 50.1024602, 8.5916717 50.1022104, 8.5915062 50.1022032, 8.591491 50.1024468, 8.5915454 50.1024482, 8.5915416 50.1024878, 8.5914882 50.1024863))",Frankfurt am Main,28,65933,Jägerallee,,,,,,,,,,,,,,,,,,,,yes,,,,,"[4459895890, 3821901732, 3815410635, 1145866823, 1145866249, 1145866700, 4459895889, 3815410632, 3815410637, 4459895890]",,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,hipped,,,,,,black,,,,,,,,,1,,,,,
way,972374156,place_of_worship,protestant,Bethaus Evangeliums-Christen-Babtisten Gemeinde,christian,,"POLYGON ((8.5990166 50.1281711, 8.5987011 50.1276107, 8.5974239 50.1279061, 8.5977394 50.1284666, 8.5990166 50.1281711))",,,,,,,,,,,,https://www.christen-frankfurt.de/,,,,,,,,,,,,,,,,,"[8999629051, 8999629050, 8999629049, 8999629048, 8999629051]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,451753,place_of_worship,coptic_orthodox,Sankt Markus koptisch-orthodoxe Kirche,christian,,"POLYGON ((8.6232381 50.1250353, 8.6236686 50.1250623, 8.6237021 50.1248432, 8.6232716 50.1248162, 8.6232381 50.1250353), (8.6235052 50.1248996, 8.6234922 50.1249851, 8.6233957 50.1249791, 8.6234088 50.1248935, 8.6235052 50.1248996))",Frankfurt am Main,33,60487,Lötzener Straße,,,DE,,,,,,,,,,,,,,,,,yes,,,,,"[[[667018419, 667018425, 667018455, 667018458, 667018419], [667018422, 667018434, 667018431, 667018428, 667018422]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[52468396, 52468397]",multipolygon,,,
relation,14652331,place_of_worship,ahmadiyya,Bait-us-Sabuh Moschee,muslim,,"POLYGON ((8.6574621 50.1920328, 8.6571412 50.1919012, 8.6568761 50.1921662, 8.6575211 50.1924306, 8.6575712 50.1923806, 8.6576488 50.1924106, 8.6578594 50.1921916, 8.6577861 50.1921657, 8.6575046 50.1920502, 8.6575909 50.1919673, 8.6578764 50.192082, 8.6579406 50.1921062, 8.6580623 50.1919783, 8.6579977 50.1919551, 8.6573876 50.1917156, 8.6572677 50.1918385, 8.6575464 50.1919499, 8.6574621 50.1920328))",Frankfurt am Main,11,60437,Genfer Straße,,,,,,,,,,Bait-us-Sabuh;Bait-us Sabuh;Ahmadiyya Muslim Jamaat Deutschland;Bait Us Subuh,,Bait-us-Sabuh Mosque,,,,,,,,yes,,,,,"[[[10074143548, 10074143549, 10074143550, 10074143551, 10074143548], [1356696989, 10074143551, 10074143548, 1260777063, 1260777128, 1260777202, 10134975914, 1356696989], [1260777259, 1260777024, 1260777093, 10074143549, 10074143550, 1260777158, 1260777259], [10134975914, 10134049009, 10134975915, 1356696989, 10134975914], [1260777158, 10134975916, 10135015817, 1260777259, 1260777158]]]",Baitus Sabuh;Baitus Sabuh Mosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1100742674, 110391056, 110391080, 1107675090, 1107675091]",multipolygon,Genevan Street,بیت السبوح,مسجد بیت السبوح
