element_type,osmid,addr:housenumber,addr:postcode,addr:street,geometry,addr:city,amenity,operator,nodes,building,name,tourism,website,addr:country,building:levels,social_facility,internet_access,rooms,wheelchair,email,internet_access:fee,old_name,opening_hours,phone,roof:levels,roof:shape,addr:place,addr:source,addr:suburb,ways,type
way,467175482,,,,"POLYGON ((7.7205245 49.4313236, 7.7204885 49.4313599, 7.7205222 49.4313741, 7.7205379 49.4313583, 7.720658 49.4314087, 7.7207062 49.4313602, 7.7207342 49.4313321, 7.7205803 49.4312674, 7.7205245 49.4313236))",,,,"[4618269942, 4618269940, 4618269939, 4618269938, 4618270232, 4618269937, 4618269936, 4618269935, 4618269942]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175483,,,,"POLYGON ((7.7203745 49.4312609, 7.7203569 49.4312786, 7.7203871 49.4312913, 7.7204049 49.4312733, 7.7205245 49.4313236, 7.7205803 49.4312674, 7.7205995 49.4312481, 7.7204496 49.4311852, 7.7203745 49.4312609))",,,,"[4618270235, 4618269945, 4618269944, 4618269943, 4618269942, 4618269935, 4618269941, 4618270241, 4618270235]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175484,,,,"POLYGON ((7.7197594 49.4323424, 7.7197529 49.4323466, 7.7198807 49.4324307, 7.7199992 49.4323545, 7.719972 49.4323366, 7.719953 49.4323489, 7.7198523 49.4322827, 7.7197594 49.4323424))",,,,"[4618269953, 4618269951, 4618269950, 4618269949, 4618269948, 4618269947, 4618269946, 4618269953]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175485,,,,"POLYGON ((7.7196295 49.432257, 7.7197289 49.4321931, 7.7198336 49.432262, 7.7198521 49.4322501, 7.7198773 49.4322666, 7.7198523 49.4322827, 7.7197594 49.4323424, 7.7196295 49.432257))",,,,"[4618269961, 4618269960, 4618269956, 4618269955, 4618269954, 4618269946, 4618269953, 4618269961]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175486,,,,"POLYGON ((7.7196295 49.432257, 7.7197289 49.4321931, 7.7197463 49.4321819, 7.7197203 49.4321648, 7.7196987 49.4321786, 7.719597 49.4321117, 7.7195534 49.4321398, 7.7194956 49.4321769, 7.7196233 49.4322609, 7.7196295 49.432257))",,,,"[4618269961, 4618269960, 4618269959, 4618269958, 4618269957, 4618269964, 4618269963, 4618269962, 4618269952, 4618269961]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175487,,,,"POLYGON ((7.7193663 49.4320919, 7.7194646 49.4320287, 7.7195686 49.4320971, 7.7195875 49.432085, 7.7196127 49.4321016, 7.719597 49.4321117, 7.7195534 49.4321398, 7.7194956 49.4321769, 7.7193663 49.4320919))",,,,"[4618269969, 4618269968, 4618269967, 4618269966, 4618269965, 4618269964, 4618269963, 4618269962, 4618269969]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175488,,,,"POLYGON ((7.7210419 49.4314789, 7.7211602 49.4315273, 7.7212396 49.4314454, 7.7212614 49.4314543, 7.7212803 49.4314348, 7.7212095 49.4314058, 7.7211402 49.4313774, 7.7210419 49.4314789))",,,,"[4618269979, 4618269978, 4618269974, 4618269973, 4618269972, 4618269971, 4618269970, 4618269979]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175489,,,,"POLYGON ((7.7210419 49.4314789, 7.7211602 49.4315273, 7.7211883 49.4315388, 7.7211681 49.4315597, 7.7211426 49.4315493, 7.7210654 49.431629, 7.7210136 49.4316078, 7.7209445 49.4315795, 7.7210419 49.4314789))",,,,"[4618269979, 4618269978, 4618269977, 4618269976, 4618269975, 4618269982, 4618269981, 4618269980, 4618269979]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175490,,,,"POLYGON ((7.7208465 49.4316807, 7.7209641 49.4317288, 7.721043 49.4316473, 7.7210652 49.4316564, 7.7210843 49.4316367, 7.7210654 49.431629, 7.7210136 49.4316078, 7.7209445 49.4315795, 7.7208465 49.4316807))",,,,"[4618269987, 4618269986, 4618269985, 4618269984, 4618269983, 4618269982, 4618269981, 4618269980, 4618269987]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175491,,,,"POLYGON ((7.7215797 49.4306474, 7.721698 49.4306959, 7.7217774 49.4306139, 7.7217992 49.4306228, 7.7218181 49.4306034, 7.7217473 49.4305744, 7.7216779 49.430546, 7.7215797 49.4306474))",,,,"[4618269997, 4618269996, 4618269992, 4618269991, 4618269990, 4618269989, 4618269988, 4618269997]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175492,,,,"POLYGON ((7.7215797 49.4306474, 7.721698 49.4306959, 7.7217261 49.4307074, 7.7217058 49.4307282, 7.7216804 49.4307178, 7.7216032 49.4307975, 7.7215514 49.4307763, 7.7214823 49.430748, 7.7215797 49.4306474))",,,,"[4618269997, 4618269996, 4618269995, 4618269994, 4618269993, 4618270000, 4618269999, 4618269998, 4618269997]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175493,,,,"POLYGON ((7.7213843 49.4308492, 7.7215018 49.4308973, 7.7215808 49.4308159, 7.721603 49.430825, 7.7216221 49.4308053, 7.7216032 49.4307975, 7.7215514 49.4307763, 7.7214823 49.430748, 7.7213843 49.4308492))",,,,"[4618270005, 4618270004, 4618270003, 4618270002, 4618270001, 4618270000, 4618269999, 4618269998, 4618270005]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175494,,,,"POLYGON ((7.7205978 49.4310328, 7.7206723 49.4309559, 7.72069 49.4309376, 7.7206579 49.4309245, 7.7206419 49.4309411, 7.7205193 49.4308909, 7.7204867 49.4309246, 7.7204432 49.4309695, 7.7205978 49.4310328))",,,,"[4618270220, 4618270214, 4618270006, 4618270007, 4618270008, 4618270009, 4618270225, 4618270226, 4618270220]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175495,,,,"POLYGON ((7.7211811 49.4312715, 7.7212422 49.4312093, 7.7211948 49.4311896, 7.7212043 49.43118, 7.7211677 49.4311647, 7.7211575 49.4311751, 7.721112 49.4311562, 7.7211287 49.4311393, 7.7210787 49.4311185, 7.7210013 49.4311973, 7.7210965 49.4312368, 7.7210823 49.4312514, 7.7211182 49.4312663, 7.7211329 49.4312514, 7.7211811 49.4312715))",,,,"[4618270021, 4618270020, 4618270019, 4618270018, 4618270017, 4618270016, 4618270015, 4618270014, 4618270022, 4618270035, 4618270013, 4618270012, 4618270011, 4618270010, 4618270021]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175496,,,,"POLYGON ((7.7210013 49.4311973, 7.72091 49.4311593, 7.7208967 49.4311729, 7.7208608 49.431158, 7.7208738 49.4311447, 7.7208242 49.4311241, 7.7208853 49.431062, 7.7209336 49.4310821, 7.7209438 49.4310717, 7.7209784 49.4310861, 7.7209692 49.4310955, 7.721015 49.4311145, 7.7210308 49.4310985, 7.7210787 49.4311185, 7.7210013 49.4311973))",,,,"[4618270035, 4618270034, 4618270033, 4618270032, 4618270031, 4618270030, 4618270029, 4618270028, 4618270027, 4618270026, 4618270025, 4618270024, 4618270023, 4618270022, 4618270035]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175497,,,,"POLYGON ((7.7207855 49.4304827, 7.7207255 49.4305453, 7.7206778 49.430526, 7.7206685 49.4305358, 7.7206316 49.4305208, 7.7206416 49.4305104, 7.7205958 49.4304918, 7.7205794 49.4305089, 7.7205291 49.4304885, 7.7206051 49.4304091, 7.720701 49.430448, 7.720715 49.4304334, 7.7207512 49.430448, 7.7207368 49.430463, 7.7207855 49.4304827))",,,,"[4618270047, 4618270046, 4618270045, 4618270044, 4618270043, 4618270042, 4618270041, 4618270040, 4618270048, 4618270061, 4618270039, 4618270038, 4618270037, 4618270036, 4618270047]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175498,,,,"POLYGON ((7.7206051 49.4304091, 7.7205131 49.4303719, 7.7205261 49.4303582, 7.72049 49.4303436, 7.7204772 49.430357, 7.7204273 49.4303367, 7.7203674 49.4303993, 7.720416 49.430419, 7.720406 49.4304295, 7.7204409 49.4304436, 7.7204499 49.4304341, 7.7204962 49.4304528, 7.7204807 49.4304689, 7.7205291 49.4304885, 7.7206051 49.4304091))",,,,"[4618270061, 4618270060, 4618270059, 4618270058, 4618270057, 4618270056, 4618270055, 4618270054, 4618270053, 4618270052, 4618270051, 4618270050, 4618270049, 4618270048, 4618270061]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175499,,,,"POLYGON ((7.7206494 49.4301747, 7.7207104 49.4301125, 7.7206631 49.4300928, 7.7206726 49.4300831, 7.720636 49.4300679, 7.7206258 49.4300783, 7.7205803 49.4300594, 7.720597 49.4300424, 7.720547 49.4300217, 7.7204696 49.4301005, 7.7205648 49.43014, 7.7205505 49.4301546, 7.7205865 49.4301695, 7.7206011 49.4301546, 7.7206494 49.4301747))",,,,"[4618270073, 4618270072, 4618270071, 4618270070, 4618270069, 4618270068, 4618270067, 4618270066, 4618270074, 4618270087, 4618270065, 4618270064, 4618270063, 4618270062, 4618270073]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175500,,,,"POLYGON ((7.7204696 49.4301005, 7.7203783 49.4300625, 7.720365 49.4300761, 7.7203291 49.4300612, 7.7203421 49.4300479, 7.7202925 49.4300273, 7.7203535 49.4299652, 7.7204018 49.4299853, 7.7204121 49.4299749, 7.7204466 49.4299892, 7.7204374 49.4299986, 7.7204833 49.4300177, 7.720499 49.4300017, 7.720547 49.4300217, 7.7204696 49.4301005))",,,,"[4618270087, 4618270086, 4618270085, 4618270084, 4618270083, 4618270082, 4618270081, 4618270080, 4618270079, 4618270078, 4618270077, 4618270076, 4618270075, 4618270074, 4618270087]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175501,,,,"POLYGON ((7.720898 49.4302775, 7.7208067 49.4302396, 7.7207934 49.4302531, 7.7207575 49.4302382, 7.7207706 49.430225, 7.720721 49.4302044, 7.720782 49.4301423, 7.7208303 49.4301623, 7.7208405 49.4301519, 7.7208751 49.4301663, 7.7208659 49.4301757, 7.7209118 49.4301948, 7.7209275 49.4301788, 7.7209755 49.4301987, 7.720898 49.4302775))",,,,"[4618270204, 4618270199, 4618270198, 4618270197, 4618270196, 4618270195, 4618270194, 4618270193, 4618270192, 4618270191, 4618270190, 4618270189, 4618270088, 4618270205, 4618270204]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175502,,,,"POLYGON ((7.7210778 49.4303517, 7.7211389 49.4302896, 7.7210916 49.4302699, 7.7211011 49.4302602, 7.7210644 49.430245, 7.7210542 49.4302554, 7.7210088 49.4302365, 7.7210254 49.4302195, 7.7209755 49.4301987, 7.720898 49.4302775, 7.7209933 49.4303171, 7.720979 49.4303316, 7.721015 49.4303466, 7.7210296 49.4303317, 7.7210778 49.4303517))",,,,"[4618270213, 4618270212, 4618270211, 4618270210, 4618270209, 4618270208, 4618270207, 4618270206, 4618270205, 4618270204, 4618270203, 4618270202, 4618270201, 4618270200, 4618270213]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175503,,,,"POLYGON ((7.7205978 49.4310328, 7.7206723 49.4309559, 7.7207984 49.4310075, 7.7208121 49.4309933, 7.7208421 49.4310056, 7.7207975 49.4310516, 7.7207538 49.4310967, 7.7205978 49.4310328))",,,,"[4618270220, 4618270214, 4618270215, 4618270216, 4618270217, 4618270218, 4618270219, 4618270220]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175504,,,,"POLYGON ((7.7202875 49.4309058, 7.7203615 49.4308294, 7.7204869 49.4308807, 7.7205009 49.4308662, 7.7205312 49.4308786, 7.7205193 49.4308909, 7.7204867 49.4309246, 7.7204432 49.4309695, 7.7202875 49.4309058))",,,,"[4618270227, 4618270221, 4618270222, 4618270223, 4618270224, 4618270009, 4618270225, 4618270226, 4618270227]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175505,,,,"POLYGON ((7.7208578 49.4314287, 7.7207029 49.4313636, 7.720658 49.4314087, 7.7206122 49.4314548, 7.7206442 49.4314682, 7.7206594 49.4314529, 7.7207824 49.4315046, 7.7208578 49.4314287))",,,,"[4618270234, 4618270233, 4618270232, 4618270231, 4618270230, 4618270229, 4618270228, 4618270234]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175506,,,,"POLYGON ((7.7204496 49.4311852, 7.7202963 49.4311208, 7.7202511 49.4311664, 7.720206 49.4312118, 7.7202371 49.4312249, 7.7202524 49.4312096, 7.7203745 49.4312609, 7.7204496 49.4311852))",,,,"[4618270241, 4618270240, 4618270239, 4618270238, 4618270237, 4618270236, 4618270235, 4618270241]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175507,,,,"POLYGON ((7.7209451 49.4306479, 7.7208239 49.4305989, 7.7208074 49.4306161, 7.7207715 49.4306016, 7.7208599 49.4305091, 7.7210171 49.4305727, 7.7209862 49.430605, 7.7209451 49.4306479))",,,,"[4618270247, 4618270246, 4618270245, 4618270244, 4618270243, 4618270242, 4618270249, 4618270247]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175508,,,,"POLYGON ((7.7210733 49.4307434, 7.7209486 49.430693, 7.7209325 49.4307097, 7.720899 49.4306962, 7.7209451 49.4306479, 7.7209862 49.430605, 7.7211445 49.430669, 7.7211168 49.430698, 7.7210733 49.4307434))",,,,"[4618270253, 4618270252, 4618270251, 4618270250, 4618270247, 4618270249, 4618270248, 4618270258, 4618270253]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175509,,,,"POLYGON ((7.7212728 49.4307611, 7.7211168 49.430698, 7.7210733 49.4307434, 7.7210292 49.4307895, 7.7210597 49.4308019, 7.7210737 49.4307872, 7.7211993 49.430838, 7.7212728 49.4307611))",,,,"[4618270259, 4618270258, 4618270253, 4618270257, 4618270256, 4618270255, 4618270254, 4618270259]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175510,,,,"POLYGON ((7.7212996 49.43045, 7.7211458 49.4303853, 7.721219 49.4303117, 7.7213389 49.4303621, 7.7213559 49.4303451, 7.7213899 49.4303593, 7.7212996 49.43045))",,,,"[4618270268, 4618270263, 4618270262, 4618270261, 4618270260, 4618270267, 4618270268]",residential,,,,,,,,,,,,,,,,,,,,,
way,467175511,,,,"POLYGON ((7.721454 49.430515, 7.7212996 49.43045, 7.7213899 49.4303593, 7.7214203 49.4303722, 7.7214057 49.4303868, 7.7215296 49.430439, 7.721454 49.430515))",,,,"[4618270269, 4618270268, 4618270267, 4618270266, 4618270265, 4618270264, 4618270269]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212322,,,,"POLYGON ((7.70734 49.4288963, 7.7073457 49.4288978, 7.7073314 49.4289208, 7.7073056 49.4289139, 7.7072487 49.4290049, 7.7071192 49.4289707, 7.7071904 49.4288567, 7.7072089 49.4288616, 7.70734 49.4288963))",,,,"[4618602845, 4618602839, 4618602838, 4618602837, 4618602836, 4618602835, 4618602834, 4618602840, 4618602845]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212324,,,,"POLYGON ((7.70734 49.4288963, 7.707403 49.4287954, 7.7072378 49.4287517, 7.7072143 49.4287893, 7.7072484 49.4287983, 7.7072089 49.4288616, 7.70734 49.4288963))",,,,"[4618602845, 4618602844, 4618602843, 4618602842, 4618602841, 4618602840, 4618602845]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212326,,,,"POLYGON ((7.7063706 49.4291045, 7.706385 49.4290801, 7.7064394 49.4290937, 7.706425 49.4291182, 7.7065202 49.429142, 7.7064758 49.4292172, 7.7064712 49.4292249, 7.7063215 49.4291875, 7.7063706 49.4291045))",,,,"[4618602854, 4618602849, 4618602848, 4618602847, 4618602862, 4618602856, 4618602846, 4618602855, 4618602854]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212329,,,,"POLYGON ((7.7063215 49.4291875, 7.7063706 49.4291045, 7.7062732 49.4290801, 7.7062874 49.4290561, 7.7062323 49.4290423, 7.7061691 49.4291494, 7.7063215 49.4291875))",,,,"[4618602855, 4618602854, 4618602853, 4618602852, 4618602851, 4618602850, 4618602855]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212331,,,,"POLYGON ((7.7065202 49.429142, 7.7065397 49.429109, 7.7065941 49.4291226, 7.7065789 49.4291482, 7.7066775 49.4291729, 7.7066287 49.4292554, 7.7064758 49.4292172, 7.7065202 49.429142))",,,,"[4618602862, 4618602861, 4618602860, 4618602859, 4618602858, 4618602857, 4618602856, 4618602862]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212334,,,,"POLYGON ((7.7073906 49.4280386, 7.7073465 49.4280409, 7.7073417 49.4280034, 7.7073823 49.4280013, 7.7073735 49.4279316, 7.70751 49.4279243, 7.7075235 49.4280315, 7.7073906 49.4280386))",,,,"[4618602882, 4618602867, 4618602866, 4618602865, 4618602864, 4618602863, 4618602883, 4618602882]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212335,,,,"POLYGON ((7.7074256 49.4282451, 7.7073862 49.4282472, 7.7073814 49.4282091, 7.7074218 49.428207, 7.7074138 49.4281437, 7.7075368 49.4281372, 7.7075487 49.4281365, 7.7075615 49.4282378, 7.7074256 49.4282451))",,,,"[4618602876, 4618602871, 4618602870, 4618602869, 4618602878, 4618602884, 4618602868, 4618602877, 4618602876]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212337,,,,"POLYGON ((7.7075615 49.4282378, 7.7074256 49.4282451, 7.7074341 49.4283125, 7.7073942 49.4283146, 7.707399 49.4283531, 7.7075748 49.4283437, 7.7075615 49.4282378))",,,,"[4618602877, 4618602876, 4618602875, 4618602874, 4618602873, 4618602872, 4618602877]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212339,,,,"POLYGON ((7.7075368 49.4281372, 7.7075235 49.4280315, 7.7073906 49.4280386, 7.7073992 49.4281066, 7.7073569 49.4281089, 7.7073616 49.4281465, 7.7074138 49.4281437, 7.7075368 49.4281372))",,,,"[4618602884, 4618602883, 4618602882, 4618602881, 4618602880, 4618602879, 4618602878, 4618602884]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212341,,,,"POLYGON ((7.7073594 49.4286115, 7.70732 49.428607, 7.7073301 49.4285696, 7.7073699 49.4285741, 7.7073876 49.4285088, 7.7075221 49.4285242, 7.7074943 49.428627, 7.7073594 49.4286115))",,,,"[4618603492, 4618602887, 4618602886, 4618602885, 4618603494, 4618603500, 4618603493, 4618603492]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212344,,,,"POLYGON ((7.7074943 49.428627, 7.7073594 49.4286115, 7.7073414 49.4286783, 7.7073023 49.4286738, 7.707292 49.4287117, 7.707466 49.4287316, 7.7074943 49.428627))",,,,"[4618603493, 4618603492, 4618603491, 4618603490, 4618603489, 4618602888, 4618603493]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212346,,,,"POLYGON ((7.7075221 49.4285242, 7.7075502 49.42842, 7.7074173 49.4284048, 7.7073991 49.428472, 7.7073577 49.4284673, 7.7073477 49.4285043, 7.7073876 49.4285088, 7.7075221 49.4285242))",,,,"[4618603500, 4618603499, 4618603498, 4618603497, 4618603496, 4618603495, 4618603494, 4618603500]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212348,,,,"POLYGON ((7.7060847 49.4288205, 7.7061221 49.4288298, 7.7061014 49.4288653, 7.7060636 49.428856, 7.7060275 49.428918, 7.7058998 49.4288865, 7.7059566 49.428789, 7.7060847 49.4288205))",,,,"[4618603508, 4618603503, 4618603502, 4618603501, 4618603510, 4618603516, 4618603509, 4618603508]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212350,,,,"POLYGON ((7.7059566 49.428789, 7.7060847 49.4288205, 7.7061217 49.4287571, 7.7061588 49.4287663, 7.7061797 49.4287304, 7.7060145 49.4286896, 7.7059566 49.428789))",,,,"[4618603509, 4618603508, 4618603507, 4618603506, 4618603505, 4618603504, 4618603509]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212352,,,,"POLYGON ((7.7058998 49.4288865, 7.7058421 49.4289854, 7.7059683 49.4290166, 7.7060055 49.4289527, 7.7060449 49.4289624, 7.7060653 49.4289273, 7.7060275 49.428918, 7.7058998 49.4288865))",,,,"[4618603516, 4618603515, 4618603514, 4618603513, 4618603512, 4618603511, 4618603510, 4618603516]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212354,,,,"POLYGON ((7.7061555 49.4284448, 7.7062124 49.4283457, 7.7063389 49.4283764, 7.7063021 49.4284404, 7.7063415 49.42845, 7.7063213 49.4284851, 7.7062834 49.4284759, 7.7061555 49.4284448))",,,,"[4618603522, 4618603521, 4618603520, 4618603519, 4618603518, 4618603517, 4618603523, 4618603522]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212356,,,,"POLYGON ((7.7062275 49.4285737, 7.706265 49.4285828, 7.7062855 49.4285472, 7.7062477 49.428538, 7.7062834 49.4284759, 7.7061555 49.4284448, 7.7060993 49.4285425, 7.7062275 49.4285737))",,,,"[4618603531, 4618603526, 4618603525, 4618603524, 4618603523, 4618603522, 4618603532, 4618603531]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212357,,,,"POLYGON ((7.7060993 49.4285425, 7.7062275 49.4285737, 7.706191 49.4286372, 7.7062282 49.4286463, 7.7062075 49.4286823, 7.706042 49.428642, 7.7060993 49.4285425))",,,,"[4618603532, 4618603531, 4618603530, 4618603529, 4618603528, 4618603527, 4618603532]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212359,,,,"POLYGON ((7.706686 49.4285609, 7.7066668 49.4285939, 7.7066123 49.4285805, 7.7066273 49.4285548, 7.7065285 49.4285306, 7.7065765 49.4284479, 7.7067298 49.4284855, 7.706686 49.4285609))",,,,"[4618603540, 4618603538, 4618603537, 4618603536, 4618603535, 4618603534, 4618603533, 4618603540]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212361,,,,"POLYGON ((7.706836 49.4285979, 7.7068218 49.4286223, 7.7067672 49.4286088, 7.7067814 49.4285843, 7.706686 49.4285609, 7.7067298 49.4284855, 7.7067343 49.4284778, 7.7068843 49.4285147, 7.706836 49.4285979))",,,,"[4618603548, 4618603543, 4618603542, 4618603541, 4618603540, 4618603533, 4618603539, 4618603549, 4618603548]",residential,,,,,,,,,,,,,,,,,,,,,
way,467212363,,,,"POLYGON ((7.7068843 49.4285147, 7.706836 49.4285979, 7.7069335 49.4286219, 7.7069195 49.4286459, 7.7069747 49.4286595, 7.7070371 49.4285522, 7.7068843 49.4285147))",,,,"[4618603549, 4618603548, 4618603547, 4618603546, 4618603545, 4618603544, 4618603549]",residential,,,,,,,,,,,,,,,,,,,,,
way,785456707,12c,67663,Bremerstraße,"POLYGON ((7.7701482 49.4333801, 7.7703302 49.4334426, 7.770408 49.4333467, 7.7704064 49.4333296, 7.7702337 49.4332704, 7.7702165 49.4332917, 7.7701896 49.4332824, 7.7701514 49.4333296, 7.770181 49.4333398, 7.7701482 49.4333801))",Kaiserslautern,,,"[7341506569, 7341506570, 7341506568, 7341506567, 1711884209, 7341506571, 7341506572, 7341506573, 7341506574, 7341506569]",residential,,,,DE,,,,,,,,,,,,,,,,,
way,881312869,33 / 35,,Carola-Dauber-Straße,"POLYGON ((7.7805385 49.4376035, 7.780619 49.4374745, 7.7805005 49.4374432, 7.7804201 49.4375723, 7.7805385 49.4376035))",,,,"[8196754535, 8196754534, 8196754533, 8196754532, 8196754535]",residential,,,,,,,,,,,,,,,,,,,,,
way,881312870,37 / 39,,Carola-Dauber-Straße,"POLYGON ((7.7804312 49.4377779, 7.7805224 49.4376402, 7.7803749 49.4375989, 7.7802837 49.4377367, 7.7804312 49.4377779))",,,,"[8196754539, 8196754538, 8196754537, 8196754536, 8196754539]",residential,,,,,,,,,,,,,,,,,,,,,
way,1004450398,65,67657,Friedenstraße,"POLYGON ((7.7874532 49.4499499, 7.7877065 49.4500744, 7.7878632 49.4499397, 7.7876099 49.4498152, 7.7874532 49.4499499))",Kaiserslautern,,,"[9267713405, 9267713404, 9267713403, 9267713402, 9267713405]",residential,,,,DE,,,,,,,,,,,,,,,,,
way,1004450399,63,67657,Friedenstraße,"POLYGON ((7.7870885 49.449772, 7.7873233 49.4498875, 7.7874801 49.4497528, 7.7872452 49.4496373, 7.7870885 49.449772))",Kaiserslautern,,,"[9267713409, 9267713408, 9267713407, 9267713406, 9267713409]",residential,,,,DE,,,,,,,,,,,,,,,,,
way,1004450400,61,67657,Friedenstraße,"POLYGON ((7.7866352 49.4495322, 7.7868701 49.4496477, 7.7870268 49.4495131, 7.7867919 49.4493975, 7.7866352 49.4495322))",Kaiserslautern,,,"[9267713413, 9267713412, 9267713411, 9267713410, 9267713413]",residential,,,,DE,,,,,,,,,,,,,,,,,
