element_type,osmid,access,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,capacity,capacity:disabled,capacity:women,contact:email,contact:phone,contact:website,fee,maxheight,name,opening_hours,operator,parking,geometry,wheelchair,addr:country,layer,maxweight,trailer,surface,bicycle,foot,vehicle,created_by,level,phone,description,entrance,horse,lit,traffic_sign,informal,note,smoothness,motorcycle,source,capacity:charging,check_date:opening_hours,bus,ref,maxspeed,access:description,park_ride,motorcar,fixme,capacity:charging:note,old_name,old_operator,website,owner,wheelchair:description,elevator,toilets:wheelchair,surveillance,payment:karlsruher,maxstay,operator:type,supervised,access:conditional,covered,building,motor_vehicle,agricultural,emergency,goods,hgv,tourist_bus,type,wikidata,wikipedia,start_date,customers,capacity:caravans,power_supply,sanitary_dump_station,nodes,parking:orientation,building:levels,source:geometry,surface:note,disused,check_date,source:addr,capacity:parent,brand,parking:condition,payment:coins,payment:maestro,payment:mastercard,payment:notes,payment:others,payment:v_pay,payment:visa,capacity:hgv,capacity:trailer,addr:housename,addr:suburb,ele,charge,payment:account_cards,payment:american_express,payment:debit_cards,payment:electronic_purses,payment:telephone_cards,parking:condition:area,parking:condition:area:customers,capacity:car_sharing,capacity:bus,landcover,access:note:de,capacity:private,parking:condition:default,parking:condition:time_interval,proposed:access,demolished:building,removed:office,fee:disabled,orientation,maxstay:conditional,fee:conditional,landuse,roof:material,roof:shape,parking:condition:maxstay,last_renovation,demolished:leisure,capacity:taxi,parking:condition:residents,capacity:note,operator:wikidata,leisure,fee:description,roof:levels,comment,location,parking:condition:capacity,access:customers,payment:contactless,payment:girocard,check_date:fee,capacity:conditional,capacity:short,indoor,lit:note,payment:bahncard,payment:credit_cards,room,source:capacity,alt_name,disused:bunker_type,disused:location,disused:military,disused:military:note,capacity:large,maxstay:monitoring,parking_space,mofa,moped,car,capacity:coach,service,hoops,car_sharing,source:outline,area,tunnel,paving_stones:shape,payment:cash,note:editor,capacity:bus:conditional,motor_vehicle:conditional,tourist_bus:conditional,ways,parking:condition:both
way,1079852602,,,,,,parking,,,,,,,,,,,,surface,"POLYGON ((8.3783089 49.0162802, 8.3782008 49.0162847, 8.3781865 49.0161334, 8.3780742 49.016138, 8.3780294 49.0156651, 8.3781417 49.0156605, 8.3781358 49.0155984, 8.3782439 49.015594, 8.3783089 49.0162802))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9898225740, 9898225739, 9898225738, 9898225737, 9898225736, 9898225735, 9898225734, 9898225733, 9898225740]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1079852603,,,,,,parking,,,,,,,,,,,,surface,"POLYGON ((8.3777801 49.0162994, 8.3778854 49.0162951, 8.3778878 49.0163204, 8.3780023 49.0163158, 8.3779372 49.0156286, 8.3778169 49.0156335, 8.3778079 49.0155383, 8.3777084 49.0155423, 8.3777801 49.0162994))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4630241262, 9898225746, 9898225745, 9898225744, 9898225743, 9898225742, 9898225741, 4630241263, 4630241262]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1079852604,,,,,,parking,,,,,,,,,,,,surface,"POLYGON ((8.3761893 49.0164169, 8.3759867 49.0164235, 8.3759676 49.0161713, 8.3760223 49.0161695, 8.3759977 49.0158446, 8.3759319 49.0158467, 8.3759115 49.0155756, 8.3761253 49.0155687, 8.3761893 49.0164169))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4634749275, 4634749276, 9898225764, 9898225763, 9898225762, 9898225761, 4634749282, 4634749281, 4634749275]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080129854,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.3670645 48.9998095, 8.3672127 48.9996741, 8.3671599 48.999649, 8.367012 48.9997841, 8.3670645 48.9998095))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9900651196, 9900651197, 9900651198, 9900651199, 9900651196]",perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080134506,,,,,,parking,,,,,,,no,,,,,rooftop,"POLYGON ((8.3655947 49.0025858, 8.3655032 49.0025491, 8.3654099 49.0025116, 8.3662558 49.0016311, 8.3664328 49.0017004, 8.3659339 49.0022168, 8.3655947 49.0025858))",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9900676913, 10133950519, 9900676916, 9900676915, 9900676914, 1973432186, 9900676913]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080672274,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.3977237 49.0017712, 8.3976632 49.0016864, 8.3977395 49.0016874, 8.3978 49.0017742, 8.3977237 49.0017712))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9905220092, 9905220093, 9905220094, 9905220095, 9905220092]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080672275,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.3977841 49.0018559, 8.397738 49.0017895, 8.397809 49.0017915, 8.3978483 49.0018569, 8.3977841 49.0018559))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9905220096, 9905220097, 9905220098, 9905220099, 9905220096]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080672279,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.3977909 49.0018743, 8.3978151 49.0019238, 8.3978884 49.0019258, 8.3978649 49.0018787, 8.3977909 49.0018743))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9905220102, 9905220104, 9905220105, 9905220103, 9905220102]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080672281,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.3979458 49.0020874, 8.3978936 49.0019427, 8.3978241 49.0019417, 8.3978634 49.0020408, 8.3978823 49.0020864, 8.3979458 49.0020874))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9905220108, 9905220107, 9905220106, 9905220109, 9905220110, 9905220108]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080672282,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.3978868 49.0021835, 8.3978838 49.0021498, 8.3979579 49.0021528, 8.3979586 49.0021924, 8.3978868 49.0021835))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9905220111, 9905220112, 9905220113, 9905220114, 9905220111]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080672285,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.3979843 49.0018782, 8.398016 49.0018683, 8.3979314 49.0017439, 8.3978974 49.0017553, 8.3979843 49.0018782))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9905234018, 9905234019, 9905234020, 9905234021, 9905234018]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080672286,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.3978736 49.0017219, 8.3979083 49.00171, 8.3978728 49.0016654, 8.3978381 49.0016773, 8.3978736 49.0017219))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9905234022, 9905234023, 9905234024, 9905234025, 9905234022]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080680031,permissive,,,,,parking,,,,,,,no,,,,,surface,"POLYGON ((8.3881448 49.0155387, 8.3881874 49.0157794, 8.3882393 49.0159992, 8.3883053 49.0162225, 8.3883809 49.0164394, 8.3884619 49.0166448, 8.3885551 49.0168698, 8.3888024 49.0174071, 8.3888952 49.0175913, 8.3889303 49.0175837, 8.3889122 49.0175383, 8.3888639 49.0174401, 8.3887695 49.017245, 8.3887084 49.0171164, 8.3886148 49.016918, 8.3885643 49.0167955, 8.3885305 49.01671, 8.3884804 49.0165906, 8.3884456 49.016497, 8.3884063 49.0163852, 8.3883474 49.0161988, 8.3881983 49.015656, 8.388184 49.0155366, 8.3881448 49.0155387))",,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6655044180, 9905302871, 9905302872, 9905302873, 9905302874, 9905302875, 9905302876, 9905302877, 9905302878, 9905302879, 9905302880, 9905302881, 9905302882, 9905302885, 9905302886, 9905302887, 9905302888, 9905302889, 9905302890, 9905302892, 9905302894, 9905302895, 6655044181, 6655044180]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080893412,private,,,,,parking,44,,,,,,,,,,,surface,"POLYGON ((8.4425768 49.0094563, 8.4433767 49.0090125, 8.4434404 49.0090249, 8.4434491 49.0090376, 8.4434512 49.0090526, 8.4434478 49.0090653, 8.4434377 49.0090807, 8.4427142 49.0094805, 8.4425768 49.0094563))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9907154931, 9907154930, 9907154929, 9907154928, 9907154927, 9907154926, 9907154925, 9907154924, 9907154931]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1081631948,yes,,,,,parking,,,,,,,no,,,,,street_side,"POLYGON ((8.4042123 48.985731, 8.4042959 48.9857324, 8.4042025 48.9876081, 8.4041166 48.9876077, 8.4042123 48.985731))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9913423825, 9913423826, 9913423827, 9913423828, 9913423825]",perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1083103768,yes,,,,,parking,,,,,,,,,,,,,"POLYGON ((8.3551911 49.0076882, 8.3557018 49.0076569, 8.3556906 49.0074938, 8.3551728 49.0075336, 8.3551911 49.0076882))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9926199819, 9926199820, 9926199821, 9926199822, 9926199819]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1083615157,yes,,,,,parking,,,,,,,no,,,,,surface,"POLYGON ((8.3612165 48.9878522, 8.3614223 48.9878513, 8.3614226 48.9876672, 8.3612177 48.987665, 8.3612165 48.9878522))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9930311294, 9930311295, 9930311296, 9930311297, 9930311294]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1084399304,private,,,,,parking,4,,,,,,,,,,,street_side,"POLYGON ((8.3953575 48.9943336, 8.3953061 48.9942388, 8.3953731 48.9942224, 8.3954248 48.9943185, 8.3953575 48.9943336))",,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9937048852, 9937048853, 9937048854, 9937048855, 9937048852]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1084616544,,,,,,parking,2,,,,,,,,,,,street_side,"POLYGON ((8.3931349 48.9921838, 8.3931663 48.9921738, 8.3931024 48.9920874, 8.393071 48.9920974, 8.3931349 48.9921838))",,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9939000796, 9939000797, 9939000798, 9939000799, 9939000796]",parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085027893,yes,,,,,parking,3,,,,,,no,,,,,street_side,"POLYGON ((8.3852059 48.9926152, 8.3853116 48.9925925, 8.3852927 48.9925548, 8.3851871 48.9925775, 8.3852059 48.9926152))",,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9941995159, 9941995160, 9941995161, 9941995162, 9941995159]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085027894,yes,,,,,parking,4,,,,,,no,,,,,street_side,"POLYGON ((8.3850224 48.9926554, 8.3851599 48.9926267, 8.385141 48.9925876, 8.3850035 48.9926163, 8.3850224 48.9926554))",,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9941995163, 9941995164, 9941995165, 9941995166, 9941995163]",perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085074228,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.4312026 49.0053006, 8.4311347 49.0053132, 8.43112 49.0053004, 8.4311094 49.0052843, 8.4310549 49.0051579, 8.4311347 49.0051431, 8.4312026 49.0053006))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4771469093, 10695368284, 10695368283, 9942447247, 9942447248, 9942447249, 4771469093]",perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085074229,,,,,,parking,,,,,,,,,,,,street_side,"POLYGON ((8.431045 49.0051348, 8.4311247 49.00512, 8.4310478 49.0049415, 8.4309847 49.0049532, 8.4309819 49.0049612, 8.4309802 49.0049724, 8.4309816 49.0049878, 8.431045 49.0051348))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9942447250, 9942447251, 4771469094, 9942447252, 10695368285, 10695368286, 10695368287, 9942447250]",perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085157575,customers,,,,,parking,,,,,,,no,,,,,surface,"POLYGON ((8.3532053 49.0319678, 8.3530017 49.0321049, 8.352957 49.0320764, 8.3531607 49.0319393, 8.3532053 49.0319678))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9943229642, 9943229641, 9943229640, 9943229639, 9943229642]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085281253,private,,,,,parking,8,2,,,,,,,,,,surface,"POLYGON ((8.4223269 49.0205949, 8.4223692 49.0205455, 8.4225919 49.0206275, 8.4225496 49.0206769, 8.4223269 49.0205949))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9944438401, 9944438400, 8025935248, 8025935247, 9944438401]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085451019,private,,,,,parking,2,0,,,,,,,,,,street_side,"POLYGON ((8.4231413 49.0207699, 8.4231057 49.0207305, 8.4231653 49.0207073, 8.4232009 49.0207467, 8.4231413 49.0207699))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9946003735, 8025923692, 9946003734, 9946003733, 9946003735]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085451020,private,,,,,parking,4,0,,,,,,,,,,street_side,"POLYGON ((8.4228416 49.0206701, 8.4229954 49.0207268, 8.42303 49.0206864, 8.4229424 49.0206541, 8.4229244 49.0206752, 8.4228581 49.0206508, 8.4228416 49.0206701))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9944438397, 9946003742, 9946003738, 9946003737, 9946003743, 9946003736, 9944438397]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085451021,private,,,,,parking,2,0,,,,,,,,,,street_side,"POLYGON ((8.4225043 49.02054, 8.4225374 49.0205024, 8.4225969 49.020524, 8.4225631 49.020563, 8.4225043 49.02054))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9946003747, 9946003746, 9946003745, 9946003744, 9946003747]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1085451022,private,,,,,parking,,,,,,,,,,,,surface,"POLYGON ((8.4239568 49.0196755, 8.4239943 49.01968, 8.4240932 49.019692, 8.4240802 49.019738, 8.4239438 49.0197215, 8.4239568 49.0196755))",,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9946003751, 10693491208, 9946003750, 9946003749, 9946003748, 9946003751]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,double_t,,,,,,,
way,1085669623,yes,,,,,parking,10,0,,,,,yes,,,Mo-Sa 08:00-20:00,,surface,"POLYGON ((8.3579475 49.0113921, 8.357844 49.0113238, 8.3579737 49.0112352, 8.3580779 49.0113066, 8.3579475 49.0113921))",,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9947967554, 9947967555, 9947967556, 9947967557, 9947967554]",,,,,,,,,,,,,,,,,,,,,,,Euro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
way,1088256670,private,,,,,parking,,,,,,,,,,,,surface,"POLYGON ((8.4252426 49.0187714, 8.4252489 49.0187595, 8.4252675 49.0187237, 8.4252636 49.0187229, 8.4252876 49.0186769, 8.425222 49.0186622, 8.4251732 49.0187559, 8.4252426 49.0187714))",,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9970780300, 10742454630, 8440534793, 10742329982, 10742329983, 9970780294, 9970780301, 9970780300]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,square_k6,,,,,
way,1088259694,private,,,,,parking,,,,,,,,,,,,surface,"POLYGON ((8.4252349 49.0187864, 8.4251654 49.0187708, 8.4251544 49.018792, 8.4252238 49.0188076, 8.4252349 49.0187864))",,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9970795894, 9970795895, 9970795896, 10742329981, 9970795894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,square_k6,,,,,
way,1089108639,yes,,,,,parking,5,,,,,,no,,,,,surface,"POLYGON ((8.4040315 48.9658628, 8.4041367 48.9659929, 8.4040743 48.9659919, 8.403969 48.9658618, 8.4040315 48.9658628))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9977366711, 9977366712, 9977366714, 9977366713, 9977366711]",,,,,,,,,,disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091253951,yes,,,,,parking,,,,,,,no,,,,,street_side,"POLYGON ((8.481487 48.9449356, 8.4815581 48.9449297, 8.481418 48.9446813, 8.481378 48.9445484, 8.4813026 48.9445498, 8.4813507 48.944689, 8.481487 48.9449356))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9994997169, 9994997170, 9994997171, 9994997172, 9994997173, 9994997174, 9994997169]",perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091259145,yes,,,,,parking,3,,,,,,no,,,,,street_side,"POLYGON ((8.4799124 48.9474076, 8.4798831 48.9473756, 8.4799559 48.9473469, 8.4799851 48.947379, 8.4799124 48.9474076))",,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9995041894, 9995041895, 9995041896, 9995041897, 9995041894]",perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091259146,yes,,,,,parking,4,,,,,,no,,,,,street_side,"POLYGON ((8.480003 48.9473713, 8.4799751 48.947339, 8.4800662 48.9473052, 8.480094 48.9473376, 8.480003 48.9473713))",,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9995041898, 9995041899, 9995041900, 9995041901, 9995041898]",perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091269237,,,,,,parking,1,,,,,,,,,,,street_side,"POLYGON ((8.3577823 49.0034343, 8.3577754 49.0033956, 8.3577417 49.0033985, 8.3577485 49.0034372, 8.3577823 49.0034343))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9995104204, 9995104205, 9995104214, 9995104213, 9995104204]",parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091269238,,,,,,parking,2,,,,,,,,,,,street_side,"POLYGON ((8.3577331 49.0031568, 8.3577186 49.003075, 8.3576849 49.0030779, 8.3576994 49.0031597, 8.3577331 49.0031568))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9995104208, 9995104209, 9995127918, 9995127917, 9995104208]",parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091269239,,,,,,parking,2,,,,,,,,,,,street_side,"POLYGON ((8.3577623 49.0033217, 8.3577286 49.0033246, 8.3577095 49.0032169, 8.3577433 49.0032141, 8.3577623 49.0033217))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9995104206, 9995104215, 9995104216, 9995104207, 9995104206]",parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091269240,,,,,,parking,3,,,,,,,,,,,street_side,"POLYGON ((8.3578155 49.0036155, 8.3577817 49.0036184, 8.3577526 49.0034605, 8.3577864 49.0034576, 8.3578155 49.0036155))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9995104202, 9995127920, 9995104212, 9995104203, 9995104202]",parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
